feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Blautia_wexlerae	Group	CTR	1.55066077325103	0.363296532329145	268	262	2.74423593708165e-05	0.00971459521726904
Blautia_massiliensis	Group	CTR	1.51435397094238	0.414790740268575	268	226	0.000314631501030345	0.0556897756823711
Faecalibacillus_intestinalis	Group	CTR	2.18007542127684	0.652726083858567	268	168	0.00095805246642661	0.080973506152494
Blautia_obeum	Group	CTR	1.50056451883362	0.441504896351957	268	241	0.000784212253016538	0.080973506152494
Anaerostipes_hadrus	Group	CTR	1.46612685100505	0.445843965901924	268	241	0.00114369358972449	0.080973506152494
Streptococcus_thermophilus	Group	CTR	1.37675724867425	0.43397185852022	268	102	0.00169053675225112	0.0854928586138425
Ruminococcus_sp_AF41_9	Group	CTR	1.14566117118746	0.360847545000243	268	42	0.00167519727450635	0.0854928586138425
Faecalicatena_fissicatena	Group	CTR	1.42055240617475	0.460578713034765	268	153	0.00225541884879682	0.0998022840592593
Dorea_formicigenerans	Group	CTR	1.26586363245909	0.415887341563072	268	223	0.00257622219842575	0.101331406471413
Bifidobacterium_pseudocatenulatum	Group	CTR	2.00831054641488	0.691092578400147	268	140	0.00396924378684509	0.140511230054316
Romboutsia_timonensis	Group	CTR	1.44735026555465	0.520772731075997	268	158	0.00583728524354046	0.150352333735795
Bifidobacterium_longum	Group	CTR	1.5822304914215	0.567452030249495	268	216	0.00569666896276519	0.150352333735795
Clostridium_symbiosum	Group	CTR	-1.48769509645556	0.527977809105477	268	86	0.00519968697621233	0.150352333735795
Megasphaera_micronuciformis	Group	CTR	-0.907182487261276	0.327103838837091	268	32	0.00594613749237607	0.150352333735795
Phocaeicola_vulgatus	Group	CTR	-1.07467317287266	0.402770689128712	268	258	0.00812495737530955	0.168190191456184
Dorea_longicatena	Group	CTR	1.17963978396545	0.438668915459356	268	227	0.00763060500003719	0.168190191456184
Blautia_faecis	Group	CTR	0.810667076148858	0.301095778324297	268	258	0.0075454855643217	0.168190191456184
Tyzzerella_nexilis	Group	CTR	-1.2997747385137	0.490546082247978	268	43	0.00855204363336527	0.168190191456184
Blautia_SGB4815	Group	CTR	1.31619180344279	0.505831068120296	268	154	0.00978662709140666	0.182340315281998
Bacteroides_salyersiae	Group	CTR	-1.58800976324491	0.615913962115309	268	75	0.0104963528454361	0.18578544536422
Bacteroides_cellulosilyticus	Group	CTR	-1.58106466148859	0.630147438383059	268	138	0.0127125164276501	0.199455752655247
Phocaeicola_massiliensis	Group	CTR	-2.46318303525574	1.0086286544799	268	116	0.0152757422270264	0.199455752655247
Collinsella_SGB14861	Group	CTR	1.7766617598405	0.728879822851169	268	148	0.015450041811632	0.199455752655247
Dorea_sp_AF36_15AT	Group	CTR	1.1019524722318	0.452210595378511	268	170	0.0154782376542329	0.199455752655247
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CTR	1.41894933047967	0.584203962996874	268	174	0.0158105947496126	0.199455752655247
Veillonella_atypica	Group	CTR	-1.25772029994048	0.508864532852103	268	92	0.0140767814215031	0.199455752655247
Evtepia_gabavorous	Group	CTR	0.95575039628163	0.395224950020725	268	116	0.0163395955565033	0.199455752655247
Butyricimonas_SGB15260	Group	CTR	-1.13875589334066	0.462913166552213	268	79	0.0146086535423294	0.199455752655247
GGB79973_SGB14341	Group	CTR	0.870292755264223	0.354946067853195	268	56	0.0148540017314851	0.199455752655247
Veillonella_parvula	Group	CTR	-1.41516949298994	0.608866145119813	268	146	0.020865532242043	0.246213280456107
Veillonella_rogosae	Group	CTR	-1.28348291102028	0.556335522388357	268	93	0.0218224882834166	0.249198737171919
