feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Clostridium_sp_AM49_4BH	Group	CTR	-3.80638419024998	1.08702500076045	11	7	0.00670605912112511	0.746607915485262
Blautia_glucerasea	Group	CTR	3.20454534663667	0.800050430082092	11	11	0.00308506162635733	0.746607915485262
Alistipes_finegoldii	Group	CTR	4.83791848800486	1.35490583483964	11	6	0.00601795243053546	0.746607915485262
Coprococcus_eutactus	Group	CTR	1.85379804774077	1.82009605448007	11	8	0.335029410739091	0.839610426473442
Eubacterium_rectale	Group	CTR	4.01117148436821	2.78126210720249	11	10	0.183122397854455	0.839610426473442
Phocaeicola_vulgatus	Group	CTR	-2.962589613065	2.05595520269496	11	11	0.183461040138868	0.839610426473442
GGB3619_SGB4894	Group	CTR	-1.92864024108265	1.21776790426416	11	5	0.147710793212864	0.839610426473442
Bacteroides_cellulosilyticus	Group	CTR	-2.96297885301703	1.88557477034958	11	8	0.15054011065489	0.839610426473442
Phocaeicola_massiliensis	Group	CTR	-2.71566570136834	0.897454395092519	11	6	0.0143400838787826	0.839610426473442
Akkermansia_muciniphila	Group	CTR	1.44731315099136	1.54269311759543	11	9	0.372648221324436	0.839610426473442
GGB3277_SGB4327	Group	CTR	3.82690017506104	3.03405706701967	11	5	0.238906813886985	0.839610426473442
Enterocloster_SGB14313	Group	CTR	-0.2	0.180534186769688	11	1	0.2966650369241	0.839610426473442
GGB9758_SGB15368	Group	CTR	1.08504112395269	0.685951635607644	11	4	0.148153198848748	0.839610426473442
Ruminococcus_lactaris	Group	CTR	-1.41760132635674	0.975623830365887	11	11	0.180177318893288	0.839610426473442
Paraprevotella_clara	Group	CTR	-0.2	0.180534186769688	11	1	0.296665036924099	0.839610426473442
Eubacterium_SGB6276	Group	CTR	1.72785037782073	1.80830004513358	11	6	0.364278756027713	0.839610426473442
Clostridium_SGB4648	Group	CTR	1.13615751617813	0.657363950209234	11	3	0.117989471794901	0.839610426473442
Parabacteroides_distasonis	Group	CTR	1.34435289022781	1.46429760942282	11	9	0.382517969030296	0.839610426473442
Bacteroides_faecis	Group	CTR	3.23520965964886	2.41904054887286	11	3	0.213907984087975	0.839610426473442
Barnesiella_intestinihominis	Group	CTR	1.45869883465263	0.771155916889452	11	9	0.0911067802467262	0.839610426473442
GGB3746_SGB5089	Group	CTR	-3.2331805423688	1.06478985127914	11	10	0.0140987001433977	0.839610426473442
Intestinibacter_bartlettii	Group	CTR	2.2549634317857	1.36922334385522	11	6	0.133985729424744	0.839610426473442
Desulfovibrio_SGB5077	Group	CTR	0.166666666666666	0.184256932797522	11	1	0.389283142476212	0.839610426473442
Firmicutes_bacterium_AF16_15	Group	CTR	1.74238428480376	0.958237657840234	11	10	0.102375415840264	0.839610426473442
Ruminococcus_torques	Group	CTR	0.614629530981595	0.479673465190956	11	11	0.232098284160813	0.839610426473442
GGB9359_SGB14334	Group	CTR	0.595342627137242	0.472885592750964	11	2	0.239718723170731	0.839610426473442
Dorea_formicigenerans	Group	CTR	0.840794688867539	0.952166797772845	11	10	0.400189946205786	0.839610426473442
Veillonella_rogosae	Group	CTR	0.166666666666664	0.184256932797522	11	1	0.38928314247622	0.839610426473442
GGB9636_SGB15107	Group	CTR	-2.86290773685843	1.28401708141874	11	5	0.0527269720088881	0.839610426473442
Ruminococcus_bicirculans	Group	CTR	2.3322708749942	2.0865001071014	11	7	0.292604787172344	0.839610426473442
Lachnospiraceae_bacterium	Group	CTR	-1.14673401855035	1.21440435454366	11	8	0.36968587740226	0.839610426473442
GGB3612_SGB4882	Group	CTR	-3.13346656182754	1.6639725330179	11	5	0.0923446888077991	0.839610426473442
Blautia_wexlerae	Group	CTR	-2.26452623424176	1.00437157442983	11	11	0.0506155791851568	0.839610426473442
Eubacterium_siraeum	Group	CTR	1.52960056240595	1.42956810752361	11	11	0.312485869864436	0.839610426473442
Eubacteriaceae_bacterium	Group	CTR	1.04025565204447	1.15606241989464	11	10	0.391652813691116	0.839610426473442
GGB3614_SGB4886	Group	CTR	-0.2	0.180534186769688	11	1	0.296665036924099	0.839610426473442
Clostridiaceae_bacterium	Group	CTR	0.545625041222477	0.490344622650236	11	11	0.294657635231337	0.839610426473442
Faecalicatena_fissicatena	Group	CTR	1.83382926809009	1.54763468346649	11	9	0.266392181131522	0.839610426473442
Blautia_sp_Marseille_P3087	Group	CTR	1.13465553534464	0.976323780904161	11	3	0.275056691579548	0.839610426473442
Streptococcus_thermophilus	Group	CTR	2.22688692577079	1.74533264224261	11	9	0.233930837398175	0.839610426473442
GGB9747_SGB15356	Group	CTR	-0.993047342273154	0.680401027182905	11	4	0.178430678493902	0.839610426473442
Clostridiales_bacterium_KLE1615	Group	CTR	-1.321886796379	0.86390976623555	11	11	0.160343089177953	0.839610426473442
GGB9512_SGB14909	Group	CTR	2.62236003616737	1.57310615119445	11	7	0.129864499018479	0.839610426473442
Blautia_obeum	Group	CTR	1.37546168310445	1.21137290961954	11	9	0.285516316819179	0.839610426473442
GGB9635_SGB15106	Group	CTR	-1.38171751711553	1.56191324303556	11	5	0.399371755367014	0.839610426473442
