feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB3256_SGB4303	Group	CTR	4.95607218255021	0.313885798473877	7	4	1.85348245527741e-05	0.0059311438568877
Ruminococcus_bromii	Group	CTR	6.72807083281571	2.7473103725964	7	6	0.0580101004489069	0.712796834318998
Coprococcus_eutactus	Group	CTR	-3.81206298693781	2.88634567768921	7	3	0.24381133849638	0.712796834318998
Dialister_invisus	Group	CTR	3.04676892380179	2.7740907944517	7	2	0.322127246969683	0.712796834318998
Bacteroides_uniformis	Group	CTR	1.48200704789875	0.571944628945646	7	7	0.0487675940786207	0.712796834318998
GGB3619_SGB4894	Group	CTR	-0.250000000000002	0.295803989154981	7	1	0.436588061020377	0.712796834318998
Phocaeicola_massiliensis	Group	CTR	-0.25	0.295803989154981	7	1	0.436588061020382	0.712796834318998
Clostridium_sp_1001270H_150608_G6	Group	CTR	-2.44419806630005	2.51313104851567	7	2	0.375434478895753	0.712796834318998
Akkermansia_muciniphila	Group	CTR	3.32321813456512	2.07823700723374	7	5	0.170702612489224	0.712796834318998
GGB3277_SGB4327	Group	CTR	-0.25	0.295803989154981	7	1	0.436588061020381	0.712796834318998
Enterocloster_SGB14313	Group	CTR	1.22605886519969	1.26989166525111	7	2	0.378645513030781	0.712796834318998
Bacteroides_xylanisolvens	Group	CTR	1.7049804138917	1.50018780084511	7	7	0.307261164350482	0.712796834318998
Clostridium_sp_AM49_4BH	Group	CTR	-3.32158651566968	2.39323474186567	7	5	0.223832824071235	0.712796834318998
Lachnospira_sp_NSJ_43	Group	CTR	-3.72518237612321	1.2903128296247	7	5	0.0343051183150769	0.712796834318998
Paraprevotella_clara	Group	CTR	0.333333333333333	0.278886675511359	7	1	0.285590940645202	0.712796834318998
Eubacterium_SGB6276	Group	CTR	-0.250000000000001	0.295803989154981	7	1	0.43658806102038	0.712796834318998
GGB9345_SGB14311	Group	CTR	2.62394616767293	2.00653066545387	7	4	0.247870083547971	0.712796834318998
Odoribacter_splanchnicus	Group	CTR	3.20475000699113	1.35622133907147	7	7	0.0645104617936769	0.712796834318998
Dorea_longicatena	Group	CTR	-1.1462316853506	1.1407823383943	7	6	0.361123722487162	0.712796834318998
