	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
55	Blautia_wexlerae	0	FALSE	FALSE	FALSE	FALSE
56	Eubacterium_siraeum	0	FALSE	FALSE	FALSE	FALSE
57	Eubacteriaceae_bacterium	1	FALSE	FALSE	FALSE	FALSE
58	GGB3653_SGB4964	7	FALSE	FALSE	FALSE	FALSE
59	Staphylococcus_SGB6340	0	FALSE	FALSE	FALSE	FALSE
60	Parabacteroides_merdae	0	FALSE	FALSE	FALSE	FALSE
61	Phascolarctobacterium_faecium	0	FALSE	FALSE	FALSE	FALSE
62	Clostridiaceae_bacterium	225	FALSE	FALSE	FALSE	TRUE
63	Faecalicatena_fissicatena	2	FALSE	FALSE	FALSE	FALSE
64	GGB51269_SGB5062	0	FALSE	FALSE	FALSE	FALSE
65	Blautia_sp_Marseille_P3087	7	FALSE	FALSE	FALSE	FALSE
66	Butyricimonas_virosa	4	FALSE	FALSE	FALSE	FALSE
67	Escherichia_coli	272	FALSE	FALSE	TRUE	TRUE
68	Streptococcus_thermophilus	246	FALSE	FALSE	TRUE	TRUE
69	Bacteroides_stercoris	0	FALSE	FALSE	FALSE	FALSE
70	GGB9747_SGB15356	12	FALSE	FALSE	FALSE	FALSE
71	Clostridiales_bacterium_KLE1615	153	FALSE	FALSE	FALSE	FALSE
72	Blautia_faecis	0	FALSE	FALSE	FALSE	FALSE
73	GGB9512_SGB14909	46	FALSE	FALSE	FALSE	FALSE
74	Candidatus_Cibionibacter_quicibialis	0	FALSE	FALSE	FALSE	FALSE
75	Blautia_obeum	0	FALSE	FALSE	FALSE	FALSE
76	GGB9635_SGB15106	15	FALSE	FALSE	FALSE	FALSE
77	Coprobacter_secundus	1	FALSE	FALSE	FALSE	FALSE
78	Anaerostipes_hadrus	287	FALSE	TRUE	TRUE	TRUE
79	Lachnospiraceae_bacterium_AM48_27BH	0	FALSE	FALSE	FALSE	FALSE
80	Blautia_sp_MSK_20_85	0	FALSE	FALSE	FALSE	FALSE
81	Bacteroides_salyersiae	35	FALSE	FALSE	FALSE	FALSE
82	Fusicatenibacter_saccharivorans	0	FALSE	FALSE	FALSE	FALSE
83	Anaerobutyricum_hallii	0	FALSE	FALSE	FALSE	FALSE
84	Clostridium_fessum	184	FALSE	FALSE	FALSE	FALSE
85	Lachnospira_eligens	1	FALSE	FALSE	FALSE	FALSE
86	Clostridium_sp_AF34_10BH	0	FALSE	FALSE	FALSE	FALSE
87	Eubacterium_sp_AF16_48	1	FALSE	FALSE	FALSE	FALSE
88	Lachnospiraceae_bacterium_BX3	1	FALSE	FALSE	FALSE	FALSE
89	Streptococcus_salivarius	1	FALSE	FALSE	FALSE	FALSE
90	Clostridiaceae_unclassified_SGB4771	1	FALSE	FALSE	FALSE	FALSE
91	Haemophilus_parainfluenzae	5	FALSE	FALSE	FALSE	FALSE
92	Bacteroides_clarus	0	FALSE	FALSE	FALSE	FALSE
93	Roseburia_hominis	0	FALSE	FALSE	FALSE	FALSE
94	Blautia_SGB4815	0	FALSE	FALSE	FALSE	FALSE
95	Parasutterella_excrementihominis	0	FALSE	FALSE	FALSE	FALSE
96	GGB9712_SGB15244	110	FALSE	FALSE	FALSE	FALSE
97	Clostridium_sp_AF20_17LB	1	FALSE	FALSE	FALSE	FALSE
98	Clostridium_sp_AM22_11AC	274	FALSE	FALSE	TRUE	TRUE
99	Clostridiaceae_bacterium_AF18_31LB	0	FALSE	FALSE	FALSE	FALSE
100	Clostridiaceae_bacterium_Marseille_Q4149	1	FALSE	FALSE	FALSE	FALSE
101	Collinsella_SGB14861	0	FALSE	FALSE	FALSE	FALSE
102	Lacrimispora_celerecrescens	0	FALSE	FALSE	FALSE	FALSE
103	Roseburia_sp_AM16_25	0	FALSE	FALSE	FALSE	FALSE
104	Clostridium_sp_AF36_4	0	FALSE	FALSE	FALSE	FALSE
105	Oscillospiraceae_bacterium_Marseille_Q3528	9	FALSE	FALSE	FALSE	FALSE
106	Dysosmobacter_sp_BX15	1	FALSE	FALSE	FALSE	FALSE
107	Coprobacter_fastidiosus	1	FALSE	FALSE	FALSE	FALSE
108	Coprococcus_catus	0	FALSE	FALSE	FALSE	FALSE
109	Butyricicoccus_sp_AM29_23AC	2	FALSE	FALSE	FALSE	FALSE
110	Dorea_sp_AF24_7LB	7	FALSE	FALSE	FALSE	FALSE
111	GGB2982_SGB3964	10	FALSE	FALSE	FALSE	FALSE
112	Coprococcus_SGB4669	4	FALSE	FALSE	FALSE	FALSE
113	Faecalibacterium_SGB15346	0	FALSE	FALSE	FALSE	FALSE
114	Catenibacterium_SGB4425	0	FALSE	FALSE	FALSE	FALSE
115	Clostridium_sp_AF34_13	0	FALSE	FALSE	FALSE	FALSE
116	Eubacterium_ramulus	6	FALSE	FALSE	FALSE	FALSE
117	Clostridium_saudiense	3	FALSE	FALSE	FALSE	FALSE
118	Alistipes_shahii	285	FALSE	TRUE	TRUE	TRUE
119	GGB80011_SGB15267	1	FALSE	FALSE	FALSE	FALSE
120	GGB9767_SGB15385	16	FALSE	FALSE	FALSE	FALSE
121	GGB2653_SGB3574	1	FALSE	FALSE	FALSE	FALSE
122	Clostridium_sp_AM33_3	6	FALSE	FALSE	FALSE	FALSE
123	Blautia_massiliensis	0	FALSE	FALSE	FALSE	FALSE
124	GGB9708_SGB15233	3	FALSE	FALSE	FALSE	FALSE
125	GGB14025_SGB14906	2	FALSE	FALSE	FALSE	FALSE
126	Lacrimispora_amygdalina	229	FALSE	FALSE	FALSE	TRUE
127	Blautia_glucerasea	0	FALSE	FALSE	FALSE	FALSE
128	Bifidobacterium_catenulatum	0	FALSE	FALSE	FALSE	FALSE
129	Agathobaculum_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
130	Alistipes_onderdonkii	0	FALSE	FALSE	FALSE	FALSE
131	GGB80140_SGB15224	28	FALSE	FALSE	FALSE	FALSE
132	Clostridiaceae_bacterium_Marseille_Q4143	11	FALSE	FALSE	FALSE	FALSE
133	Parasutterella_SGB9260	0	FALSE	FALSE	FALSE	FALSE
134	GGB33469_SGB15236	46	FALSE	FALSE	FALSE	FALSE
135	Turicibacter_bilis	10	FALSE	FALSE	FALSE	FALSE
136	GGB79734_SGB15291	0	FALSE	FALSE	FALSE	FALSE
137	Hydrogenoanaerobacterium_saccharovorans	0	FALSE	FALSE	FALSE	FALSE
138	Desulfovibrio_piger	61	FALSE	FALSE	FALSE	FALSE
139	Blautia_luti	1	FALSE	FALSE	FALSE	FALSE
140	Oscillibacter_sp_ER4	0	FALSE	FALSE	FALSE	FALSE
141	Clostridiaceae_bacterium_Marseille_Q4145	1	FALSE	FALSE	FALSE	FALSE
142	Clostridiales_Family_XIII_bacterium_BX16	3	FALSE	FALSE	FALSE	FALSE
143	GGB9713_SGB15249	4	FALSE	FALSE	FALSE	FALSE
144	Klebsiella_pneumoniae	233	FALSE	FALSE	FALSE	TRUE
145	GGB9602_SGB15028	6	FALSE	FALSE	FALSE	FALSE
146	Oscillospiraceae_unclassified_SGB15256	23	FALSE	FALSE	FALSE	FALSE
147	Roseburia_sp_AF02_12	0	FALSE	FALSE	FALSE	FALSE
148	GGB9602_SGB15031	0	FALSE	FALSE	FALSE	FALSE
149	Waltera_intestinalis	0	FALSE	FALSE	FALSE	FALSE
150	Dorea_sp_AF36_15AT	0	FALSE	FALSE	FALSE	FALSE
151	Bilophila_wadsworthia	4	FALSE	FALSE	FALSE	FALSE
152	GGB9677_SGB15180	3	FALSE	FALSE	FALSE	FALSE
153	Romboutsia_timonensis	0	FALSE	FALSE	FALSE	FALSE
154	GGB9559_SGB14969	2	FALSE	FALSE	FALSE	FALSE
155	Clostridium_SGB4909	5	FALSE	FALSE	FALSE	FALSE
156	Clostridium_SGB4751	5	FALSE	FALSE	FALSE	FALSE
157	Lachnospiraceae_bacterium_Marseille_Q4251	20	FALSE	FALSE	FALSE	FALSE
158	Bifidobacterium_longum	189	FALSE	FALSE	FALSE	FALSE
159	Negativibacillus_massiliensis	2	FALSE	FALSE	FALSE	FALSE
160	GGB9699_SGB15216	35	FALSE	FALSE	FALSE	FALSE
161	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
162	Clostridium_sp_AF27_2AA	34	FALSE	FALSE	FALSE	FALSE
163	Lachnospiraceae_bacterium_OM04_12BH	1	FALSE	FALSE	FALSE	FALSE
164	GGB9634_SGB15093	4	FALSE	FALSE	FALSE	FALSE
165	GGB9293_SGB14250	3	FALSE	FALSE	FALSE	FALSE
166	Clostridium_SGB4750	254	FALSE	FALSE	TRUE	TRUE
167	GGB9707_SGB15229	1	FALSE	FALSE	FALSE	FALSE
168	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
169	GGB9608_SGB15041	4	FALSE	FALSE	FALSE	FALSE
170	Oscillospiraceae_bacterium	13	FALSE	FALSE	FALSE	FALSE
171	GGB9760_SGB15374	3	FALSE	FALSE	FALSE	FALSE
172	Butyricimonas_paravirosa	0	FALSE	FALSE	FALSE	FALSE
173	Alistipes_communis	2	FALSE	FALSE	FALSE	FALSE
174	Bifidobacterium_adolescentis	0	FALSE	FALSE	FALSE	FALSE
175	Prevotella_copri_clade_C	0	FALSE	FALSE	FALSE	FALSE
176	Bifidobacterium_bifidum	0	FALSE	FALSE	FALSE	FALSE
177	Ruminococcus_callidus	62	FALSE	FALSE	FALSE	FALSE
178	Prevotella_copri_clade_A	16	FALSE	FALSE	FALSE	FALSE
179	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
180	Gemmiger_formicilis	0	FALSE	FALSE	FALSE	FALSE
181	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
182	Bacteroides_fragilis	0	FALSE	FALSE	FALSE	FALSE
183	Holdemanella_porci	4	FALSE	FALSE	FALSE	FALSE
184	GGB9760_SGB15373	1	FALSE	FALSE	FALSE	FALSE
185	Anaerotignum_faecicola	0	FALSE	FALSE	FALSE	FALSE
186	GGB13493_SGB15238	3	FALSE	FALSE	FALSE	FALSE
187	GGB9642_SGB15119	156	FALSE	FALSE	FALSE	FALSE
188	Senegalimassilia_anaerobia	4	FALSE	FALSE	FALSE	FALSE
189	GGB34797_SGB14322	3	FALSE	FALSE	FALSE	FALSE
190	Holdemanella_biformis	7	FALSE	FALSE	FALSE	FALSE
191	GGB9759_SGB15370	2	FALSE	FALSE	FALSE	FALSE
192	Alistipes_senegalensis	2	FALSE	FALSE	FALSE	FALSE
193	Ellagibacter_isourolithinifaciens	3	FALSE	FALSE	FALSE	FALSE
194	Desulfovibrio_SGB5076	9	FALSE	FALSE	FALSE	FALSE
195	GGB33928_SGB15225	1	FALSE	FALSE	FALSE	FALSE
196	Alistipes_indistinctus	46	FALSE	FALSE	FALSE	FALSE
197	Slackia_isoflavoniconvertens	14	FALSE	FALSE	FALSE	FALSE
198	Ruminococcus_sp_AF41_9	0	FALSE	FALSE	FALSE	FALSE
199	Streptococcus_parasanguinis	0	FALSE	FALSE	FALSE	FALSE
200	GGB9627_SGB15081	0	FALSE	FALSE	FALSE	FALSE
201	Clostridiales_bacterium	0	FALSE	FALSE	FALSE	FALSE
202	Eubacteriales_unclassified_SGB15145	2	FALSE	FALSE	FALSE	FALSE
203	GGB80011_SGB15265	1	FALSE	FALSE	FALSE	FALSE
204	Gemmiger_SGB15299	50	FALSE	FALSE	FALSE	FALSE
205	GGB2998_SGB3988	5	FALSE	FALSE	FALSE	FALSE
206	GGB9614_SGB15049	9	FALSE	FALSE	FALSE	FALSE
207	Rheinheimera_SGB14999	0	FALSE	FALSE	FALSE	FALSE
208	Vescimonas_coprocola	0	FALSE	FALSE	FALSE	FALSE
209	Flavonifractor_plautii	0	FALSE	FALSE	FALSE	FALSE
210	Collinsella_SGB4121	175	FALSE	FALSE	FALSE	FALSE
211	Veillonella_dispar	3	FALSE	FALSE	FALSE	FALSE
212	GGB9616_SGB15051	2	FALSE	FALSE	FALSE	FALSE
213	Anaerotruncus_colihominis	4	FALSE	FALSE	FALSE	FALSE
214	Rothia_mucilaginosa	8	FALSE	FALSE	FALSE	FALSE
215	Veillonella_parvula	4	FALSE	FALSE	FALSE	FALSE
216	Faecalibacterium_SGB15315	2	FALSE	FALSE	FALSE	FALSE
217	Gemmiger_SGB15295	3	FALSE	FALSE	FALSE	FALSE
218	Phocaeicola_SGB6473	1	FALSE	FALSE	FALSE	FALSE
219	Dysosmobacter_welbionis	0	FALSE	FALSE	FALSE	FALSE
220	Clostridium_leptum	19	FALSE	FALSE	FALSE	FALSE
221	Streptococcus_infantis	3	FALSE	FALSE	FALSE	FALSE
222	Veillonella_atypica	2	FALSE	FALSE	FALSE	FALSE
223	Eggerthella_lenta	78	FALSE	FALSE	FALSE	FALSE
224	Bifidobacterium_pseudocatenulatum	226	FALSE	FALSE	FALSE	TRUE
225	GGB3278_SGB4328	3	FALSE	FALSE	FALSE	FALSE
226	Prevotella_stercorea	3	FALSE	FALSE	FALSE	FALSE
227	GGB3304_SGB4367	226	FALSE	FALSE	FALSE	TRUE
228	Phascolarctobacterium_succinatutens	0	FALSE	FALSE	FALSE	FALSE
229	Phocaeicola_plebeius	0	FALSE	FALSE	FALSE	FALSE
230	Lachnospira_pectinoschiza	0	FALSE	FALSE	FALSE	FALSE
231	Anaerobutyricum_soehngenii	0	FALSE	FALSE	FALSE	FALSE
232	GGB51647_SGB4348	0	FALSE	FALSE	FALSE	FALSE
233	Butyricimonas_faecihominis	3	FALSE	FALSE	FALSE	FALSE
234	GGB3109_SGB4119	1	FALSE	FALSE	FALSE	FALSE
235	Lawsonibacter_asaccharolyticus	0	FALSE	FALSE	FALSE	FALSE
236	GGB9621_SGB15073	0	FALSE	FALSE	FALSE	FALSE
237	GGB6569_SGB9281	0	FALSE	FALSE	FALSE	FALSE
238	Dysosmobacter_sp_NSJ_60	90	FALSE	FALSE	FALSE	FALSE
239	Intestinimonas_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
240	Enterocloster_citroniae	0	FALSE	FALSE	FALSE	FALSE
241	Hungatella_hathewayi	1	FALSE	FALSE	FALSE	FALSE
242	GGB9708_SGB15234	0	FALSE	FALSE	FALSE	FALSE
243	Enterococcus_faecium	2	FALSE	FALSE	FALSE	FALSE
244	Faecalibacillus_faecis	1	FALSE	FALSE	FALSE	FALSE
245	Clostridium_sp_NSJ_42	0	FALSE	FALSE	FALSE	FALSE
246	Streptococcus_gordonii	4	FALSE	FALSE	FALSE	FALSE
247	GGB9524_SGB14924	1	FALSE	FALSE	FALSE	FALSE
248	GGB3321_SGB4394	8	FALSE	FALSE	FALSE	FALSE
249	Streptococcus_mitis	2	FALSE	FALSE	FALSE	FALSE
250	Enterocloster_aldenensis	0	FALSE	FALSE	FALSE	FALSE
251	GGB9534_SGB14937	0	FALSE	FALSE	FALSE	FALSE
252	Streptococcus_australis	4	FALSE	FALSE	FALSE	FALSE
253	Ruthenibacterium_lactatiformans	2	FALSE	FALSE	FALSE	FALSE
254	Gemella_sanguinis	11	FALSE	FALSE	FALSE	FALSE
255	Enterocloster_bolteae	1	FALSE	FALSE	FALSE	FALSE
256	Clostridium_butyricum	1	FALSE	FALSE	FALSE	FALSE
257	Lacrimispora_saccharolytica	3	FALSE	FALSE	FALSE	FALSE
258	Streptococcus_vestibularis	3	FALSE	FALSE	FALSE	FALSE
259	Allisonella_histaminiformans	2	FALSE	FALSE	FALSE	FALSE
260	Enterococcus_faecalis	46	FALSE	FALSE	FALSE	FALSE
261	GGB9770_SGB15390	5	FALSE	FALSE	FALSE	FALSE
262	GGB47687_SGB2286	31	FALSE	FALSE	FALSE	FALSE
263	GGB9619_SGB15067	26	FALSE	FALSE	FALSE	FALSE
264	Streptococcus_anginosus	6	FALSE	FALSE	FALSE	FALSE
265	Clostridium_symbiosum	3	FALSE	FALSE	FALSE	FALSE
266	Eisenbergiella_tayi	19	FALSE	FALSE	FALSE	FALSE
267	Granulicatella_SGB8255	1	FALSE	FALSE	FALSE	FALSE
268	Clostridium_scindens	0	FALSE	FALSE	FALSE	FALSE
269	GGB9719_SGB15272	0	FALSE	FALSE	FALSE	FALSE
270	Clostridium_SGB6179	3	FALSE	FALSE	FALSE	FALSE
271	Bacteroides_nordii	13	FALSE	FALSE	FALSE	FALSE
272	Erysipelatoclostridium_ramosum	172	FALSE	FALSE	FALSE	FALSE
273	GGB9453_SGB14845	4	FALSE	FALSE	FALSE	FALSE
274	Anaeromassilibacillus_sp_An250	2	FALSE	FALSE	FALSE	FALSE
275	Bifidobacterium_dentium	1	FALSE	FALSE	FALSE	FALSE
276	Ruminococcus_sp_AF46_10NS	7	FALSE	FALSE	FALSE	FALSE
277	Ruminococcus_sp_BSD2780120874_150323_B10	172	FALSE	FALSE	FALSE	FALSE
278	GGB3175_SGB4191	1	FALSE	FALSE	FALSE	FALSE
279	GGB4566_SGB6305	0	FALSE	FALSE	FALSE	FALSE
280	Eubacterium_sp_AF34_35BH	1	FALSE	FALSE	FALSE	FALSE
281	Parabacteroides_goldsteinii	14	FALSE	FALSE	FALSE	FALSE
282	Blautia_faecicola	2	FALSE	FALSE	FALSE	FALSE
283	Adlercreutzia_equolifaciens	0	FALSE	FALSE	FALSE	FALSE
284	Alistipes_sp_AF17_16	48	FALSE	FALSE	FALSE	FALSE
285	Alistipes_finegoldii	0	FALSE	FALSE	FALSE	FALSE
286	Alistipes_ihumii	7	FALSE	FALSE	FALSE	FALSE
287	Evtepia_gabavorous	0	FALSE	FALSE	FALSE	FALSE
288	Ruminococcus_gnavus	0	FALSE	FALSE	FALSE	FALSE
289	Holdemania_filiformis	2	FALSE	FALSE	FALSE	FALSE
290	GGB3005_SGB3996	0	FALSE	FALSE	FALSE	FALSE
291	Mediterraneibacter_glycyrrhizinilyticus	0	FALSE	FALSE	FALSE	FALSE
292	Methylobacterium_SGB15164	0	FALSE	FALSE	FALSE	FALSE
293	Clostridiaceae_bacterium_Marseille_Q3526	0	FALSE	FALSE	FALSE	FALSE
294	Clostridium_sp_AT4	0	FALSE	FALSE	FALSE	FALSE
295	Eisenbergiella_massiliensis	14	FALSE	FALSE	FALSE	FALSE
296	Blautia_caecimuris	0	FALSE	FALSE	FALSE	FALSE
297	Clostridia_bacterium	9	FALSE	FALSE	FALSE	FALSE
298	Clostridia_bacterium_UC5_1_1D1	110	FALSE	FALSE	FALSE	FALSE
299	GGB1495_SGB2071	0	FALSE	FALSE	FALSE	FALSE
300	GGB3819_SGB5184	9	FALSE	FALSE	FALSE	FALSE
301	GGB3730_SGB5060	0	FALSE	FALSE	FALSE	FALSE
302	Butyricimonas_SGB15260	135	FALSE	FALSE	FALSE	FALSE
303	Phocaeicola_coprocola	0	FALSE	FALSE	FALSE	FALSE
304	Tyzzerella_nexilis	0	FALSE	FALSE	FALSE	FALSE
305	Bacteroides_eggerthii	0	FALSE	FALSE	FALSE	FALSE
306	Acidaminococcus_intestini	0	FALSE	FALSE	FALSE	FALSE
307	GGB3363_SGB4448	6	FALSE	FALSE	FALSE	FALSE
308	Blautia_stercoris	4	FALSE	FALSE	FALSE	FALSE
309	GGB3490_SGB4664	1	FALSE	FALSE	FALSE	FALSE
310	Bacteroides_intestinalis	4	FALSE	FALSE	FALSE	FALSE
311	GGB79973_SGB14341	2	FALSE	FALSE	FALSE	FALSE
312	Clostridiaceae_unclassified_SGB15090	19	FALSE	FALSE	FALSE	FALSE
313	Enterobacter_hormaechei	12	FALSE	FALSE	FALSE	FALSE
314	GGB42994_SGB4746	7	FALSE	FALSE	FALSE	FALSE
315	Parabacteroides_johnsonii	1	FALSE	FALSE	FALSE	FALSE
316	Sanguibacter_SGB15121	1	FALSE	FALSE	FALSE	FALSE
317	Vescimonas_SGB15087	1	FALSE	FALSE	FALSE	FALSE
318	Turicibacter_sanguinis	3	FALSE	FALSE	FALSE	FALSE
319	Clostridiales_bacterium_Choco116	15	FALSE	FALSE	FALSE	FALSE
320	Sellimonas_intestinalis	1	FALSE	FALSE	FALSE	FALSE
321	GGB9453_SGB14844	5	FALSE	FALSE	FALSE	FALSE
322	Alistipes_dispar	0	FALSE	FALSE	FALSE	FALSE
323	Merdimonas_faecis	75	FALSE	FALSE	FALSE	FALSE
324	GGB3363_SGB4447	0	FALSE	FALSE	FALSE	FALSE
325	Longicatena_caecimuris	1	FALSE	FALSE	FALSE	FALSE
326	Blautia_hansenii	0	FALSE	FALSE	FALSE	FALSE
327	Clostridia_bacterium_UC5_1_1E11	3	FALSE	FALSE	FALSE	FALSE
328	Blautia_producta	64	FALSE	FALSE	FALSE	FALSE
329	Monoglobus_pectinilyticus	2	FALSE	FALSE	FALSE	FALSE
330	Anaerostipes_caccae	1	FALSE	FALSE	FALSE	FALSE
331	Ruminococcus_SGB4421	18	FALSE	FALSE	FALSE	FALSE
332	GGB33512_SGB15201	14	FALSE	FALSE	FALSE	FALSE
333	Ligilactobacillus_salivarius	2	FALSE	FALSE	FALSE	FALSE
334	Megamonas_funiformis	10	FALSE	FALSE	FALSE	FALSE
335	GGB1420_SGB1957	0	FALSE	FALSE	FALSE	FALSE
336	Dialister_hominis	4	FALSE	FALSE	FALSE	FALSE
337	Citrobacter_freundii	2	FALSE	FALSE	FALSE	FALSE
338	Faecalimonas_umbilicata	0	FALSE	FALSE	FALSE	FALSE
339	Enterocloster_clostridioformis	0	FALSE	FALSE	FALSE	FALSE
340	Mesosutterella_multiformis	3	FALSE	FALSE	FALSE	FALSE
341	Ruminococcus_sp_AF13_28	1	FALSE	FALSE	FALSE	FALSE
342	Megasphaera_micronuciformis	19	FALSE	FALSE	FALSE	FALSE
343	Clostridium_sp_AM42_4	35	FALSE	FALSE	FALSE	FALSE
344	Eubacterium_sp_NSJ_61	3	FALSE	FALSE	FALSE	FALSE
