"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Escherichia_coli|Escherichia_coli" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Escherichia_coli|Escherichia_coli" "LEfSe" "ADA" 3.71622427006169 0.0188440202419274 0.0188440202419274 "*"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "CTR" 3.66187707726899 0.0330553035941287 0.0330553035941287 "*"
"NA|NA|NA|NA|NA|NA|Megamonas_funiformis|Megamonas_funiformis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Megamonas_funiformis|Megamonas_funiformis" "LEfSe" "ADA" 3.58059019068935 0.0109574905818564 0.0109574905818564 "*"
"NA|NA|NA|NA|NA|NA|Prevotella_copri_clade_A|Prevotella_copri_clade_A" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Prevotella_copri_clade_A|Prevotella_copri_clade_A" "LEfSe" "ADA" 3.46414769838756 0.0137369899204413 0.0137369899204413 "*"
"NA|NA|NA|NA|NA|NA|Candidatus_Cibionibacter_quicibialis|Candidatus_Cibionibacter_quicibialis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Candidatus_Cibionibacter_quicibialis|Candidatus_Cibionibacter_quicibialis" "LEfSe" "ADA" 3.19631877616799 0.0244272444813666 0.0244272444813666 "*"
"NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "LEfSe" "CTR" 3.11269966215514 0.016384812145733 0.016384812145733 "*"
"NA|NA|NA|NA|NA|NA|Roseburia_inulinivorans|Roseburia_inulinivorans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Roseburia_inulinivorans|Roseburia_inulinivorans" "LEfSe" "CTR" 3.09554216575374 0.0122352717169137 0.0122352717169137 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_shahii|Alistipes_shahii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_shahii|Alistipes_shahii" "LEfSe" "ADA" 3.04312885385153 0.00887514981649404 0.00887514981649404 "**"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_pseudocatenulatum|Bifidobacterium_pseudocatenulatum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_pseudocatenulatum|Bifidobacterium_pseudocatenulatum" "LEfSe" "ADA" 3.01327796267543 0.000804522113305335 0.000804522113305335 "***"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "LEfSe" "CTR" 3.00808178305317 0.0319815138332139 0.0319815138332139 "*"
