	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
55	Eubacterium_siraeum	0	FALSE	FALSE	FALSE	FALSE
56	Eubacteriaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
57	GGB3653_SGB4964	0	FALSE	FALSE	FALSE	FALSE
58	GGB3614_SGB4886	0	FALSE	FALSE	FALSE	FALSE
59	Staphylococcus_SGB6340	0	FALSE	FALSE	FALSE	FALSE
60	Parabacteroides_merdae	0	FALSE	FALSE	FALSE	FALSE
61	Phascolarctobacterium_faecium	0	FALSE	FALSE	FALSE	FALSE
62	Clostridiaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
63	Faecalicatena_fissicatena	0	FALSE	FALSE	FALSE	FALSE
64	GGB51269_SGB5062	0	FALSE	FALSE	FALSE	FALSE
65	Blautia_sp_Marseille_P3087	0	FALSE	FALSE	FALSE	FALSE
66	Butyricimonas_virosa	0	FALSE	FALSE	FALSE	FALSE
67	Escherichia_coli	0	FALSE	FALSE	FALSE	FALSE
68	Streptococcus_thermophilus	0	FALSE	FALSE	FALSE	FALSE
69	Bacteroides_stercoris	0	FALSE	FALSE	FALSE	FALSE
70	GGB9747_SGB15356	0	FALSE	FALSE	FALSE	FALSE
71	Clostridiales_bacterium_KLE1615	0	FALSE	FALSE	FALSE	FALSE
72	Blautia_faecis	0	FALSE	FALSE	FALSE	FALSE
73	GGB9512_SGB14909	0	FALSE	FALSE	FALSE	FALSE
74	Candidatus_Cibionibacter_quicibialis	0	FALSE	FALSE	FALSE	FALSE
75	Blautia_obeum	0	FALSE	FALSE	FALSE	FALSE
76	GGB9635_SGB15106	0	FALSE	FALSE	FALSE	FALSE
77	Coprobacter_secundus	0	FALSE	FALSE	FALSE	FALSE
78	Anaerostipes_hadrus	0	FALSE	FALSE	FALSE	FALSE
79	Lachnospiraceae_bacterium_AM48_27BH	0	FALSE	FALSE	FALSE	FALSE
80	Blautia_sp_MSK_20_85	0	FALSE	FALSE	FALSE	FALSE
81	Bacteroides_salyersiae	0	FALSE	FALSE	FALSE	FALSE
82	Fusicatenibacter_saccharivorans	0	FALSE	FALSE	FALSE	FALSE
83	Anaerobutyricum_hallii	0	FALSE	FALSE	FALSE	FALSE
84	Clostridium_fessum	0	FALSE	FALSE	FALSE	FALSE
85	Lachnospira_eligens	0	FALSE	FALSE	FALSE	FALSE
86	Clostridium_sp_AF34_10BH	0	FALSE	FALSE	FALSE	FALSE
87	Eubacterium_sp_AF16_48	0	FALSE	FALSE	FALSE	FALSE
88	Lachnospiraceae_bacterium_BX3	0	FALSE	FALSE	FALSE	FALSE
89	Streptococcus_salivarius	0	FALSE	FALSE	FALSE	FALSE
90	Clostridiaceae_unclassified_SGB4771	0	FALSE	FALSE	FALSE	FALSE
91	Haemophilus_parainfluenzae	0	FALSE	FALSE	FALSE	FALSE
92	Bacteroides_clarus	0	FALSE	FALSE	FALSE	FALSE
93	Roseburia_hominis	0	FALSE	FALSE	FALSE	FALSE
94	Blautia_SGB4815	0	FALSE	FALSE	FALSE	FALSE
95	Parasutterella_excrementihominis	0	FALSE	FALSE	FALSE	FALSE
96	GGB9712_SGB15244	0	FALSE	FALSE	FALSE	FALSE
97	Clostridium_sp_AF20_17LB	0	FALSE	FALSE	FALSE	FALSE
98	Clostridium_sp_AM22_11AC	0	FALSE	FALSE	FALSE	FALSE
99	Clostridiaceae_bacterium_AF18_31LB	0	FALSE	FALSE	FALSE	FALSE
100	Clostridiaceae_bacterium_Marseille_Q4149	0	FALSE	FALSE	FALSE	FALSE
101	Collinsella_SGB14861	0	FALSE	FALSE	FALSE	FALSE
102	Lacrimispora_celerecrescens	0	FALSE	FALSE	FALSE	FALSE
103	Roseburia_sp_AM16_25	0	FALSE	FALSE	FALSE	FALSE
104	Clostridium_sp_AF36_4	0	FALSE	FALSE	FALSE	FALSE
105	Oscillospiraceae_bacterium_Marseille_Q3528	0	FALSE	FALSE	FALSE	FALSE
106	Dysosmobacter_sp_BX15	0	FALSE	FALSE	FALSE	FALSE
107	Coprobacter_fastidiosus	0	FALSE	FALSE	FALSE	FALSE
108	Coprococcus_catus	0	FALSE	FALSE	FALSE	FALSE
109	Butyricicoccus_sp_AM29_23AC	0	FALSE	FALSE	FALSE	FALSE
110	Dorea_sp_AF24_7LB	0	FALSE	FALSE	FALSE	FALSE
111	GGB2982_SGB3964	0	FALSE	FALSE	FALSE	FALSE
112	Coprococcus_SGB4669	0	FALSE	FALSE	FALSE	FALSE
113	Faecalibacterium_SGB15346	0	FALSE	FALSE	FALSE	FALSE
114	Catenibacterium_SGB4425	0	FALSE	FALSE	FALSE	FALSE
115	Clostridium_sp_AF34_13	0	FALSE	FALSE	FALSE	FALSE
116	Eubacterium_ramulus	0	FALSE	FALSE	FALSE	FALSE
117	Clostridium_saudiense	0	FALSE	FALSE	FALSE	FALSE
118	Alistipes_shahii	0	FALSE	FALSE	FALSE	FALSE
119	GGB80011_SGB15267	0	FALSE	FALSE	FALSE	FALSE
120	GGB9767_SGB15385	0	FALSE	FALSE	FALSE	FALSE
121	GGB2653_SGB3574	0	FALSE	FALSE	FALSE	FALSE
122	Clostridium_sp_AM33_3	0	FALSE	FALSE	FALSE	FALSE
123	Blautia_massiliensis	0	FALSE	FALSE	FALSE	FALSE
124	GGB9708_SGB15233	0	FALSE	FALSE	FALSE	FALSE
125	GGB14025_SGB14906	0	FALSE	FALSE	FALSE	FALSE
126	Lacrimispora_amygdalina	0	FALSE	FALSE	FALSE	FALSE
127	Blautia_glucerasea	0	FALSE	FALSE	FALSE	FALSE
128	Bifidobacterium_catenulatum	0	FALSE	FALSE	FALSE	FALSE
129	Agathobaculum_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
130	Alistipes_onderdonkii	0	FALSE	FALSE	FALSE	FALSE
131	GGB80140_SGB15224	0	FALSE	FALSE	FALSE	FALSE
132	Clostridiaceae_bacterium_Marseille_Q4143	0	FALSE	FALSE	FALSE	FALSE
133	Parasutterella_SGB9260	0	FALSE	FALSE	FALSE	FALSE
134	GGB33469_SGB15236	0	FALSE	FALSE	FALSE	FALSE
135	Turicibacter_bilis	0	FALSE	FALSE	FALSE	FALSE
136	GGB79734_SGB15291	0	FALSE	FALSE	FALSE	FALSE
137	Hydrogenoanaerobacterium_saccharovorans	0	FALSE	FALSE	FALSE	FALSE
138	Blautia_luti	0	FALSE	FALSE	FALSE	FALSE
139	Oscillibacter_sp_ER4	291	TRUE	TRUE	TRUE	TRUE
140	Clostridiaceae_bacterium_Marseille_Q4145	0	FALSE	FALSE	FALSE	FALSE
141	Clostridiales_Family_XIII_bacterium_BX16	0	FALSE	FALSE	FALSE	FALSE
142	GGB4578_SGB6328	0	FALSE	FALSE	FALSE	FALSE
143	GGB9713_SGB15249	0	FALSE	FALSE	FALSE	FALSE
144	GGB9602_SGB15028	0	FALSE	FALSE	FALSE	FALSE
145	Oscillospiraceae_unclassified_SGB15256	0	FALSE	FALSE	FALSE	FALSE
146	Roseburia_sp_AF02_12	0	FALSE	FALSE	FALSE	FALSE
147	GGB9602_SGB15031	0	FALSE	FALSE	FALSE	FALSE
148	Waltera_intestinalis	0	FALSE	FALSE	FALSE	FALSE
149	Dorea_sp_AF36_15AT	0	FALSE	FALSE	FALSE	FALSE
150	Bilophila_wadsworthia	0	FALSE	FALSE	FALSE	FALSE
151	GGB9677_SGB15180	0	FALSE	FALSE	FALSE	FALSE
152	Romboutsia_timonensis	0	FALSE	FALSE	FALSE	FALSE
153	GGB9559_SGB14969	0	FALSE	FALSE	FALSE	FALSE
154	Clostridium_SGB4909	0	FALSE	FALSE	FALSE	FALSE
155	Lachnospiraceae_bacterium_Marseille_Q4251	0	FALSE	FALSE	FALSE	FALSE
156	Bifidobacterium_longum	0	FALSE	FALSE	FALSE	FALSE
157	Negativibacillus_massiliensis	0	FALSE	FALSE	FALSE	FALSE
158	GGB9699_SGB15216	0	FALSE	FALSE	FALSE	FALSE
159	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
160	Clostridium_sp_AF27_2AA	0	FALSE	FALSE	FALSE	FALSE
161	Lachnospiraceae_bacterium_OM04_12BH	0	FALSE	FALSE	FALSE	FALSE
162	GGB9634_SGB15093	0	FALSE	FALSE	FALSE	FALSE
163	GGB9293_SGB14250	0	FALSE	FALSE	FALSE	FALSE
164	Clostridium_SGB4750	0	FALSE	FALSE	FALSE	FALSE
165	GGB9707_SGB15229	0	FALSE	FALSE	FALSE	FALSE
166	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
167	GGB9608_SGB15041	0	FALSE	FALSE	FALSE	FALSE
168	Oscillospiraceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
169	GGB9760_SGB15374	0	FALSE	FALSE	FALSE	FALSE
170	Butyricimonas_paravirosa	0	FALSE	FALSE	FALSE	FALSE
171	Alistipes_communis	0	FALSE	FALSE	FALSE	FALSE
172	Bifidobacterium_adolescentis	0	FALSE	FALSE	FALSE	FALSE
173	Prevotella_copri_clade_C	0	FALSE	FALSE	FALSE	FALSE
174	Bifidobacterium_bifidum	0	FALSE	FALSE	FALSE	FALSE
175	Ruminococcus_callidus	0	FALSE	FALSE	FALSE	FALSE
176	Prevotella_copri_clade_A	0	FALSE	FALSE	FALSE	FALSE
177	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
178	Gemmiger_formicilis	0	FALSE	FALSE	FALSE	FALSE
179	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
180	Bacteroides_fragilis	0	FALSE	FALSE	FALSE	FALSE
181	Holdemanella_porci	0	FALSE	FALSE	FALSE	FALSE
182	GGB9760_SGB15373	0	FALSE	FALSE	FALSE	FALSE
183	Anaerotignum_faecicola	0	FALSE	FALSE	FALSE	FALSE
184	GGB13493_SGB15238	0	FALSE	FALSE	FALSE	FALSE
185	GGB9642_SGB15119	0	FALSE	FALSE	FALSE	FALSE
186	Senegalimassilia_anaerobia	0	FALSE	FALSE	FALSE	FALSE
187	GGB34797_SGB14322	0	FALSE	FALSE	FALSE	FALSE
188	Holdemanella_biformis	0	FALSE	FALSE	FALSE	FALSE
189	GGB9759_SGB15370	0	FALSE	FALSE	FALSE	FALSE
190	Alistipes_senegalensis	0	FALSE	FALSE	FALSE	FALSE
191	Ellagibacter_isourolithinifaciens	0	FALSE	FALSE	FALSE	FALSE
192	Desulfovibrio_SGB5076	0	FALSE	FALSE	FALSE	FALSE
193	GGB33928_SGB15225	0	FALSE	FALSE	FALSE	FALSE
194	Alistipes_indistinctus	0	FALSE	FALSE	FALSE	FALSE
195	Slackia_isoflavoniconvertens	0	FALSE	FALSE	FALSE	FALSE
196	Ruminococcus_sp_AF41_9	0	FALSE	FALSE	FALSE	FALSE
197	Streptococcus_parasanguinis	0	FALSE	FALSE	FALSE	FALSE
198	GGB9627_SGB15081	0	FALSE	FALSE	FALSE	FALSE
199	Clostridiales_bacterium	0	FALSE	FALSE	FALSE	FALSE
200	Eubacteriales_unclassified_SGB15145	0	FALSE	FALSE	FALSE	FALSE
201	GGB80011_SGB15265	0	FALSE	FALSE	FALSE	FALSE
202	Gemmiger_SGB15299	0	FALSE	FALSE	FALSE	FALSE
203	GGB2998_SGB3988	0	FALSE	FALSE	FALSE	FALSE
204	GGB9614_SGB15049	0	FALSE	FALSE	FALSE	FALSE
205	Rheinheimera_SGB14999	0	FALSE	FALSE	FALSE	FALSE
206	Vescimonas_coprocola	0	FALSE	FALSE	FALSE	FALSE
207	Flavonifractor_plautii	0	FALSE	FALSE	FALSE	FALSE
208	Collinsella_SGB4121	0	FALSE	FALSE	FALSE	FALSE
209	Veillonella_dispar	0	FALSE	FALSE	FALSE	FALSE
210	GGB9616_SGB15051	0	FALSE	FALSE	FALSE	FALSE
211	Anaerotruncus_colihominis	0	FALSE	FALSE	FALSE	FALSE
212	Rothia_mucilaginosa	0	FALSE	FALSE	FALSE	FALSE
213	Veillonella_parvula	0	FALSE	FALSE	FALSE	FALSE
214	Faecalibacterium_SGB15315	0	FALSE	FALSE	FALSE	FALSE
215	Gemmiger_SGB15295	0	FALSE	FALSE	FALSE	FALSE
216	Phocaeicola_SGB6473	0	FALSE	FALSE	FALSE	FALSE
217	Dysosmobacter_welbionis	0	FALSE	FALSE	FALSE	FALSE
218	Clostridium_leptum	0	FALSE	FALSE	FALSE	FALSE
219	Streptococcus_infantis	0	FALSE	FALSE	FALSE	FALSE
220	Veillonella_atypica	0	FALSE	FALSE	FALSE	FALSE
221	Eggerthella_lenta	0	FALSE	FALSE	FALSE	FALSE
222	Bifidobacterium_pseudocatenulatum	0	FALSE	FALSE	FALSE	FALSE
223	GGB3278_SGB4328	2	FALSE	FALSE	FALSE	FALSE
224	GGB3304_SGB4367	0	FALSE	FALSE	FALSE	FALSE
225	Phascolarctobacterium_succinatutens	0	FALSE	FALSE	FALSE	FALSE
226	Phocaeicola_plebeius	0	FALSE	FALSE	FALSE	FALSE
227	Lachnospira_pectinoschiza	0	FALSE	FALSE	FALSE	FALSE
228	Anaerobutyricum_soehngenii	0	FALSE	FALSE	FALSE	FALSE
229	GGB51647_SGB4348	0	FALSE	FALSE	FALSE	FALSE
230	Butyricimonas_faecihominis	0	FALSE	FALSE	FALSE	FALSE
231	GGB3109_SGB4119	0	FALSE	FALSE	FALSE	FALSE
232	Lawsonibacter_asaccharolyticus	0	FALSE	FALSE	FALSE	FALSE
233	GGB9621_SGB15073	0	FALSE	FALSE	FALSE	FALSE
234	Dysosmobacter_sp_NSJ_60	0	FALSE	FALSE	FALSE	FALSE
235	Intestinimonas_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
236	Enterocloster_citroniae	0	FALSE	FALSE	FALSE	FALSE
237	Hungatella_hathewayi	0	FALSE	FALSE	FALSE	FALSE
238	GGB9708_SGB15234	0	FALSE	FALSE	FALSE	FALSE
239	Enterococcus_faecium	0	FALSE	FALSE	FALSE	FALSE
240	Faecalibacillus_faecis	0	FALSE	FALSE	FALSE	FALSE
241	Clostridium_sp_NSJ_42	0	FALSE	FALSE	FALSE	FALSE
242	Streptococcus_gordonii	0	FALSE	FALSE	FALSE	FALSE
243	GGB9524_SGB14924	0	FALSE	FALSE	FALSE	FALSE
244	GGB3321_SGB4394	0	FALSE	FALSE	FALSE	FALSE
245	Streptococcus_mitis	0	FALSE	FALSE	FALSE	FALSE
246	GGB9534_SGB14937	0	FALSE	FALSE	FALSE	FALSE
247	Streptococcus_australis	0	FALSE	FALSE	FALSE	FALSE
248	Ruthenibacterium_lactatiformans	0	FALSE	FALSE	FALSE	FALSE
249	Gemella_sanguinis	0	FALSE	FALSE	FALSE	FALSE
250	Enterocloster_bolteae	0	FALSE	FALSE	FALSE	FALSE
251	Clostridium_butyricum	0	FALSE	FALSE	FALSE	FALSE
252	Lacrimispora_saccharolytica	0	FALSE	FALSE	FALSE	FALSE
253	Streptococcus_vestibularis	0	FALSE	FALSE	FALSE	FALSE
254	Allisonella_histaminiformans	0	FALSE	FALSE	FALSE	FALSE
255	Enterococcus_faecalis	0	FALSE	FALSE	FALSE	FALSE
256	GGB9770_SGB15390	0	FALSE	FALSE	FALSE	FALSE
257	GGB47687_SGB2286	0	FALSE	FALSE	FALSE	FALSE
258	GGB9619_SGB15067	0	FALSE	FALSE	FALSE	FALSE
259	Streptococcus_anginosus	0	FALSE	FALSE	FALSE	FALSE
260	Clostridium_symbiosum	0	FALSE	FALSE	FALSE	FALSE
261	Eisenbergiella_tayi	0	FALSE	FALSE	FALSE	FALSE
262	Granulicatella_SGB8255	0	FALSE	FALSE	FALSE	FALSE
263	Clostridium_scindens	0	FALSE	FALSE	FALSE	FALSE
264	GGB9719_SGB15272	0	FALSE	FALSE	FALSE	FALSE
265	Clostridium_SGB6179	0	FALSE	FALSE	FALSE	FALSE
266	GGB9453_SGB14845	0	FALSE	FALSE	FALSE	FALSE
267	Anaeromassilibacillus_sp_An250	0	FALSE	FALSE	FALSE	FALSE
268	Bifidobacterium_dentium	0	FALSE	FALSE	FALSE	FALSE
269	Ruminococcus_sp_AF46_10NS	0	FALSE	FALSE	FALSE	FALSE
270	Ruminococcus_sp_BSD2780120874_150323_B10	0	FALSE	FALSE	FALSE	FALSE
271	GGB3175_SGB4191	0	FALSE	FALSE	FALSE	FALSE
272	GGB4566_SGB6305	0	FALSE	FALSE	FALSE	FALSE
273	Eubacterium_sp_AF34_35BH	0	FALSE	FALSE	FALSE	FALSE
274	Parabacteroides_goldsteinii	0	FALSE	FALSE	FALSE	FALSE
275	Blautia_faecicola	0	FALSE	FALSE	FALSE	FALSE
276	Adlercreutzia_equolifaciens	0	FALSE	FALSE	FALSE	FALSE
277	Alistipes_sp_AF17_16	0	FALSE	FALSE	FALSE	FALSE
278	Alistipes_finegoldii	0	FALSE	FALSE	FALSE	FALSE
279	Alistipes_ihumii	0	FALSE	FALSE	FALSE	FALSE
280	Evtepia_gabavorous	0	FALSE	FALSE	FALSE	FALSE
281	Ruminococcus_gnavus	0	FALSE	FALSE	FALSE	FALSE
282	Holdemania_filiformis	0	FALSE	FALSE	FALSE	FALSE
283	GGB3005_SGB3996	0	FALSE	FALSE	FALSE	FALSE
284	Mediterraneibacter_glycyrrhizinilyticus	0	FALSE	FALSE	FALSE	FALSE
285	Methylobacterium_SGB15164	0	FALSE	FALSE	FALSE	FALSE
286	Clostridium_sp_AT4	0	FALSE	FALSE	FALSE	FALSE
287	Eisenbergiella_massiliensis	0	FALSE	FALSE	FALSE	FALSE
288	Blautia_caecimuris	0	FALSE	FALSE	FALSE	FALSE
289	Clostridia_bacterium	0	FALSE	FALSE	FALSE	FALSE
290	Clostridia_bacterium_UC5_1_1D1	0	FALSE	FALSE	FALSE	FALSE
291	GGB1495_SGB2071	0	FALSE	FALSE	FALSE	FALSE
292	GGB3819_SGB5184	0	FALSE	FALSE	FALSE	FALSE
293	GGB3730_SGB5060	0	FALSE	FALSE	FALSE	FALSE
294	Butyricimonas_SGB15260	0	FALSE	FALSE	FALSE	FALSE
295	Phocaeicola_coprocola	0	FALSE	FALSE	FALSE	FALSE
296	Tyzzerella_nexilis	0	FALSE	FALSE	FALSE	FALSE
297	Bacteroides_eggerthii	0	FALSE	FALSE	FALSE	FALSE
298	GGB3363_SGB4448	0	FALSE	FALSE	FALSE	FALSE
299	Blautia_stercoris	0	FALSE	FALSE	FALSE	FALSE
300	GGB3490_SGB4664	0	FALSE	FALSE	FALSE	FALSE
301	Bacteroides_intestinalis	0	FALSE	FALSE	FALSE	FALSE
302	GGB79973_SGB14341	0	FALSE	FALSE	FALSE	FALSE
303	Clostridiaceae_unclassified_SGB15090	0	FALSE	FALSE	FALSE	FALSE
304	Enterobacter_hormaechei	0	FALSE	FALSE	FALSE	FALSE
305	GGB42994_SGB4746	0	FALSE	FALSE	FALSE	FALSE
306	Parabacteroides_johnsonii	0	FALSE	FALSE	FALSE	FALSE
307	Sanguibacter_SGB15121	0	FALSE	FALSE	FALSE	FALSE
308	Vescimonas_SGB15087	0	FALSE	FALSE	FALSE	FALSE
309	Turicibacter_sanguinis	0	FALSE	FALSE	FALSE	FALSE
310	Clostridiales_bacterium_Choco116	0	FALSE	FALSE	FALSE	FALSE
311	GGB9453_SGB14844	0	FALSE	FALSE	FALSE	FALSE
312	Alistipes_dispar	0	FALSE	FALSE	FALSE	FALSE
313	Merdimonas_faecis	0	FALSE	FALSE	FALSE	FALSE
314	GGB3363_SGB4447	0	FALSE	FALSE	FALSE	FALSE
315	Longicatena_caecimuris	0	FALSE	FALSE	FALSE	FALSE
316	Clostridia_bacterium_UC5_1_1E11	0	FALSE	FALSE	FALSE	FALSE
317	Monoglobus_pectinilyticus	0	FALSE	FALSE	FALSE	FALSE
318	Ruminococcus_SGB4421	0	FALSE	FALSE	FALSE	FALSE
319	GGB33512_SGB15201	0	FALSE	FALSE	FALSE	FALSE
320	GGB9697_SGB15213	0	FALSE	FALSE	FALSE	FALSE
321	Megamonas_funiformis	0	FALSE	FALSE	FALSE	FALSE
322	GGB1420_SGB1957	0	FALSE	FALSE	FALSE	FALSE
323	Mesosutterella_multiformis	0	FALSE	FALSE	FALSE	FALSE
