"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Prevotella_copri_clade_A|Prevotella_copri_clade_A" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Prevotella_copri_clade_A|Prevotella_copri_clade_A" "LEfSe" "ADA" 4.81748590862389 0.0140145809004155 0.0140145809004155 "*"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "CTR" 4.72591885118938 0.00393810489818814 0.00393810489818814 "**"
"NA|NA|NA|NA|NA|NA|Ruminococcus_gnavus|Ruminococcus_gnavus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_gnavus|Ruminococcus_gnavus" "LEfSe" "CTR" 3.75810451963104 0.000613617641026133 0.000613617641026133 "***"
"NA|NA|NA|NA|NA|NA|Phascolarctobacterium_succinatutens|Phascolarctobacterium_succinatutens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phascolarctobacterium_succinatutens|Phascolarctobacterium_succinatutens" "LEfSe" "ADA" 3.73890738198486 8.75772343891795e-05 8.75772343891795e-05 "***"
"NA|NA|NA|NA|NA|NA|Bacteroides_ovatus|Bacteroides_ovatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_ovatus|Bacteroides_ovatus" "LEfSe" "CTR" 3.67641091517687 0.0399850146013287 0.0399850146013287 "*"
"NA|NA|NA|NA|NA|NA|Phascolarctobacterium_faecium|Phascolarctobacterium_faecium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phascolarctobacterium_faecium|Phascolarctobacterium_faecium" "LEfSe" "CTR" 3.66095191673921 0.00504277224646819 0.00504277224646819 "**"
"NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "LEfSe" "ADA" 3.63379883375914 0.0443943726042489 0.0443943726042489 "*"
"NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "LEfSe" "ADA" 3.44454722797871 0.0451310299298223 0.0451310299298223 "*"
"NA|NA|NA|NA|NA|NA|Faecalibacterium_SGB15346|Faecalibacterium_SGB15346" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacterium_SGB15346|Faecalibacterium_SGB15346" "LEfSe" "ADA" 3.42728439237923 0.0140178013019517 0.0140178013019517 "*"
"NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "LEfSe" "ADA" 3.36968892651411 0.00731706219337061 0.00731706219337061 "**"
"NA|NA|NA|NA|NA|NA|GGB79734_SGB15291|GGB79734_SGB15291" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB79734_SGB15291|GGB79734_SGB15291" "LEfSe" "ADA" 3.24837903501072 0.0183719130782994 0.0183719130782994 "*"
