	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	0	FALSE	FALSE	FALSE	FALSE
2	Coprococcus_eutactus	1	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	0	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	0	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	272	TRUE	TRUE	TRUE	TRUE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	Bacteroides_cellulosilyticus	0	FALSE	FALSE	FALSE	FALSE
8	Phocaeicola_massiliensis	0	FALSE	FALSE	FALSE	FALSE
9	Clostridium_sp_1001270H_150608_G6	1	FALSE	FALSE	FALSE	FALSE
10	Akkermansia_muciniphila	0	FALSE	FALSE	FALSE	FALSE
11	GGB3277_SGB4327	0	FALSE	FALSE	FALSE	FALSE
12	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
13	GGB9758_SGB15368	0	FALSE	FALSE	FALSE	FALSE
14	Roseburia_inulinivorans	0	FALSE	FALSE	FALSE	FALSE
15	Ruminococcus_lactaris	0	FALSE	FALSE	FALSE	FALSE
16	Bacteroides_xylanisolvens	1	FALSE	FALSE	FALSE	FALSE
17	Clostridium_sp_AM49_4BH	0	FALSE	FALSE	FALSE	FALSE
18	Lachnospira_sp_NSJ_43	0	FALSE	FALSE	FALSE	FALSE
19	GGB3256_SGB4303	0	FALSE	FALSE	FALSE	FALSE
20	Paraprevotella_clara	3	FALSE	FALSE	FALSE	FALSE
21	Eubacterium_ventriosum	0	FALSE	FALSE	FALSE	FALSE
22	Odoribacter_splanchnicus	0	FALSE	FALSE	FALSE	FALSE
23	Dorea_longicatena	0	FALSE	FALSE	FALSE	FALSE
24	Parabacteroides_distasonis	0	FALSE	FALSE	FALSE	FALSE
25	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
26	Roseburia_faecis	0	FALSE	FALSE	FALSE	FALSE
27	Coprococcus_comes	0	FALSE	FALSE	FALSE	FALSE
28	Barnesiella_intestinihominis	0	FALSE	FALSE	FALSE	FALSE
29	GGB3746_SGB5089	0	FALSE	FALSE	FALSE	FALSE
30	Intestinibacter_bartlettii	1	FALSE	FALSE	FALSE	FALSE
31	Desulfovibrio_SGB5077	0	FALSE	FALSE	FALSE	FALSE
32	Firmicutes_bacterium_AF16_15	0	FALSE	FALSE	FALSE	FALSE
33	Bacteroides_caccae	0	FALSE	FALSE	FALSE	FALSE
34	Ruminococcus_torques	0	FALSE	FALSE	FALSE	FALSE
35	GGB9342_SGB14306	0	FALSE	FALSE	FALSE	FALSE
36	Bacteroides_finegoldii	0	FALSE	FALSE	FALSE	FALSE
37	GGB9359_SGB14334	0	FALSE	FALSE	FALSE	FALSE
38	Dorea_formicigenerans	0	FALSE	FALSE	FALSE	FALSE
39	Veillonella_rogosae	0	FALSE	FALSE	FALSE	FALSE
40	Clostridium_sp_1001270J_160509_D11	0	FALSE	FALSE	FALSE	FALSE
41	Phocaeicola_dorei	0	FALSE	FALSE	FALSE	FALSE
42	Ruminococcus_bicirculans	0	FALSE	FALSE	FALSE	FALSE
43	Bacteroides_ovatus	2	FALSE	FALSE	FALSE	FALSE
44	Lachnospiraceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
45	Faecalibacillus_intestinalis	0	FALSE	FALSE	FALSE	FALSE
46	Blautia_wexlerae	0	FALSE	FALSE	FALSE	FALSE
47	Eubacterium_siraeum	0	FALSE	FALSE	FALSE	FALSE
48	Eubacteriaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
49	GGB3653_SGB4964	1	FALSE	FALSE	FALSE	FALSE
50	Parabacteroides_merdae	0	FALSE	FALSE	FALSE	FALSE
51	Phascolarctobacterium_faecium	232	FALSE	TRUE	TRUE	TRUE
52	Clostridiaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
53	Faecalicatena_fissicatena	0	FALSE	FALSE	FALSE	FALSE
54	Blautia_sp_Marseille_P3087	0	FALSE	FALSE	FALSE	FALSE
55	Butyricimonas_virosa	1	FALSE	FALSE	FALSE	FALSE
56	Escherichia_coli	0	FALSE	FALSE	FALSE	FALSE
57	Streptococcus_thermophilus	0	FALSE	FALSE	FALSE	FALSE
58	Bacteroides_stercoris	0	FALSE	FALSE	FALSE	FALSE
59	Clostridiales_bacterium_KLE1615	4	FALSE	FALSE	FALSE	FALSE
60	Blautia_faecis	2	FALSE	FALSE	FALSE	FALSE
61	Candidatus_Cibionibacter_quicibialis	0	FALSE	FALSE	FALSE	FALSE
62	Blautia_obeum	1	FALSE	FALSE	FALSE	FALSE
63	Coprobacter_secundus	0	FALSE	FALSE	FALSE	FALSE
64	Anaerostipes_hadrus	0	FALSE	FALSE	FALSE	FALSE
65	Lachnospiraceae_bacterium_AM48_27BH	1	FALSE	FALSE	FALSE	FALSE
66	Bacteroides_salyersiae	0	FALSE	FALSE	FALSE	FALSE
67	Fusicatenibacter_saccharivorans	0	FALSE	FALSE	FALSE	FALSE
68	Anaerobutyricum_hallii	0	FALSE	FALSE	FALSE	FALSE
69	Clostridium_fessum	0	FALSE	FALSE	FALSE	FALSE
70	Lachnospira_eligens	0	FALSE	FALSE	FALSE	FALSE
71	Clostridium_sp_AF34_10BH	0	FALSE	FALSE	FALSE	FALSE
72	Streptococcus_salivarius	0	FALSE	FALSE	FALSE	FALSE
73	Clostridiaceae_unclassified_SGB4771	0	FALSE	FALSE	FALSE	FALSE
74	Haemophilus_parainfluenzae	0	FALSE	FALSE	FALSE	FALSE
75	Bacteroides_clarus	2	FALSE	FALSE	FALSE	FALSE
76	Roseburia_hominis	0	FALSE	FALSE	FALSE	FALSE
77	Blautia_SGB4815	2	FALSE	FALSE	FALSE	FALSE
78	Parasutterella_excrementihominis	0	FALSE	FALSE	FALSE	FALSE
79	GGB9712_SGB15244	0	FALSE	FALSE	FALSE	FALSE
80	Clostridium_sp_AF20_17LB	0	FALSE	FALSE	FALSE	FALSE
81	Clostridium_sp_AM22_11AC	0	FALSE	FALSE	FALSE	FALSE
82	Clostridiaceae_bacterium_AF18_31LB	0	FALSE	FALSE	FALSE	FALSE
83	Clostridiaceae_bacterium_Marseille_Q4149	0	FALSE	FALSE	FALSE	FALSE
84	Collinsella_SGB14861	0	FALSE	FALSE	FALSE	FALSE
85	Lacrimispora_celerecrescens	0	FALSE	FALSE	FALSE	FALSE
86	Roseburia_sp_AM16_25	1	FALSE	FALSE	FALSE	FALSE
87	Clostridium_sp_AF36_4	0	FALSE	FALSE	FALSE	FALSE
88	Oscillospiraceae_bacterium_Marseille_Q3528	0	FALSE	FALSE	FALSE	FALSE
89	Dysosmobacter_sp_BX15	0	FALSE	FALSE	FALSE	FALSE
90	Coprobacter_fastidiosus	0	FALSE	FALSE	FALSE	FALSE
91	Coprococcus_catus	0	FALSE	FALSE	FALSE	FALSE
92	Butyricicoccus_sp_AM29_23AC	11	FALSE	FALSE	FALSE	FALSE
93	Dorea_sp_AF24_7LB	2	FALSE	FALSE	FALSE	FALSE
94	GGB2982_SGB3964	1	FALSE	FALSE	FALSE	FALSE
95	Coprococcus_SGB4669	0	FALSE	FALSE	FALSE	FALSE
96	Faecalibacterium_SGB15346	2	FALSE	FALSE	FALSE	FALSE
97	Eubacterium_ramulus	0	FALSE	FALSE	FALSE	FALSE
98	Clostridium_saudiense	0	FALSE	FALSE	FALSE	FALSE
99	Alistipes_shahii	0	FALSE	FALSE	FALSE	FALSE
100	GGB2653_SGB3574	7	FALSE	FALSE	FALSE	FALSE
101	Clostridium_sp_AM33_3	0	FALSE	FALSE	FALSE	FALSE
102	Blautia_massiliensis	1	FALSE	FALSE	FALSE	FALSE
103	GGB9708_SGB15233	0	FALSE	FALSE	FALSE	FALSE
104	GGB14025_SGB14906	4	FALSE	FALSE	FALSE	FALSE
105	Lacrimispora_amygdalina	2	FALSE	FALSE	FALSE	FALSE
106	Blautia_glucerasea	0	FALSE	FALSE	FALSE	FALSE
107	Agathobaculum_butyriciproducens	0	FALSE	FALSE	FALSE	FALSE
108	Alistipes_onderdonkii	0	FALSE	FALSE	FALSE	FALSE
109	Clostridiaceae_bacterium_Marseille_Q4143	0	FALSE	FALSE	FALSE	FALSE
110	Turicibacter_bilis	0	FALSE	FALSE	FALSE	FALSE
111	GGB79734_SGB15291	2	FALSE	FALSE	FALSE	FALSE
112	Hydrogenoanaerobacterium_saccharovorans	0	FALSE	FALSE	FALSE	FALSE
113	Oscillibacter_sp_ER4	0	FALSE	FALSE	FALSE	FALSE
114	Clostridiaceae_bacterium_Marseille_Q4145	0	FALSE	FALSE	FALSE	FALSE
115	Clostridiales_Family_XIII_bacterium_BX16	0	FALSE	FALSE	FALSE	FALSE
116	GGB9713_SGB15249	0	FALSE	FALSE	FALSE	FALSE
117	Klebsiella_pneumoniae	0	FALSE	FALSE	FALSE	FALSE
118	Roseburia_sp_AF02_12	0	FALSE	FALSE	FALSE	FALSE
119	GGB9602_SGB15031	0	FALSE	FALSE	FALSE	FALSE
120	Waltera_intestinalis	0	FALSE	FALSE	FALSE	FALSE
121	Dorea_sp_AF36_15AT	0	FALSE	FALSE	FALSE	FALSE
122	Bilophila_wadsworthia	1	FALSE	FALSE	FALSE	FALSE
123	Romboutsia_timonensis	0	FALSE	FALSE	FALSE	FALSE
124	GGB9559_SGB14969	0	FALSE	FALSE	FALSE	FALSE
125	Clostridium_SGB4751	2	FALSE	FALSE	FALSE	FALSE
126	Lachnospiraceae_bacterium_Marseille_Q4251	0	FALSE	FALSE	FALSE	FALSE
127	Bifidobacterium_longum	0	FALSE	FALSE	FALSE	FALSE
128	Negativibacillus_massiliensis	1	FALSE	FALSE	FALSE	FALSE
129	GGB9699_SGB15216	0	FALSE	FALSE	FALSE	FALSE
130	Sutterella_wadsworthensis	0	FALSE	FALSE	FALSE	FALSE
131	Clostridium_sp_AF27_2AA	0	FALSE	FALSE	FALSE	FALSE
132	Lachnospiraceae_bacterium_OM04_12BH	0	FALSE	FALSE	FALSE	FALSE
133	Clostridium_SGB4750	0	FALSE	FALSE	FALSE	FALSE
134	GGB9707_SGB15229	0	FALSE	FALSE	FALSE	FALSE
135	Roseburia_intestinalis	0	FALSE	FALSE	FALSE	FALSE
136	GGB9760_SGB15374	0	FALSE	FALSE	FALSE	FALSE
137	Butyricimonas_paravirosa	1	FALSE	FALSE	FALSE	FALSE
138	Alistipes_communis	0	FALSE	FALSE	FALSE	FALSE
139	Bifidobacterium_adolescentis	0	FALSE	FALSE	FALSE	FALSE
140	Bifidobacterium_bifidum	1	FALSE	FALSE	FALSE	FALSE
141	Ruminococcus_callidus	0	FALSE	FALSE	FALSE	FALSE
142	Prevotella_copri_clade_A	11	FALSE	FALSE	FALSE	FALSE
143	Collinsella_aerofaciens	0	FALSE	FALSE	FALSE	FALSE
144	Gemmiger_formicilis	0	FALSE	FALSE	FALSE	FALSE
145	Bacteroides_thetaiotaomicron	0	FALSE	FALSE	FALSE	FALSE
146	Bacteroides_fragilis	1	FALSE	FALSE	FALSE	FALSE
147	Holdemanella_porci	2	FALSE	FALSE	FALSE	FALSE
148	GGB9760_SGB15373	0	FALSE	FALSE	FALSE	FALSE
149	Anaerotignum_faecicola	0	FALSE	FALSE	FALSE	FALSE
150	Senegalimassilia_anaerobia	1	FALSE	FALSE	FALSE	FALSE
151	Alistipes_senegalensis	0	FALSE	FALSE	FALSE	FALSE
152	Ellagibacter_isourolithinifaciens	0	FALSE	FALSE	FALSE	FALSE
153	GGB33928_SGB15225	0	FALSE	FALSE	FALSE	FALSE
154	Alistipes_indistinctus	1	FALSE	FALSE	FALSE	FALSE
