	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	0	FALSE	FALSE	FALSE	FALSE
2	Coprococcus_eutactus	0	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	0	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	0	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	0	FALSE	FALSE	FALSE	FALSE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	GGB3619_SGB4894	0	FALSE	FALSE	FALSE	FALSE
8	Bacteroides_cellulosilyticus	1	FALSE	FALSE	FALSE	FALSE
9	Phocaeicola_massiliensis	0	FALSE	FALSE	FALSE	FALSE
10	GGB4684_SGB6478	0	FALSE	FALSE	FALSE	FALSE
11	Clostridium_sp_1001270H_150608_G6	0	FALSE	FALSE	FALSE	FALSE
12	Akkermansia_muciniphila	34	FALSE	FALSE	FALSE	FALSE
13	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
14	GGB9758_SGB15368	0	FALSE	FALSE	FALSE	FALSE
15	Roseburia_inulinivorans	0	FALSE	FALSE	FALSE	FALSE
16	Ruminococcus_lactaris	0	FALSE	FALSE	FALSE	FALSE
17	Bacteroides_xylanisolvens	0	FALSE	FALSE	FALSE	FALSE
18	Clostridium_sp_AM49_4BH	0	FALSE	FALSE	FALSE	FALSE
19	Lachnospira_sp_NSJ_43	0	FALSE	FALSE	FALSE	FALSE
20	GGB3256_SGB4303	0	FALSE	FALSE	FALSE	FALSE
21	Paraprevotella_clara	0	FALSE	FALSE	FALSE	FALSE
22	Eubacterium_SGB6276	0	FALSE	FALSE	FALSE	FALSE
23	Clostridium_SGB4648	0	FALSE	FALSE	FALSE	FALSE
24	Eubacterium_ventriosum	0	FALSE	FALSE	FALSE	FALSE
25	GGB9345_SGB14311	0	FALSE	FALSE	FALSE	FALSE
26	Odoribacter_splanchnicus	0	FALSE	FALSE	FALSE	FALSE
27	Dorea_longicatena	0	FALSE	FALSE	FALSE	FALSE
28	Parabacteroides_distasonis	0	FALSE	FALSE	FALSE	FALSE
29	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
30	Roseburia_faecis	0	FALSE	FALSE	FALSE	FALSE
31	Coprococcus_comes	0	FALSE	FALSE	FALSE	FALSE
32	Bacteroides_faecis	0	FALSE	FALSE	FALSE	FALSE
33	Barnesiella_intestinihominis	0	FALSE	FALSE	FALSE	FALSE
34	GGB3746_SGB5089	0	FALSE	FALSE	FALSE	FALSE
35	Desulfovibrio_SGB5077	0	FALSE	FALSE	FALSE	FALSE
36	Firmicutes_bacterium_AF16_15	0	FALSE	FALSE	FALSE	FALSE
37	Bacteroides_caccae	0	FALSE	FALSE	FALSE	FALSE
38	Ruminococcus_torques	0	FALSE	FALSE	FALSE	FALSE
39	GGB9342_SGB14306	0	FALSE	FALSE	FALSE	FALSE
40	Clostridium_sp_AF12_28	0	FALSE	FALSE	FALSE	FALSE
41	Bacteroides_finegoldii	0	FALSE	FALSE	FALSE	FALSE
42	GGB9359_SGB14334	0	FALSE	FALSE	FALSE	FALSE
43	Dorea_formicigenerans	0	FALSE	FALSE	FALSE	FALSE
44	GGB9636_SGB15107	0	FALSE	FALSE	FALSE	FALSE
45	Phocaeicola_dorei	0	FALSE	FALSE	FALSE	FALSE
46	Ruminococcus_bicirculans	0	FALSE	FALSE	FALSE	FALSE
47	Bacteroides_ovatus	0	FALSE	FALSE	FALSE	FALSE
48	Lachnospiraceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
49	Faecalibacillus_intestinalis	0	FALSE	FALSE	FALSE	FALSE
50	Blautia_wexlerae	0	FALSE	FALSE	FALSE	FALSE
51	Eubacterium_siraeum	0	FALSE	FALSE	FALSE	FALSE
52	Eubacteriaceae_bacterium	1	FALSE	FALSE	FALSE	FALSE
53	GGB3653_SGB4964	0	FALSE	FALSE	FALSE	FALSE
54	GGB3614_SGB4886	0	FALSE	FALSE	FALSE	FALSE
55	Staphylococcus_SGB6340	0	FALSE	FALSE	FALSE	FALSE
