"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "CTR" 4.6753502026287 0.0433081428107921 0.0433081428107921 "*"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_longum|Bifidobacterium_longum" "LEfSe" "ADA" 4.08968694724659 0.0011712149325514 0.0011712149325514 "**"
"NA|NA|NA|NA|NA|NA|Parabacteroides_merdae|Parabacteroides_merdae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parabacteroides_merdae|Parabacteroides_merdae" "LEfSe" "CTR" 4.02968513610875 0.012354585017872 0.012354585017872 "*"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_adolescentis|Bifidobacterium_adolescentis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_adolescentis|Bifidobacterium_adolescentis" "LEfSe" "ADA" 3.79633811680097 0.00236576761287097 0.00236576761287097 "**"
"NA|NA|NA|NA|NA|NA|Ruminococcus_torques|Ruminococcus_torques" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_torques|Ruminococcus_torques" "LEfSe" "ADA" 3.38623405742225 0.0236557049548204 0.0236557049548204 "*"
"NA|NA|NA|NA|NA|NA|GGB51269_SGB5062|GGB51269_SGB5062" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB51269_SGB5062|GGB51269_SGB5062" "LEfSe" "CTR" 3.07136467860513 0.0169426381745695 0.0169426381745695 "*"
"NA|NA|NA|NA|NA|NA|Hungatella_hathewayi|Hungatella_hathewayi" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Hungatella_hathewayi|Hungatella_hathewayi" "LEfSe" "ADA" 2.79860612605921 0.042696393120075 0.042696393120075 "*"
"NA|NA|NA|NA|NA|NA|GGB4578_SGB6328|GGB4578_SGB6328" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB4578_SGB6328|GGB4578_SGB6328" "LEfSe" "CTR" 2.75712488108318 0.0169426381745695 0.0169426381745695 "*"
"NA|NA|NA|NA|NA|NA|Desulfovibrio_SGB5077|Desulfovibrio_SGB5077" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Desulfovibrio_SGB5077|Desulfovibrio_SGB5077" "LEfSe" "CTR" 2.57003463664894 0.042696393120075 0.042696393120075 "*"
"NA|NA|NA|NA|NA|NA|Eubacterium_SGB6276|Eubacterium_SGB6276" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_SGB6276|Eubacterium_SGB6276" "LEfSe" "CTR" 2.50002994173696 0.0169426381745695 0.0169426381745695 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_butyricum|Clostridium_butyricum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_butyricum|Clostridium_butyricum" "LEfSe" "ADA" 2.29932752890617 0.0324145766532843 0.0324145766532843 "*"
"NA|NA|NA|NA|NA|NA|GGB3363_SGB4448|GGB3363_SGB4448" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3363_SGB4448|GGB3363_SGB4448" "LEfSe" "ADA" 2.2007570751208 0.0385803069153329 0.0385803069153329 "*"
"NA|NA|NA|NA|NA|NA|Intestinibacter_bartlettii|Intestinibacter_bartlettii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Intestinibacter_bartlettii|Intestinibacter_bartlettii" "LEfSe" "ADA" 2.15208354894391 0.0371772526699139 0.0371772526699139 "*"
"NA|NA|NA|NA|NA|NA|Streptococcus_salivarius|Streptococcus_salivarius" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_salivarius|Streptococcus_salivarius" "LEfSe" "ADA" 2.13709126403584 0.0165577318981517 0.0165577318981517 "*"
"NA|NA|NA|NA|NA|NA|Anaeromassilibacillus_sp_An250|Anaeromassilibacillus_sp_An250" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaeromassilibacillus_sp_An250|Anaeromassilibacillus_sp_An250" "LEfSe" "ADA" 2.08838758454325 0.0199538302394608 0.0199538302394608 "*"
"NA|NA|NA|NA|NA|NA|Streptococcus_parasanguinis|Streptococcus_parasanguinis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_parasanguinis|Streptococcus_parasanguinis" "LEfSe" "ADA" 2.01986000418735 0.0180570684349237 0.0180570684349237 "*"
