"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "LEfSe" "CTR" 4.32097306639463 0.00867524696606463 0.00867524696606463 "**"
"NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "LEfSe" "ADA" 4.3089439141496 0.0208213022887209 0.0208213022887209 "*"
"NA|NA|NA|NA|NA|NA|Oscillibacter_sp_ER4|Oscillibacter_sp_ER4" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Oscillibacter_sp_ER4|Oscillibacter_sp_ER4" "LEfSe" "CTR" 3.91620708629998 0.00680996199084043 0.00680996199084043 "**"
"NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "LEfSe" "CTR" 3.84600755792279 0.0108663831671522 0.0108663831671522 "*"
"NA|NA|NA|NA|NA|NA|GGB1495_SGB2071|GGB1495_SGB2071" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB1495_SGB2071|GGB1495_SGB2071" "LEfSe" "ADA" 3.56915933422379 0.0419078869178201 0.0419078869178201 "*"
"NA|NA|NA|NA|NA|NA|Streptococcus_thermophilus|Streptococcus_thermophilus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_thermophilus|Streptococcus_thermophilus" "LEfSe" "CTR" 3.33460660940798 0.0451247960082755 0.0451247960082755 "*"
"NA|NA|NA|NA|NA|NA|Anaerobutyricum_soehngenii|Anaerobutyricum_soehngenii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerobutyricum_soehngenii|Anaerobutyricum_soehngenii" "LEfSe" "ADA" 3.22280897955738 0.0208213022887209 0.0208213022887209 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_SGB4648|Clostridium_SGB4648" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_SGB4648|Clostridium_SGB4648" "LEfSe" "CTR" 3.11302984564053 0.0312791384860195 0.0312791384860195 "*"
"NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "LEfSe" "CTR" 2.86034555481209 0.0107992717926019 0.0107992717926019 "*"
"NA|NA|NA|NA|NA|NA|GGB9627_SGB15081|GGB9627_SGB15081" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9627_SGB15081|GGB9627_SGB15081" "LEfSe" "CTR" 2.7556333693582 0.0151716699097088 0.0151716699097088 "*"
"NA|NA|NA|NA|NA|NA|Oscillospiraceae_bacterium_Marseille_Q3528|Oscillospiraceae_bacterium_Marseille_Q3528" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Oscillospiraceae_bacterium_Marseille_Q3528|Oscillospiraceae_bacterium_Marseille_Q3528" "LEfSe" "CTR" 2.72959019744729 0.013327403307866 0.013327403307866 "*"
"NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "LEfSe" "CTR" 2.70969905593195 0.0181254861163704 0.0181254861163704 "*"
"NA|NA|NA|NA|NA|NA|Haemophilus_parainfluenzae|Haemophilus_parainfluenzae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Haemophilus_parainfluenzae|Haemophilus_parainfluenzae" "LEfSe" "CTR" 2.60612004960414 0.00880533941888661 0.00880533941888661 "**"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "LEfSe" "CTR" 2.42067319899064 0.0490857472938347 0.0490857472938347 "*"
