feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Akkermansia_muciniphila	Group	CTR	2.49683844949871	0.908537326518933	33	11	0.00989910235618692	0.863063226188096
GGB3277_SGB4327	Group	CTR	1.61009042293643	0.637855105365387	33	4	0.0169311879852248	0.863063226188096
Clostridium_SGB4648	Group	CTR	2.98244781814488	1.26994058012001	33	9	0.0254046942076638	0.863063226188096
Eubacterium_ventriosum	Group	CTR	2.52185885768102	1.03683551517186	33	11	0.020973676593816	0.863063226188096
Faecalicatena_fissicatena	Group	CTR	4.96384137949689	1.85664702255857	33	20	0.0118654079048563	0.863063226188096
GGB9512_SGB14909	Group	CTR	2.93549722179885	1.16488293669735	33	11	0.0171002851069526	0.863063226188096
Clostridium_fessum	Group	CTR	2.98627861481792	0.923385316459825	33	26	0.00289628577236338	0.863063226188096
Lachnospira_eligens	Group	CTR	3.31793515860197	1.16716994987159	33	19	0.00784500866403988	0.863063226188096
Blautia_SGB4815	Group	CTR	2.45865379527782	0.985175943267986	33	6	0.0181033652100927	0.863063226188096
GGB9524_SGB14924	Group	CTR	1.39571428825678	0.595535349093159	33	7	0.0256864055413124	0.863063226188096
Ruminococcus_bromii	Group	CTR	2.29587656012677	1.5817158806255	33	20	0.156683619170173	0.904141002371805
Coprococcus_eutactus	Group	CTR	1.96131908959997	1.00854848199501	33	12	0.0609324149566224	0.904141002371805
Bacteroides_cellulosilyticus	Group	CTR	-1.91071109143419	1.4718561292584	33	13	0.203806511498694	0.904141002371805
Enterocloster_SGB14313	Group	CTR	1.12834914770117	0.558644946812403	33	6	0.0521198716754165	0.904141002371805
Bacteroides_xylanisolvens	Group	CTR	1.2962149494355	0.919496429083657	33	18	0.168582213444912	0.904141002371805
Clostridium_sp_AM49_4BH	Group	CTR	1.17969762274091	0.973683385939591	33	9	0.234827104288468	0.904141002371805
Lachnospira_sp_NSJ_43	Group	CTR	1.10838015821519	0.738940916802642	33	8	0.14374197959348	0.904141002371805
Eubacterium_SGB6276	Group	CTR	-1.28358898994608	0.842162894930561	33	9	0.137607190233575	0.904141002371805
GGB9345_SGB14311	Group	CTR	1.98042374989911	1.02617263119534	33	10	0.0628120072751877	0.904141002371805
Odoribacter_splanchnicus	Group	CTR	1.90901102095382	1.14943494035685	33	26	0.106831202935228	0.904141002371805
Intestinibacter_bartlettii	Group	CTR	0.246239692359721	0.131506205609952	33	2	0.0706026273882396	0.904141002371805
Bacteroides_caccae	Group	CTR	2.11486952393034	1.03901035314899	33	22	0.0504289506474494	0.904141002371805
GGB9359_SGB14334	Group	CTR	-1.43232465911631	0.801872225209284	33	6	0.0838479441371338	0.904141002371805
Clostridium_sp_1001270J_160509_D11	Group	CTR	0.584885101909734	0.476548928695802	33	2	0.228935876744635	0.904141002371805
Ruminococcus_bicirculans	Group	CTR	2.28495487027337	1.547217430713	33	17	0.149812568437605	0.904141002371805
Lachnospiraceae_bacterium	Group	CTR	2.22587469132248	1.61568430432342	33	23	0.178171390601268	0.904141002371805
Phascolarctobacterium_faecium	Group	CTR	2.54891321513953	1.31182587246374	33	10	0.0611420085524869	0.904141002371805
Escherichia_coli	Group	CTR	-3.25714991141999	1.7329284897206	33	26	0.0695959128428921	0.904141002371805
GGB9635_SGB15106	Group	CTR	2.61333801177703	1.18111364448016	33	16	0.0344213271712187	0.904141002371805
Bacteroides_salyersiae	Group	CTR	0.643439546116286	0.43520705811481	33	4	0.149372522875639	0.904141002371805
Eubacterium_sp_AF16_48	Group	CTR	0.325632711057791	0.185907288894054	33	2	0.0897343572867216	0.904141002371805
GGB9712_SGB15244	Group	CTR	-0.57527944071198	0.400340713355967	33	6	0.16074230263564	0.904141002371805
Clostridium_sp_AM22_11AC	Group	CTR	2.19144520717789	1.14480703104356	33	22	0.0648584427256106	0.904141002371805
Coprobacter_fastidiosus	Group	CTR	-0.816655556328643	0.630708200329866	33	7	0.204942630211557	0.904141002371805
Dorea_sp_AF24_7LB	Group	CTR	0.619674196638265	0.380405582398931	33	4	0.113438289177169	0.904141002371805
Faecalibacterium_SGB15346	Group	CTR	2.15767044632623	1.34984035205126	33	29	0.120084161989542	0.904141002371805
GGB80011_SGB15267	Group	CTR	0.744964215115335	0.593295961213408	33	5	0.218629776852198	0.904141002371805
Clostridium_sp_AM33_3	Group	CTR	1.25010424925946	0.751019781724753	33	16	0.106081277336021	0.904141002371805
Blautia_massiliensis	Group	CTR	2.38934877906638	1.48687723328191	33	15	0.118203098969714	0.904141002371805
Clostridiaceae_bacterium_Marseille_Q4143	Group	CTR	3.03337673128545	1.52335748789775	33	19	0.0553293149945531	0.904141002371805
Parasutterella_SGB9260	Group	CTR	3.02751797460975	1.70346499989147	33	9	0.085337440808273	0.904141002371805
Clostridiales_Family_XIII_bacterium_BX16	Group	CTR	0.775374624951251	0.61317087981417	33	5	0.215463603999231	0.904141002371805
GGB9602_SGB15028	Group	CTR	-0.35721221538986	0.288781992231029	33	3	0.225390340809148	0.904141002371805
GGB9602_SGB15031	Group	CTR	1.55536365512344	0.878908778706372	33	14	0.0866220229136778	0.904141002371805
Romboutsia_timonensis	Group	CTR	0.0833333333333324	0.0622273880526953	33	1	0.190250918455717	0.904141002371805
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CTR	1.75787547265234	1.19182064577353	33	20	0.150310848407099	0.904141002371805
Roseburia_intestinalis	Group	CTR	1.39887648334209	1.1472671759684	33	19	0.23192243842316	0.904141002371805
Prevotella_copri_clade_C	Group	CTR	0.45910627406881	0.28184057968437	33	2	0.11344373495909	0.904141002371805
Bifidobacterium_bifidum	Group	CTR	-1.49988434976307	0.880816732129866	33	9	0.0986072882657453	0.904141002371805
Ruminococcus_callidus	Group	CTR	0.718142670869316	0.395730826137755	33	6	0.0792537777987319	0.904141002371805
Bacteroides_fragilis	Group	CTR	-2.33863426363185	1.4547451881308	33	14	0.118063976333493	0.904141002371805
Holdemanella_porci	Group	CTR	0.083333333333334	0.0622273880526953	33	1	0.190250918455708	0.904141002371805
GGB34797_SGB14322	Group	CTR	1.42936980830547	0.661979412904832	33	8	0.0386848877782214	0.904141002371805
Ruminococcus_sp_AF41_9	Group	CTR	0.537165394318112	0.311982685036057	33	3	0.0950754398008288	0.904141002371805
Flavonifractor_plautii	Group	CTR	-2.45637178714572	1.37788510396192	33	31	0.0844297612116023	0.904141002371805
Veillonella_dispar	Group	CTR	-1.66338887485611	1.3501029201437	33	8	0.22719558019202	0.904141002371805
GGB9616_SGB15051	Group	CTR	-2.06513475007879	1.42012250376925	33	7	0.155942972401356	0.904141002371805
Rothia_mucilaginosa	Group	CTR	-1.20126106529685	0.851072330835138	33	9	0.168065397679526	0.904141002371805
Veillonella_atypica	Group	CTR	-0.877561906487908	0.536167013321543	33	8	0.111800011789817	0.904141002371805
GGB9621_SGB15073	Group	CTR	1.50562105495572	1.07342415503466	33	19	0.170662015210218	0.904141002371805
