feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Ruminococcus_bromii	Group	CTR	3.49441774277068	1.70767438271427	51	43	0.0461117476989857	0.931942631729229
Dialister_invisus	Group	CTR	1.77034728714295	1.77264887638866	51	19	0.322845796908216	0.931942631729229
Eubacterium_rectale	Group	CTR	-0.978825690693404	1.10796546978672	51	46	0.381310351790739	0.931942631729229
Phocaeicola_vulgatus	Group	CTR	-0.918737053997987	0.554291691339105	51	50	0.103808698638048	0.931942631729229
GGB3619_SGB4894	Group	CTR	1.57719244733446	0.91703538899698	51	19	0.0917650237722415	0.931942631729229
Bacteroides_cellulosilyticus	Group	CTR	-1.90190571479269	1.43246281733657	51	31	0.190423900442488	0.931942631729229
Phocaeicola_massiliensis	Group	CTR	-1.50816735538833	1.44034175380396	51	18	0.300195811805324	0.931942631729229
Enterocloster_SGB14313	Group	CTR	0.665343640037824	0.818523466419035	51	18	0.420231292196908	0.931942631729229
Roseburia_inulinivorans	Group	CTR	-0.605996392067213	0.752959323589139	51	50	0.424811792037918	0.931942631729229
Ruminococcus_lactaris	Group	CTR	-1.07978809482259	1.14746764683826	51	28	0.351311704097894	0.931942631729229
Bacteroides_xylanisolvens	Group	CTR	0.909412967518056	1.41143113179453	51	42	0.522373029095522	0.931942631729229
Clostridium_sp_AM49_4BH	Group	CTR	-1.7991111985363	1.35124185490869	51	35	0.189202217839212	0.931942631729229
GGB3256_SGB4303	Group	CTR	1.59050957307721	1.73645899409771	51	25	0.364179104075917	0.931942631729229
GGB9345_SGB14311	Group	CTR	1.21198565464751	1.20562192897965	51	24	0.319701499245167	0.931942631729229
Odoribacter_splanchnicus	Group	CTR	0.395705765478368	0.614154018125324	51	49	0.522379104327007	0.931942631729229
Dorea_longicatena	Group	CTR	-1.2448616191568	1.17396449469184	51	46	0.294165639095397	0.931942631729229
Faecalibacterium_prausnitzii	Group	CTR	0.475308245615903	0.492910889026987	51	51	0.339636424166985	0.931942631729229
Bacteroides_faecis	Group	CTR	0.88823462934014	1.22560628272029	51	12	0.472063858893758	0.931942631729229
Barnesiella_intestinihominis	Group	CTR	0.600528169455212	0.958171016329004	51	40	0.533736217090836	0.931942631729229
Intestinibacter_bartlettii	Group	CTR	1.00283142831884	1.29031591968406	51	31	0.440777896217876	0.931942631729229
Desulfovibrio_SGB5077	Group	CTR	2.29713841947951	1.15475104723263	51	15	0.052266340123905	0.931942631729229
Firmicutes_bacterium_AF16_15	Group	CTR	-2.13043474231791	1.1971533575366	51	45	0.0813463447574187	0.931942631729229
Ruminococcus_torques	Group	CTR	-0.519278776814902	0.680262334728689	51	50	0.448914054429435	0.931942631729229
Clostridium_sp_AF12_28	Group	CTR	-0.862895194695745	1.22676225048954	51	19	0.485140242254923	0.931942631729229
Dorea_formicigenerans	Group	CTR	0.447078995892256	0.506881048055331	51	46	0.382072673719124	0.931942631729229
Veillonella_rogosae	Group	CTR	-1.06043863119141	0.831004733534952	51	18	0.207938663837436	0.931942631729229
GGB9636_SGB15107	Group	CTR	0.78780984156965	1.02197984210178	51	17	0.444487433245714	0.931942631729229
Phocaeicola_dorei	Group	CTR	-1.51899154915881	1.69258998227775	51	41	0.373874623795399	0.931942631729229
Ruminococcus_bicirculans	Group	CTR	1.70562615589932	1.49853469084558	51	37	0.260573278330331	0.931942631729229
Bacteroides_ovatus	Group	CTR	1.75428707770953	1.33033473390182	51	44	0.193406107429474	0.931942631729229
