feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Ruminococcus_bromii	Group	CTR	0.83011361485941	0.858560371550445	9	5	0.365819664186839	0.694384851033285
Coprococcus_eutactus	Group	CTR	0.2	0.226778683805536	9	1	0.407083822065589	0.694384851033285
Dialister_invisus	Group	CTR	-2.09469633455206	2.02817331064736	9	2	0.336054702657698	0.694384851033285
Phocaeicola_vulgatus	Group	CTR	-2.65339520316689	1.07833292606717	9	8	0.0434242070929885	0.694384851033285
Bacteroides_uniformis	Group	CTR	1.30451593787075	0.976104234847981	9	9	0.223206241273696	0.694384851033285
Phocaeicola_massiliensis	Group	CTR	1.10830147419884	1.13971000724231	9	5	0.363226886734889	0.694384851033285
Clostridium_sp_1001270H_150608_G6	Group	CTR	-1.61628505194543	1.6112999856181	9	2	0.349222428812036	0.694384851033285
Akkermansia_muciniphila	Group	CTR	2.22498912354702	1.37769760727019	9	4	0.150343732182983	0.694384851033285
GGB3277_SGB4327	Group	CTR	0.2	0.226778683805536	9	1	0.407083822065589	0.694384851033285
GGB9758_SGB15368	Group	CTR	0.199999999999999	0.226778683805536	9	1	0.40708382206559	0.694384851033285
Clostridium_sp_AM49_4BH	Group	CTR	0.751766265546777	0.609850621893453	9	2	0.257476273758056	0.694384851033285
Lachnospira_sp_NSJ_43	Group	CTR	0.661423686792264	0.51560298271381	9	2	0.240396210824858	0.694384851033285
GGB3256_SGB4303	Group	CTR	-2.08458101762917	2.01934488319506	9	2	0.336270392478112	0.694384851033285
Paraprevotella_clara	Group	CTR	-1.01360632065187	0.425756092616718	9	4	0.0488303463480477	0.694384851033285
Eubacterium_ventriosum	Group	CTR	-2.12385605416622	1.01091660611564	9	7	0.0737707912672579	0.694384851033285
GGB9345_SGB14311	Group	CTR	0.2	0.226778683805536	9	1	0.407083822065589	0.694384851033285
Dorea_longicatena	Group	CTR	0.801430771124533	0.917712472365617	9	5	0.411458252176078	0.694384851033285
Parabacteroides_distasonis	Group	CTR	-0.593056652516361	0.653942614626492	9	9	0.394608759936998	0.694384851033285
Faecalibacterium_prausnitzii	Group	CTR	0.511697782287292	0.456348863599047	9	9	0.299153059914517	0.694384851033285
Coprococcus_comes	Group	CTR	-2.14339223293685	0.922105330334871	9	3	0.0530452812263878	0.694384851033285
Intestinibacter_bartlettii	Group	CTR	-0.944390687394755	1.0303953641434	9	2	0.389871175639804	0.694384851033285
Desulfovibrio_SGB5077	Group	CTR	0.200000000000002	0.226778683805536	9	1	0.407083822065584	0.694384851033285
Firmicutes_bacterium_AF16_15	Group	CTR	1.89284709723969	1.30631088945691	9	5	0.190609729721279	0.694384851033285
Ruminococcus_torques	Group	CTR	-2.41752321420353	2.08359370451054	9	7	0.283978092184035	0.694384851033285
GGB9342_SGB14306	Group	CTR	0.199999999999999	0.226778683805536	9	1	0.40708382206559	0.694384851033285
GGB9359_SGB14334	Group	CTR	-0.515515343944818	0.261650677416718	9	2	0.0894591881742689	0.694384851033285
Clostridium_sp_1001270J_160509_D11	Group	CTR	0.200000000000001	0.226778683805536	9	1	0.407083822065587	0.694384851033285
Phocaeicola_dorei	Group	CTR	6.01814121636274	3.89549196983273	9	6	0.166285829580345	0.694384851033285
Bacteroides_ovatus	Group	CTR	2.17968408539663	0.68222976091391	9	6	0.0151720761915104	0.694384851033285
Lachnospiraceae_bacterium	Group	CTR	-0.614804464445364	0.322450524955209	9	2	0.0982386209129652	0.694384851033285
Faecalibacillus_intestinalis	Group	CTR	1.0309271203706	0.966802482759146	9	3	0.321666842884957	0.694384851033285
