"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Faecalibacterium_prausnitzii|Faecalibacterium_prausnitzii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacterium_prausnitzii|Faecalibacterium_prausnitzii" "LEfSe" "CTR" 4.23099603868388 0.0499515298772096 0.0499515298772096 "*"
"NA|NA|NA|NA|NA|NA|GGB9758_SGB15368|GGB9758_SGB15368" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9758_SGB15368|GGB9758_SGB15368" "LEfSe" "CTR" 3.63821544626852 0.0196925273630478 0.0196925273630478 "*"
"NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "LEfSe" "CTR" 3.39296950293961 0.0372130695684706 0.0372130695684706 "*"
"NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "LEfSe" "CTR" 3.36292076074287 0.0251780666827055 0.0251780666827055 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_bicirculans|Ruminococcus_bicirculans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_bicirculans|Ruminococcus_bicirculans" "LEfSe" "CTR" 3.21973171380215 0.02220732911546 0.02220732911546 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "LEfSe" "CTR" 3.0088118152975 0.006003246400719 0.006003246400719 "**"
"NA|NA|NA|NA|NA|NA|Streptococcus_vestibularis|Streptococcus_vestibularis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_vestibularis|Streptococcus_vestibularis" "LEfSe" "ADA" 2.67294207067251 0.0143206534309302 0.0143206534309302 "*"
"NA|NA|NA|NA|NA|NA|Butyricimonas_paravirosa|Butyricimonas_paravirosa" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Butyricimonas_paravirosa|Butyricimonas_paravirosa" "LEfSe" "ADA" 2.63941437737024 0.00878397784758377 0.00878397784758377 "**"
"NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF41_9|Ruminococcus_sp_AF41_9" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF41_9|Ruminococcus_sp_AF41_9" "LEfSe" "ADA" 2.1971682655567 0.0153251114083647 0.0153251114083647 "*"
"NA|NA|NA|NA|NA|NA|GGB9770_SGB15390|GGB9770_SGB15390" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9770_SGB15390|GGB9770_SGB15390" "LEfSe" "ADA" 2.13978463490532 0.0153251114083647 0.0153251114083647 "*"
"NA|NA|NA|NA|NA|NA|GGB3175_SGB4191|GGB3175_SGB4191" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3175_SGB4191|GGB3175_SGB4191" "LEfSe" "ADA" 2.13015142129491 0.023696492874118 0.023696492874118 "*"
"NA|NA|NA|NA|NA|NA|Gemella_sanguinis|Gemella_sanguinis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemella_sanguinis|Gemella_sanguinis" "LEfSe" "ADA" 2.00227015248388 0.0383711687121915 0.0383711687121915 "*"
"NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "LEfSe" "ADA" 1.94970920658495 0.0165094837655412 0.0165094837655412 "*"
