"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "CTR" 4.42282376390031 0.0198173543118621 0.0198173543118621 "*"
"NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "LEfSe" "ADA" 3.6174328747606 0.0373908110888414 0.0373908110888414 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_bicirculans|Ruminococcus_bicirculans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_bicirculans|Ruminococcus_bicirculans" "LEfSe" "CTR" 3.35234389613137 0.0345692534533128 0.0345692534533128 "*"
"NA|NA|NA|NA|NA|NA|Desulfovibrio_piger|Desulfovibrio_piger" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Desulfovibrio_piger|Desulfovibrio_piger" "LEfSe" "ADA" 3.18501427289465 0.0376322282937569 0.0376322282937569 "*"
"NA|NA|NA|NA|NA|NA|Clostridiaceae_unclassified_SGB15090|Clostridiaceae_unclassified_SGB15090" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiaceae_unclassified_SGB15090|Clostridiaceae_unclassified_SGB15090" "LEfSe" "ADA" 3.11259562575147 0.0197216865121835 0.0197216865121835 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "LEfSe" "ADA" 3.03617752410817 0.0126752610041833 0.0126752610041833 "*"
"NA|NA|NA|NA|NA|NA|Eisenbergiella_tayi|Eisenbergiella_tayi" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eisenbergiella_tayi|Eisenbergiella_tayi" "LEfSe" "CTR" 2.95368933683297 0.0392611859724198 0.0392611859724198 "*"
"NA|NA|NA|NA|NA|NA|Gemmiger_SGB15295|Gemmiger_SGB15295" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemmiger_SGB15295|Gemmiger_SGB15295" "LEfSe" "ADA" 2.94165110729435 0.0193535278471149 0.0193535278471149 "*"
"NA|NA|NA|NA|NA|NA|Enterocloster_aldenensis|Enterocloster_aldenensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterocloster_aldenensis|Enterocloster_aldenensis" "LEfSe" "CTR" 2.93346441941494 0.0320463203921923 0.0320463203921923 "*"
"NA|NA|NA|NA|NA|NA|Collinsella_SGB14861|Collinsella_SGB14861" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Collinsella_SGB14861|Collinsella_SGB14861" "LEfSe" "ADA" 2.82919364985877 0.0078890651318868 0.0078890651318868 "**"
"NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "LEfSe" "ADA" 2.82568235358793 0.037070972384331 0.037070972384331 "*"
"NA|NA|NA|NA|NA|NA|Butyricicoccus_sp_AM29_23AC|Butyricicoccus_sp_AM29_23AC" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Butyricicoccus_sp_AM29_23AC|Butyricicoccus_sp_AM29_23AC" "LEfSe" "ADA" 2.64645395416273 0.0405633845971366 0.0405633845971366 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF46_10NS|Ruminococcus_sp_AF46_10NS" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF46_10NS|Ruminococcus_sp_AF46_10NS" "LEfSe" "ADA" 2.5244015144907 0.0094538589260327 0.0094538589260327 "**"
"NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1E11|Clostridia_bacterium_UC5_1_1E11" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1E11|Clostridia_bacterium_UC5_1_1E11" "LEfSe" "ADA" 2.38207488180732 0.0280005809969906 0.0280005809969906 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_scindens|Clostridium_scindens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_scindens|Clostridium_scindens" "LEfSe" "CTR" 2.18013041245718 0.010989084970446 0.010989084970446 "*"
"NA|NA|NA|NA|NA|NA|Blautia_faecicola|Blautia_faecicola" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_faecicola|Blautia_faecicola" "LEfSe" "ADA" 2.17127780513007 0.0280005809969906 0.0280005809969906 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF12_28|Clostridium_sp_AF12_28" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF12_28|Clostridium_sp_AF12_28" "LEfSe" "ADA" 2.0763131602287 0.0373908110888414 0.0373908110888414 "*"
"NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "LEfSe" "CTR" 2.04379614895593 0.0342975201144991 0.0342975201144991 "*"
"NA|NA|NA|NA|NA|NA|Anaeromassilibacillus_sp_An250|Anaeromassilibacillus_sp_An250" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaeromassilibacillus_sp_An250|Anaeromassilibacillus_sp_An250" "LEfSe" "CTR" 1.93010090055979 0.0392170219851803 0.0392170219851803 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_symbiosum|Clostridium_symbiosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_symbiosum|Clostridium_symbiosum" "LEfSe" "CTR" 1.87969429000686 0.0448767431286618 0.0448767431286618 "*"
"NA|NA|NA|NA|NA|NA|Senegalimassilia_anaerobia|Senegalimassilia_anaerobia" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Senegalimassilia_anaerobia|Senegalimassilia_anaerobia" "LEfSe" "ADA" 1.8059607143779 0.0393539893247941 0.0393539893247941 "*"
