feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lawsonibacter_asaccharolyticus	Group	CTR	2.90838347101033	0.769877527120405	26	18	0.000922177980119803	0.321840115061811
Clostridium_sp_AF27_2AA	Group	CTR	3.95100371184883	1.17759733190551	26	11	0.00263197385147908	0.459279437083099
Parabacteroides_distasonis	Group	CTR	3.83092720567544	1.22085748127808	26	24	0.00446196764174094	0.519075568989196
Holdemania_filiformis	Group	CTR	2.55517416018995	0.889762379820241	26	15	0.0083989159212977	0.732805414133225
Ruminococcus_lactaris	Group	CTR	4.12608012776905	1.5836188471988	26	11	0.0155111619220208	0.768316083341673
Parasutterella_excrementihominis	Group	CTR	4.87572482624009	1.81209374974263	26	19	0.0127772667819896	0.768316083341673
Holdemanella_biformis	Group	CTR	-1.4693476806539	0.550962888433656	26	7	0.0134912728614323	0.768316083341673
Veillonella_parvula	Group	CTR	-3.66664468366622	1.43840880394544	26	21	0.0176118299906401	0.768316083341673
Klebsiella_pneumoniae	Group	CTR	-3.71381701893342	1.49005098678811	26	19	0.0199888918321617	0.775124805491604
Ruminococcus_bromii	Group	CTR	1.26144864340472	1.42535236693613	26	17	0.384933291927879	0.925889842599976
Phocaeicola_vulgatus	Group	CTR	2.1042160633354	1.5595550702895	26	26	0.189851715443022	0.925889842599976
Bacteroides_uniformis	Group	CTR	1.57433884896614	1.7358980008416	26	25	0.373459917867963	0.925889842599976
GGB3619_SGB4894	Group	CTR	1.22659733663823	1.21092646449708	26	11	0.321192002839574	0.925889842599976
Bacteroides_cellulosilyticus	Group	CTR	2.24093239813346	1.30645525109872	26	18	0.0991794574752217	0.925889842599976
Phocaeicola_massiliensis	Group	CTR	-4.1104296831737	3.01050251347053	26	13	0.18480104405757	0.925889842599976
Akkermansia_muciniphila	Group	CTR	1.45832754423739	1.74811519629311	26	14	0.412379042103591	0.925889842599976
GGB3277_SGB4327	Group	CTR	2.72687710975466	1.23492403202616	26	5	0.0370355660371354	0.925889842599976
Enterocloster_SGB14313	Group	CTR	0.614697118728055	0.753539553936474	26	5	0.422667790961558	0.925889842599976
GGB9758_SGB15368	Group	CTR	0.465988447084705	0.575413019128684	26	11	0.425993148784837	0.925889842599976
Lachnospira_sp_NSJ_43	Group	CTR	1.67362240059698	1.55678603672944	26	13	0.293041985444232	0.925889842599976
GGB3256_SGB4303	Group	CTR	-1.6325810118022	0.982387845898636	26	10	0.109551239551188	0.925889842599976
Paraprevotella_clara	Group	CTR	2.12450153192154	2.064767185921	26	11	0.313771176953474	0.925889842599976
Clostridium_SGB4648	Group	CTR	0.280530883957892	0.21157254630125	26	2	0.197344236819683	0.925889842599976
Eubacterium_ventriosum	Group	CTR	1.84555857344418	1.80192560396001	26	21	0.315947234864888	0.925889842599976
GGB9345_SGB14311	Group	CTR	1.89129565214641	1.13723876908531	26	8	0.109306681210418	0.925889842599976
