feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Phocaeicola_vulgatus	Group	CTR	2.59686742287627	0.79471635637374	50	50	0.00200718925601866	0.231672630553088
GGB51269_SGB5062	Group	CTR	1.72950408535053	0.545259841619348	50	10	0.00264014393792693	0.231672630553088
Eggerthella_lenta	Group	CTR	3.80775125016736	1.06917320452946	50	30	0.000844716484226064	0.231672630553088
Erysipelatoclostridium_ramosum	Group	CTR	4.17864396483234	1.30597173373518	50	16	0.0024396051204785	0.231672630553088
Bacteroides_ovatus	Group	CTR	3.74113767943652	1.33285051838873	50	43	0.00720811023268785	0.279897763095263
Parabacteroides_merdae	Group	CTR	-4.47346148826053	1.51284921251659	50	36	0.00480755998976208	0.279897763095263
Collinsella_SGB14861	Group	CTR	-2.94890219857646	1.09926260417492	50	40	0.00998926065178146	0.279897763095263
Butyricicoccus_sp_AM29_23AC	Group	CTR	-2.14072915361368	0.80402093668104	50	22	0.0105221590796252	0.279897763095263
Blautia_luti	Group	CTR	-2.62057556466723	0.961049247911117	50	34	0.00890373724823381	0.279897763095263
GGB9627_SGB15081	Group	CTR	-2.298685051756	0.820869567059687	50	22	0.00733496913523832	0.279897763095263
GGB51647_SGB4348	Group	CTR	-3.55178164284299	1.35571487204218	50	31	0.0117415716793992	0.279897763095263
Clostridium_butyricum	Group	CTR	3.08804992336737	1.18180707220746	50	22	0.0119495399581942	0.279897763095263
Blautia_caecimuris	Group	CTR	2.00732650280735	0.75346013161586	50	12	0.0104783691505541	0.279897763095263
GGB79973_SGB14341	Group	CTR	1.92324335923404	0.736141513111836	50	12	0.011961442867319	0.279897763095263
Blautia_producta	Group	CTR	3.65789380985289	1.26160148359613	50	9	0.00562317110807596	0.279897763095263
Enterocloster_aldenensis	Group	CTR	2.74430260475775	1.06270160990331	50	20	0.0129177508846975	0.283383160033051
Prevotella_copri_clade_A	Group	CTR	-4.56745343625593	1.81218946291724	50	25	0.0151007080873442	0.311785208156341
