"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Fusicatenibacter_saccharivorans|Fusicatenibacter_saccharivorans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Fusicatenibacter_saccharivorans|Fusicatenibacter_saccharivorans" "LEfSe" "CTR" 3.94084792427229 0.0036504344044419 0.0036504344044419 "**"
"NA|NA|NA|NA|NA|NA|Roseburia_intestinalis|Roseburia_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Roseburia_intestinalis|Roseburia_intestinalis" "LEfSe" "CTR" 3.83934238444075 0.0436431348084014 0.0436431348084014 "*"
"NA|NA|NA|NA|NA|NA|Gemmiger_SGB15295|Gemmiger_SGB15295" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemmiger_SGB15295|Gemmiger_SGB15295" "LEfSe" "CTR" 3.64699049410521 0.0337914614947066 0.0337914614947066 "*"
"NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "LEfSe" "CTR" 3.64091245249835 0.0298336684365927 0.0298336684365927 "*"
"NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium|Lachnospiraceae_bacterium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium|Lachnospiraceae_bacterium" "LEfSe" "CTR" 3.61578447517734 0.000733380010993568 0.000733380010993568 "***"
"NA|NA|NA|NA|NA|NA|Staphylococcus_SGB6340|Staphylococcus_SGB6340" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Staphylococcus_SGB6340|Staphylococcus_SGB6340" "LEfSe" "ADA" 3.43352342749574 0.00607718376978632 0.00607718376978632 "**"
"NA|NA|NA|NA|NA|NA|Barnesiella_intestinihominis|Barnesiella_intestinihominis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Barnesiella_intestinihominis|Barnesiella_intestinihominis" "LEfSe" "CTR" 3.37534965349219 0.0179688825037495 0.0179688825037495 "*"
"NA|NA|NA|NA|NA|NA|Flavonifractor_plautii|Flavonifractor_plautii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Flavonifractor_plautii|Flavonifractor_plautii" "LEfSe" "ADA" 3.16395309217711 0.0269695907203971 0.0269695907203971 "*"
"NA|NA|NA|NA|NA|NA|Faecalibacillus_intestinalis|Faecalibacillus_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacillus_intestinalis|Faecalibacillus_intestinalis" "LEfSe" "CTR" 3.08451201931972 4.90347376509418e-05 4.90347376509418e-05 "***"
"NA|NA|NA|NA|NA|NA|Vescimonas_SGB15087|Vescimonas_SGB15087" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Vescimonas_SGB15087|Vescimonas_SGB15087" "LEfSe" "ADA" 3.07826782610434 0.00607718376978632 0.00607718376978632 "**"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF20_17LB|Clostridium_sp_AF20_17LB" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF20_17LB|Clostridium_sp_AF20_17LB" "LEfSe" "CTR" 2.73375308400532 0.0118907160928887 0.0118907160928887 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_ihumii|Alistipes_ihumii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_ihumii|Alistipes_ihumii" "LEfSe" "ADA" 2.68871891374768 0.0484987304672454 0.0484987304672454 "*"
"NA|NA|NA|NA|NA|NA|Dorea_formicigenerans|Dorea_formicigenerans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dorea_formicigenerans|Dorea_formicigenerans" "LEfSe" "CTR" 2.66388806463623 0.0412614719123987 0.0412614719123987 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF27_2AA|Clostridium_sp_AF27_2AA" "LEfSe" "CTR" 2.5553953639172 0.000792905273876818 0.000792905273876818 "***"
"NA|NA|NA|NA|NA|NA|Eubacterium_sp_AF34_35BH|Eubacterium_sp_AF34_35BH" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_sp_AF34_35BH|Eubacterium_sp_AF34_35BH" "LEfSe" "ADA" 2.50656302320386 0.00607718376978632 0.00607718376978632 "**"
"NA|NA|NA|NA|NA|NA|GGB9453_SGB14844|GGB9453_SGB14844" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9453_SGB14844|GGB9453_SGB14844" "LEfSe" "CTR" 2.47578157145878 0.000588651218747312 0.000588651218747312 "***"
"NA|NA|NA|NA|NA|NA|Blautia_luti|Blautia_luti" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_luti|Blautia_luti" "LEfSe" "ADA" 2.4471472461504 0.0357059124109361 0.0357059124109361 "*"
"NA|NA|NA|NA|NA|NA|Blautia_glucerasea|Blautia_glucerasea" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_glucerasea|Blautia_glucerasea" "LEfSe" "ADA" 2.36052725521405 0.0484987304672454 0.0484987304672454 "*"
