feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Ruminococcus_lactaris	Group	CTR	2.81725826760277	0.896404991989031	18	10	0.00628895590483124	0.675203227128735
Eubacterium_ventriosum	Group	CTR	4.08568354564955	1.37373098687993	18	16	0.0089489843571491	0.675203227128735
Blautia_sp_Marseille_P3087	Group	CTR	4.47660315860353	1.55460566246108	18	12	0.0108928628375742	0.675203227128735
Clostridiales_bacterium_KLE1615	Group	CTR	3.43978781058102	1.10463924241397	18	16	0.0066817496156491	0.675203227128735
Lachnospira_pectinoschiza	Group	CTR	4.88672628693621	1.76867416670349	18	12	0.0138604768032292	0.675203227128735
Enterococcus_faecalis	Group	CTR	-1.68344986103585	0.609281199763175	18	4	0.0138582585074219	0.675203227128735
Holdemania_filiformis	Group	CTR	2.75358602719316	0.860539862735618	18	13	0.00557963448836975	0.675203227128735
Ruminococcus_bromii	Group	CTR	1.15537078071407	0.975036182070418	18	11	0.253339174813965	0.844599316540105
Eubacterium_rectale	Group	CTR	3.90594225326079	2.59889563649191	18	15	0.15233859817286	0.844599316540105
GGB4684_SGB6478	Group	CTR	0.76763137484834	0.573963837195884	18	3	0.199788020310682	0.844599316540105
GGB3277_SGB4327	Group	CTR	1.32167154328033	0.684354928856385	18	6	0.0713627361492057	0.844599316540105
Alistipes_putredinis	Group	CTR	3.77476496833186	2.39621905786338	18	17	0.134751110368195	0.844599316540105
Enterocloster_SGB14313	Group	CTR	2.30898017365929	1.62778646339803	18	5	0.175235638753057	0.844599316540105
Roseburia_inulinivorans	Group	CTR	3.76316965717327	1.48827637147746	18	17	0.0223512338916474	0.844599316540105
GGB3256_SGB4303	Group	CTR	-1.02624669907624	0.681573535222926	18	8	0.151629684240189	0.844599316540105
Paraprevotella_clara	Group	CTR	3.31932204154921	2.03615317006897	18	5	0.122586202717081	0.844599316540105
GGB9345_SGB14311	Group	CTR	2.02606827557634	1.30737157609517	18	6	0.140759200961507	0.844599316540105
Odoribacter_splanchnicus	Group	CTR	2.25960813763776	1.24391520658018	18	13	0.0880703732208202	0.844599316540105
Parabacteroides_distasonis	Group	CTR	1.65778950013658	0.682292046598523	18	17	0.0272547824091272	0.844599316540105
Faecalibacterium_prausnitzii	Group	CTR	0.891226546730803	0.690528478241172	18	17	0.215166369466962	0.844599316540105
Barnesiella_intestinihominis	Group	CTR	1.28072539831325	0.803907941289517	18	7	0.130693303374629	0.844599316540105
Desulfovibrio_SGB5077	Group	CTR	1.66504052406111	1.17040979653212	18	7	0.174052240145648	0.844599316540105
Firmicutes_bacterium_AF16_15	Group	CTR	2.68402284403226	1.7578704465253	18	15	0.146320642688414	0.844599316540105
Ruminococcus_torques	Group	CTR	2.22886153781302	1.04820111793124	18	17	0.0493843796976266	0.844599316540105
Bacteroides_finegoldii	Group	CTR	1.72119170018978	1.13311377021679	18	6	0.14827631387321	0.844599316540105
Dorea_formicigenerans	Group	CTR	1.55288229404424	1.06398516363325	18	15	0.163783179592032	0.844599316540105
Faecalibacillus_intestinalis	Group	CTR	1.70198526009264	1.32581713099275	18	10	0.217518381998997	0.844599316540105
GGB3612_SGB4882	Group	CTR	-1.73943629228423	1.38081638381831	18	3	0.225837796672821	0.844599316540105
Butyricimonas_virosa	Group	CTR	2.24893000969337	1.58796059664722	18	9	0.175879668650809	0.844599316540105
Streptococcus_thermophilus	Group	CTR	1.71305395351731	1.24870770476387	18	4	0.189037427992378	0.844599316540105
Blautia_obeum	Group	CTR	1.0269330308556	0.752696564824842	18	16	0.191344961000027	0.844599316540105
Anaerostipes_hadrus	Group	CTR	2.05902497442037	1.08028029889713	18	16	0.0747757656694359	0.844599316540105
