"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "ADA" 4.33834078000087 0.00277357483851142 0.00277357483851142 "**"
"NA|NA|NA|NA|NA|NA|GGB51647_SGB4348|GGB51647_SGB4348" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB51647_SGB4348|GGB51647_SGB4348" "LEfSe" "ADA" 3.70280051731908 0.0465240614492517 0.0465240614492517 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_caccae|Bacteroides_caccae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_caccae|Bacteroides_caccae" "LEfSe" "ADA" 3.51775537418686 0.00633611969979291 0.00633611969979291 "**"
"NA|NA|NA|NA|NA|NA|Lachnospira_sp_NSJ_43|Lachnospira_sp_NSJ_43" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospira_sp_NSJ_43|Lachnospira_sp_NSJ_43" "LEfSe" "ADA" 3.45961717520941 0.00716440056416692 0.00716440056416692 "**"
"NA|NA|NA|NA|NA|NA|Bifidobacterium_adolescentis|Bifidobacterium_adolescentis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bifidobacterium_adolescentis|Bifidobacterium_adolescentis" "LEfSe" "CTR" 3.3897548694498 0.0278659183562149 0.0278659183562149 "*"
"NA|NA|NA|NA|NA|NA|Dorea_longicatena|Dorea_longicatena" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dorea_longicatena|Dorea_longicatena" "LEfSe" "CTR" 3.36623109336681 0.00567203681756912 0.00567203681756912 "**"
"NA|NA|NA|NA|NA|NA|Candidatus_Cibionibacter_quicibialis|Candidatus_Cibionibacter_quicibialis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Candidatus_Cibionibacter_quicibialis|Candidatus_Cibionibacter_quicibialis" "LEfSe" "CTR" 3.2524948263727 0.0330269373368167 0.0330269373368167 "*"
"NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Paraprevotella_clara|Paraprevotella_clara" "LEfSe" "ADA" 3.20596834956204 0.0477474594132697 0.0477474594132697 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_salyersiae|Bacteroides_salyersiae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_salyersiae|Bacteroides_salyersiae" "LEfSe" "ADA" 3.08749648783713 0.00102400496314047 0.00102400496314047 "**"
"NA|NA|NA|NA|NA|NA|Blautia_obeum|Blautia_obeum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_obeum|Blautia_obeum" "LEfSe" "CTR" 2.93816075660006 0.0466238519735719 0.0466238519735719 "*"
