"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_putredinis|Alistipes_putredinis" "LEfSe" "ADA" 4.42994502594048 0.00268908681803318 0.00268908681803318 "**"
"NA|NA|NA|NA|NA|NA|Bacteroides_stercoris|Bacteroides_stercoris" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_stercoris|Bacteroides_stercoris" "LEfSe" "ADA" 4.30676113712171 0.0219020236016309 0.0219020236016309 "*"
"NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "LEfSe" "CTR" 4.06571212058546 0.000965702676476148 0.000965702676476148 "***"
"NA|NA|NA|NA|NA|NA|Alistipes_shahii|Alistipes_shahii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_shahii|Alistipes_shahii" "LEfSe" "ADA" 3.90868629653571 0.0018229940452078 0.0018229940452078 "**"
"NA|NA|NA|NA|NA|NA|GGB9713_SGB15249|GGB9713_SGB15249" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9713_SGB15249|GGB9713_SGB15249" "LEfSe" "ADA" 3.84726496501631 0.0418984294959655 0.0418984294959655 "*"
"NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerostipes_hadrus|Anaerostipes_hadrus" "LEfSe" "CTR" 3.81473188293248 0.000804181207812769 0.000804181207812769 "***"
"NA|NA|NA|NA|NA|NA|Dorea_longicatena|Dorea_longicatena" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dorea_longicatena|Dorea_longicatena" "LEfSe" "CTR" 3.76069107547155 0.0199467882094107 0.0199467882094107 "*"
"NA|NA|NA|NA|NA|NA|Lachnospira_eligens|Lachnospira_eligens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospira_eligens|Lachnospira_eligens" "LEfSe" "CTR" 3.75016441821891 0.00769682805508817 0.00769682805508817 "**"
"NA|NA|NA|NA|NA|NA|Blautia_massiliensis|Blautia_massiliensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_massiliensis|Blautia_massiliensis" "LEfSe" "CTR" 3.74161049155858 0.0213170166633161 0.0213170166633161 "*"
"NA|NA|NA|NA|NA|NA|Parabacteroides_merdae|Parabacteroides_merdae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parabacteroides_merdae|Parabacteroides_merdae" "LEfSe" "ADA" 3.68455115309148 0.00458977134763771 0.00458977134763771 "**"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_10BH|Clostridium_sp_AF34_10BH" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_10BH|Clostridium_sp_AF34_10BH" "LEfSe" "CTR" 3.6160711057009 0.0142464504335759 0.0142464504335759 "*"
"NA|NA|NA|NA|NA|NA|Blautia_faecis|Blautia_faecis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_faecis|Blautia_faecis" "LEfSe" "CTR" 3.55092413775832 0.00932237604743762 0.00932237604743762 "**"
"NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parasutterella_excrementihominis|Parasutterella_excrementihominis" "LEfSe" "ADA" 3.54419600815658 0.000746281287724397 0.000746281287724397 "***"
"NA|NA|NA|NA|NA|NA|GGB51647_SGB4348|GGB51647_SGB4348" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB51647_SGB4348|GGB51647_SGB4348" "LEfSe" "ADA" 3.53153996797044 0.019493994739142 0.019493994739142 "*"
"NA|NA|NA|NA|NA|NA|Blautia_obeum|Blautia_obeum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_obeum|Blautia_obeum" "LEfSe" "CTR" 3.50544079560647 0.00865816397876804 0.00865816397876804 "**"
"NA|NA|NA|NA|NA|NA|Anaerobutyricum_hallii|Anaerobutyricum_hallii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerobutyricum_hallii|Anaerobutyricum_hallii" "LEfSe" "CTR" 3.50300008984498 0.00268908681803318 0.00268908681803318 "**"
"NA|NA|NA|NA|NA|NA|GGB9593_SGB15015|GGB9593_SGB15015" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9593_SGB15015|GGB9593_SGB15015" "LEfSe" "ADA" 3.49600347737376 0.0412268333371636 0.0412268333371636 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_communis|Alistipes_communis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_communis|Alistipes_communis" "LEfSe" "ADA" 3.43881890645692 0.0122432139775297 0.0122432139775297 "*"
"NA|NA|NA|NA|NA|NA|Coprococcus_comes|Coprococcus_comes" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Coprococcus_comes|Coprococcus_comes" "LEfSe" "CTR" 3.3299546903992 0.0124104972700383 0.0124104972700383 "*"
"NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium|Clostridiaceae_bacterium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium|Clostridiaceae_bacterium" "LEfSe" "CTR" 3.23953049536171 0.0277911617880895 0.0277911617880895 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AM22_11AC|Clostridium_sp_AM22_11AC" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AM22_11AC|Clostridium_sp_AM22_11AC" "LEfSe" "CTR" 3.21323986139038 0.00859768817545271 0.00859768817545271 "**"
"NA|NA|NA|NA|NA|NA|Dorea_formicigenerans|Dorea_formicigenerans" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dorea_formicigenerans|Dorea_formicigenerans" "LEfSe" "CTR" 3.19124055619821 0.00509240450261422 0.00509240450261422 "**"
"NA|NA|NA|NA|NA|NA|Streptococcus_thermophilus|Streptococcus_thermophilus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_thermophilus|Streptococcus_thermophilus" "LEfSe" "CTR" 3.17563239723919 0.0295186626171556 0.0295186626171556 "*"
"NA|NA|NA|NA|NA|NA|Blautia_SGB4815|Blautia_SGB4815" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_SGB4815|Blautia_SGB4815" "LEfSe" "CTR" 3.10175663597815 0.00135655538851637 0.00135655538851637 "**"
"NA|NA|NA|NA|NA|NA|Anaerotignum_faecicola|Anaerotignum_faecicola" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerotignum_faecicola|Anaerotignum_faecicola" "LEfSe" "ADA" 3.06932979826901 0.0377378878851088 0.0377378878851088 "*"
"NA|NA|NA|NA|NA|NA|GGB9614_SGB15049|GGB9614_SGB15049" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9614_SGB15049|GGB9614_SGB15049" "LEfSe" "ADA" 3.03475999133837 0.00568082698770476 0.00568082698770476 "**"
"NA|NA|NA|NA|NA|NA|Alistipes_dispar|Alistipes_dispar" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_dispar|Alistipes_dispar" "LEfSe" "ADA" 2.975684413843 0.040259587974511 0.040259587974511 "*"
"NA|NA|NA|NA|NA|NA|Dorea_sp_AF36_15AT|Dorea_sp_AF36_15AT" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dorea_sp_AF36_15AT|Dorea_sp_AF36_15AT" "LEfSe" "CTR" 2.94190359456914 0.00976239851423863 0.00976239851423863 "**"
"NA|NA|NA|NA|NA|NA|Faecalibacillus_intestinalis|Faecalibacillus_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacillus_intestinalis|Faecalibacillus_intestinalis" "LEfSe" "CTR" 2.83375698939034 0.0222859049455841 0.0222859049455841 "*"
"NA|NA|NA|NA|NA|NA|Evtepia_gabavorous|Evtepia_gabavorous" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Evtepia_gabavorous|Evtepia_gabavorous" "LEfSe" "CTR" 2.80144951699837 0.0154288769203482 0.0154288769203482 "*"
"NA|NA|NA|NA|NA|NA|Clostridiales_Family_XIII_bacterium_BX16|Clostridiales_Family_XIII_bacterium_BX16" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiales_Family_XIII_bacterium_BX16|Clostridiales_Family_XIII_bacterium_BX16" "LEfSe" "CTR" 2.74133546973675 0.0224778449530565 0.0224778449530565 "*"
"NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "LEfSe" "ADA" 2.67374727865526 0.0412268333371636 0.0412268333371636 "*"
"NA|NA|NA|NA|NA|NA|GGB3278_SGB4328|GGB3278_SGB4328" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3278_SGB4328|GGB3278_SGB4328" "LEfSe" "ADA" 2.66706405491327 0.0261006819501722 0.0261006819501722 "*"
"NA|NA|NA|NA|NA|NA|Methylobacterium_SGB15164|Methylobacterium_SGB15164" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Methylobacterium_SGB15164|Methylobacterium_SGB15164" "LEfSe" "ADA" 2.66471379604835 0.0460712532414864 0.0460712532414864 "*"
"NA|NA|NA|NA|NA|NA|GGB51269_SGB5062|GGB51269_SGB5062" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB51269_SGB5062|GGB51269_SGB5062" "LEfSe" "ADA" 2.66103007286036 0.0412268333371636 0.0412268333371636 "*"
"NA|NA|NA|NA|NA|NA|Butyricimonas_faecihominis|Butyricimonas_faecihominis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Butyricimonas_faecihominis|Butyricimonas_faecihominis" "LEfSe" "ADA" 2.59244240617619 0.00213403034572814 0.00213403034572814 "**"
"NA|NA|NA|NA|NA|NA|Megasphaera_micronuciformis|Megasphaera_micronuciformis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Megasphaera_micronuciformis|Megasphaera_micronuciformis" "LEfSe" "ADA" 2.58730782785252 0.0412268333371636 0.0412268333371636 "*"
"NA|NA|NA|NA|NA|NA|Romboutsia_timonensis|Romboutsia_timonensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Romboutsia_timonensis|Romboutsia_timonensis" "LEfSe" "CTR" 2.5419974579212 0.029714517402448 0.029714517402448 "*"
"NA|NA|NA|NA|NA|NA|Intestinibacter_bartlettii|Intestinibacter_bartlettii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Intestinibacter_bartlettii|Intestinibacter_bartlettii" "LEfSe" "CTR" 2.53547739383792 0.0154288769203482 0.0154288769203482 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_finegoldii|Bacteroides_finegoldii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_finegoldii|Bacteroides_finegoldii" "LEfSe" "ADA" 2.38388089127093 0.0339950800685322 0.0339950800685322 "*"
"NA|NA|NA|NA|NA|NA|Eubacterium_SGB6276|Eubacterium_SGB6276" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_SGB6276|Eubacterium_SGB6276" "LEfSe" "ADA" 2.38098601759637 0.019306155487815 0.019306155487815 "*"
