,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6742657342657342,0.5235468863781557,0.23821012697818925,0.6258333333333332,0.6240678210678211,0.4563636363636363
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.694895104895105,0.5545825961478136,0.29602515765211607,0.6516666666666666,0.6709552669552669,0.4799999999999999
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.683076923076923,0.5320339887151033,0.2560274833784228,0.6325,0.6444430014430015,0.46181818181818185
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6809090909090909,0.5362796152786057,0.26205306592369815,0.6341666666666668,0.6514041514041514,0.4672727272727273
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6742657342657342,0.5235468863781557,0.23821012697818925,0.6258333333333332,0.6240678210678211,0.4563636363636363
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.7050641025641027,0.5797183855554566,0.30008205674706834,0.6480000000000001,0.6812322677322677,0.5133333333333333
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.7050641025641027,0.5797183855554566,0.30008205674706834,0.6480000000000001,0.6812322677322677,0.5133333333333333
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6615384615384616,0.5742944233832105,0.22184584159704113,0.6096,0.6116936951936952,0.555
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6926282051282052,0.5552275292198566,0.28167928463622577,0.6384000000000001,0.6796875901875903,0.4766666666666666
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6975641025641026,0.571734824837746,0.29241387716202,0.644,0.6789429459429458,0.5033333333333333
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6740384615384615,0.5484327790335329,0.26116486291725655,0.6296,0.6601450216450214,0.4750000000000001
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.7012820512820512,0.5522702053902485,0.2733111358000012,0.6344000000000001,0.6720587745587746,0.47833333333333344
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_US-CRC-3_CHN_SH-CRC-2_CHN_SH-CRC-3_CHN_WF-CRC,CHN_WF-CRC,0.6747435897435896,0.5359893599378591,0.24831122387462706,0.6232,0.6531693861693861,0.46166666666666667
