	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	0	FALSE	FALSE	FALSE	FALSE
2	Coprococcus_eutactus	0	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	0	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	0	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	0	FALSE	FALSE	FALSE	FALSE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	Bacteroides_cellulosilyticus	0	FALSE	FALSE	FALSE	FALSE
8	Phocaeicola_massiliensis	0	FALSE	FALSE	FALSE	FALSE
9	Akkermansia_muciniphila	0	FALSE	FALSE	FALSE	FALSE
10	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
11	GGB9758_SGB15368	0	FALSE	FALSE	FALSE	FALSE
12	Roseburia_inulinivorans	0	FALSE	FALSE	FALSE	FALSE
13	Ruminococcus_lactaris	0	FALSE	FALSE	FALSE	FALSE
14	Bacteroides_xylanisolvens	0	FALSE	FALSE	FALSE	FALSE
15	Clostridium_sp_AM49_4BH	0	FALSE	FALSE	FALSE	FALSE
16	Lachnospira_sp_NSJ_43	0	FALSE	FALSE	FALSE	FALSE
17	GGB3256_SGB4303	0	FALSE	FALSE	FALSE	FALSE
18	Paraprevotella_clara	0	FALSE	FALSE	FALSE	FALSE
19	Clostridium_SGB4648	0	FALSE	FALSE	FALSE	FALSE
20	Eubacterium_ventriosum	0	FALSE	FALSE	FALSE	FALSE
21	GGB9345_SGB14311	0	FALSE	FALSE	FALSE	FALSE
22	Odoribacter_splanchnicus	0	FALSE	FALSE	FALSE	FALSE
23	Dorea_longicatena	0	FALSE	FALSE	FALSE	FALSE
24	Parabacteroides_distasonis	0	FALSE	FALSE	FALSE	FALSE
25	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
26	Roseburia_faecis	0	FALSE	FALSE	FALSE	FALSE
27	Coprococcus_comes	0	FALSE	FALSE	FALSE	FALSE
28	Barnesiella_intestinihominis	0	FALSE	FALSE	FALSE	FALSE
29	GGB3746_SGB5089	0	FALSE	FALSE	FALSE	FALSE
30	Desulfovibrio_SGB5077	0	FALSE	FALSE	FALSE	FALSE
31	Firmicutes_bacterium_AF16_15	0	FALSE	FALSE	FALSE	FALSE
32	Bacteroides_caccae	0	FALSE	FALSE	FALSE	FALSE
33	Ruminococcus_torques	0	FALSE	FALSE	FALSE	FALSE
34	Bacteroides_finegoldii	0	FALSE	FALSE	FALSE	FALSE
35	Dorea_formicigenerans	0	FALSE	FALSE	FALSE	FALSE
36	Phocaeicola_dorei	0	FALSE	FALSE	FALSE	FALSE
37	Ruminococcus_bicirculans	0	FALSE	FALSE	FALSE	FALSE
38	Bacteroides_ovatus	0	FALSE	FALSE	FALSE	FALSE
39	Lachnospiraceae_bacterium	133	FALSE	FALSE	FALSE	TRUE
40	Faecalibacillus_intestinalis	103	FALSE	FALSE	FALSE	FALSE
41	GGB3612_SGB4882	0	FALSE	FALSE	FALSE	FALSE
42	Blautia_wexlerae	0	FALSE	FALSE	FALSE	FALSE
43	Eubacterium_siraeum	0	FALSE	FALSE	FALSE	FALSE
44	Eubacteriaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
45	GGB3653_SGB4964	0	FALSE	FALSE	FALSE	FALSE
46	GGB3614_SGB4886	0	FALSE	FALSE	FALSE	FALSE
47	Staphylococcus_SGB6340	0	FALSE	FALSE	FALSE	FALSE
48	Parabacteroides_merdae	0	FALSE	FALSE	FALSE	FALSE
49	Phascolarctobacterium_faecium	0	FALSE	FALSE	FALSE	FALSE
50	Clostridiaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
51	Faecalicatena_fissicatena	127	FALSE	FALSE	FALSE	TRUE
52	Blautia_sp_Marseille_P3087	0	FALSE	FALSE	FALSE	FALSE
53	Butyricimonas_virosa	0	FALSE	FALSE	FALSE	FALSE
54	Streptococcus_thermophilus	0	FALSE	FALSE	FALSE	FALSE
