"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Enterococcus_faecium|Enterococcus_faecium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterococcus_faecium|Enterococcus_faecium" "LEfSe" "ADA" 4.06511557831456 0.0448760709658382 0.0448760709658382 "*"
"NA|NA|NA|NA|NA|NA|GGB80011_SGB15267|GGB80011_SGB15267" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB80011_SGB15267|GGB80011_SGB15267" "LEfSe" "CTR" 3.54488358044207 0.023489936864103 0.023489936864103 "*"
"NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "LEfSe" "CTR" 3.53083213815709 0.023489936864103 0.023489936864103 "*"
"NA|NA|NA|NA|NA|NA|Lachnospira_pectinoschiza|Lachnospira_pectinoschiza" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospira_pectinoschiza|Lachnospira_pectinoschiza" "LEfSe" "CTR" 3.50485679175948 0.0238165501340169 0.0238165501340169 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_torques|Ruminococcus_torques" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_torques|Ruminococcus_torques" "LEfSe" "CTR" 3.34112240760441 0.0333108061988263 0.0333108061988263 "*"
"NA|NA|NA|NA|NA|NA|Enterococcus_faecalis|Enterococcus_faecalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterococcus_faecalis|Enterococcus_faecalis" "LEfSe" "ADA" 3.20751334369597 0.00622441730861511 0.00622441730861511 "**"
"NA|NA|NA|NA|NA|NA|Ruminococcus_lactaris|Ruminococcus_lactaris" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_lactaris|Ruminococcus_lactaris" "LEfSe" "CTR" 3.19699598216246 0.00517975950516477 0.00517975950516477 "**"
"NA|NA|NA|NA|NA|NA|Eubacterium_ventriosum|Eubacterium_ventriosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_ventriosum|Eubacterium_ventriosum" "LEfSe" "CTR" 3.0564753694688 0.0163388815743848 0.0163388815743848 "*"
"NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiales_bacterium_KLE1615|Clostridiales_bacterium_KLE1615" "LEfSe" "CTR" 2.88126872023145 0.0264167621375359 0.0264167621375359 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF41_9|Ruminococcus_sp_AF41_9" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_sp_AF41_9|Ruminococcus_sp_AF41_9" "LEfSe" "CTR" 2.76410322008257 0.0116092828059862 0.0116092828059862 "*"
"NA|NA|NA|NA|NA|NA|Holdemania_filiformis|Holdemania_filiformis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Holdemania_filiformis|Holdemania_filiformis" "LEfSe" "CTR" 2.55419675735382 0.00910178214249294 0.00910178214249294 "**"
"NA|NA|NA|NA|NA|NA|Blautia_sp_Marseille_P3087|Blautia_sp_Marseille_P3087" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_sp_Marseille_P3087|Blautia_sp_Marseille_P3087" "LEfSe" "CTR" 2.38265915176116 0.0238165501340169 0.0238165501340169 "*"
