	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	265	FALSE	FALSE	TRUE	TRUE
2	Coprococcus_eutactus	0	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	0	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	1	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	339	TRUE	TRUE	TRUE	TRUE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	GGB3619_SGB4894	0	FALSE	FALSE	FALSE	FALSE
8	Bacteroides_cellulosilyticus	199	FALSE	FALSE	FALSE	FALSE
9	Phocaeicola_massiliensis	305	FALSE	TRUE	TRUE	TRUE
10	GGB4684_SGB6478	4	FALSE	FALSE	FALSE	FALSE
11	Clostridium_sp_1001270H_150608_G6	0	FALSE	FALSE	FALSE	FALSE
12	Akkermansia_muciniphila	0	FALSE	FALSE	FALSE	FALSE
13	GGB3277_SGB4327	0	FALSE	FALSE	FALSE	FALSE
14	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
15	Enterocloster_SGB14313	0	FALSE	FALSE	FALSE	FALSE
16	GGB9758_SGB15368	0	FALSE	FALSE	FALSE	FALSE
17	Roseburia_inulinivorans	0	FALSE	FALSE	FALSE	FALSE
18	Ruminococcus_lactaris	0	FALSE	FALSE	FALSE	FALSE
19	Bacteroides_xylanisolvens	0	FALSE	FALSE	FALSE	FALSE
20	Clostridium_sp_AM49_4BH	35	FALSE	FALSE	FALSE	FALSE
21	Lachnospira_sp_NSJ_43	0	FALSE	FALSE	FALSE	FALSE
22	GGB3256_SGB4303	0	FALSE	FALSE	FALSE	FALSE
23	Paraprevotella_clara	114	FALSE	FALSE	FALSE	FALSE
24	Eubacterium_SGB6276	0	FALSE	FALSE	FALSE	FALSE
25	Clostridium_SGB4648	0	FALSE	FALSE	FALSE	FALSE
26	Eubacterium_ventriosum	133	FALSE	FALSE	FALSE	FALSE
27	GGB9345_SGB14311	0	FALSE	FALSE	FALSE	FALSE
28	Odoribacter_splanchnicus	0	FALSE	FALSE	FALSE	FALSE
29	Dorea_longicatena	291	FALSE	TRUE	TRUE	TRUE
30	Parabacteroides_distasonis	0	FALSE	FALSE	FALSE	FALSE
31	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
