"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacterium_rectale|Eubacterium_rectale" "LEfSe" "CTR" 4.38927463524168 0.0446097180249396 0.0446097180249396 "*"
"NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_wexlerae|Blautia_wexlerae" "LEfSe" "ADA" 4.23925809558764 0.0446097180249396 0.0446097180249396 "*"
"NA|NA|NA|NA|NA|NA|Phocaeicola_massiliensis|Phocaeicola_massiliensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_massiliensis|Phocaeicola_massiliensis" "LEfSe" "ADA" 3.82859515593812 0.035174860597872 0.035174860597872 "*"
"NA|NA|NA|NA|NA|NA|Blautia_glucerasea|Blautia_glucerasea" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_glucerasea|Blautia_glucerasea" "LEfSe" "CTR" 3.4752800788432 0.00616989932054415 0.00616989932054415 "**"
"NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "LEfSe" "CTR" 3.4724023575498 0.0344638205989811 0.0344638205989811 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_NSJ_42|Clostridium_sp_NSJ_42" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_NSJ_42|Clostridium_sp_NSJ_42" "LEfSe" "CTR" 3.34020245642135 0.0215717479477209 0.0215717479477209 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_finegoldii|Alistipes_finegoldii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_finegoldii|Alistipes_finegoldii" "LEfSe" "CTR" 3.26987015569336 0.0215717479477209 0.0215717479477209 "*"
"NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "LEfSe" "ADA" 3.25344446269937 0.0284597369163106 0.0284597369163106 "*"
"NA|NA|NA|NA|NA|NA|Bilophila_wadsworthia|Bilophila_wadsworthia" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bilophila_wadsworthia|Bilophila_wadsworthia" "LEfSe" "ADA" 3.15925436756573 0.049745990721503 0.049745990721503 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AM49_4BH|Clostridium_sp_AM49_4BH" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AM49_4BH|Clostridium_sp_AM49_4BH" "LEfSe" "ADA" 3.08159344109922 0.00889173463812431 0.00889173463812431 "**"
"NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1E11|Clostridia_bacterium_UC5_1_1E11" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1E11|Clostridia_bacterium_UC5_1_1E11" "LEfSe" "ADA" 3.07881790668412 0.0366275349095896 0.0366275349095896 "*"
"NA|NA|NA|NA|NA|NA|GGB14025_SGB14906|GGB14025_SGB14906" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB14025_SGB14906|GGB14025_SGB14906" "LEfSe" "ADA" 3.01055967265522 0.0111639943122487 0.0111639943122487 "*"
