	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	0	FALSE	FALSE	FALSE	FALSE
2	Coprococcus_eutactus	0	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	0	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	0	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	0	FALSE	FALSE	FALSE	FALSE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	Bacteroides_cellulosilyticus	0	FALSE	FALSE	FALSE	FALSE
8	Phocaeicola_massiliensis	0	FALSE	FALSE	FALSE	FALSE
9	Akkermansia_muciniphila	0	FALSE	FALSE	FALSE	FALSE
10	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
11	Roseburia_inulinivorans	0	FALSE	FALSE	FALSE	FALSE
12	Ruminococcus_lactaris	0	FALSE	FALSE	FALSE	FALSE
13	Bacteroides_xylanisolvens	0	FALSE	FALSE	FALSE	FALSE
14	Clostridium_sp_AM49_4BH	0	FALSE	FALSE	FALSE	FALSE
15	Lachnospira_sp_NSJ_43	0	FALSE	FALSE	FALSE	FALSE
16	GGB3256_SGB4303	0	FALSE	FALSE	FALSE	FALSE
17	Paraprevotella_clara	0	FALSE	FALSE	FALSE	FALSE
18	Clostridium_SGB4648	0	FALSE	FALSE	FALSE	FALSE
19	Eubacterium_ventriosum	0	FALSE	FALSE	FALSE	FALSE
20	Odoribacter_splanchnicus	0	FALSE	FALSE	FALSE	FALSE
21	Dorea_longicatena	0	FALSE	FALSE	FALSE	FALSE
22	Parabacteroides_distasonis	0	FALSE	FALSE	FALSE	FALSE
23	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
24	Roseburia_faecis	0	FALSE	FALSE	FALSE	FALSE
25	Coprococcus_comes	0	FALSE	FALSE	FALSE	FALSE
26	Barnesiella_intestinihominis	0	FALSE	FALSE	FALSE	FALSE
27	GGB3746_SGB5089	0	FALSE	FALSE	FALSE	FALSE
28	Desulfovibrio_SGB5077	0	FALSE	FALSE	FALSE	FALSE
29	Firmicutes_bacterium_AF16_15	0	FALSE	FALSE	FALSE	FALSE
30	Bacteroides_caccae	0	FALSE	FALSE	FALSE	FALSE
31	Ruminococcus_torques	0	FALSE	FALSE	FALSE	FALSE
32	Bacteroides_finegoldii	0	FALSE	FALSE	FALSE	FALSE
33	Dorea_formicigenerans	0	FALSE	FALSE	FALSE	FALSE
34	Phocaeicola_dorei	0	FALSE	FALSE	FALSE	FALSE
35	Ruminococcus_bicirculans	0	FALSE	FALSE	FALSE	FALSE
36	Bacteroides_ovatus	0	FALSE	FALSE	FALSE	FALSE
37	Lachnospiraceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
38	Blautia_wexlerae	0	FALSE	FALSE	FALSE	FALSE
39	Eubacteriaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
40	GGB3653_SGB4964	0	FALSE	FALSE	FALSE	FALSE
41	Parabacteroides_merdae	0	FALSE	FALSE	FALSE	FALSE
42	Phascolarctobacterium_faecium	0	FALSE	FALSE	FALSE	FALSE
43	Clostridiaceae_bacterium	0	FALSE	FALSE	FALSE	FALSE
44	Faecalicatena_fissicatena	0	FALSE	FALSE	FALSE	FALSE
45	Blautia_sp_Marseille_P3087	0	FALSE	FALSE	FALSE	FALSE
46	Escherichia_coli	0	FALSE	FALSE	FALSE	FALSE
47	Streptococcus_thermophilus	0	FALSE	FALSE	FALSE	FALSE
48	Bacteroides_stercoris	0	FALSE	FALSE	FALSE	FALSE
49	Clostridiales_bacterium_KLE1615	0	FALSE	FALSE	FALSE	FALSE
50	Blautia_faecis	0	FALSE	FALSE	FALSE	FALSE
51	GGB9512_SGB14909	0	FALSE	FALSE	FALSE	FALSE
52	Candidatus_Cibionibacter_quicibialis	0	FALSE	FALSE	FALSE	FALSE
53	Blautia_obeum	0	FALSE	FALSE	FALSE	FALSE
54	Anaerostipes_hadrus	0	FALSE	FALSE	FALSE	FALSE
