	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	1	FALSE	FALSE	FALSE	FALSE
2	Coprococcus_eutactus	2	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	1	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	1	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	280	TRUE	TRUE	TRUE	TRUE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	Bacteroides_cellulosilyticus	1	FALSE	FALSE	FALSE	FALSE
8	Phocaeicola_massiliensis	1	FALSE	FALSE	FALSE	FALSE
9	Clostridium_sp_1001270H_150608_G6	1	FALSE	FALSE	FALSE	FALSE
10	Akkermansia_muciniphila	1	FALSE	FALSE	FALSE	FALSE
11	GGB3277_SGB4327	1	FALSE	FALSE	FALSE	FALSE
12	Alistipes_putredinis	1	FALSE	FALSE	FALSE	FALSE
13	GGB9758_SGB15368	1	FALSE	FALSE	FALSE	FALSE
14	Roseburia_inulinivorans	1	FALSE	FALSE	FALSE	FALSE
15	Ruminococcus_lactaris	1	FALSE	FALSE	FALSE	FALSE
16	Bacteroides_xylanisolvens	2	FALSE	FALSE	FALSE	FALSE
17	Clostridium_sp_AM49_4BH	2	FALSE	FALSE	FALSE	FALSE
18	Lachnospira_sp_NSJ_43	3	FALSE	FALSE	FALSE	FALSE
19	GGB3256_SGB4303	2	FALSE	FALSE	FALSE	FALSE
20	Paraprevotella_clara	1	FALSE	FALSE	FALSE	FALSE
21	Eubacterium_ventriosum	2	FALSE	FALSE	FALSE	FALSE
22	Odoribacter_splanchnicus	1	FALSE	FALSE	FALSE	FALSE
23	Dorea_longicatena	2	FALSE	FALSE	FALSE	FALSE
24	Parabacteroides_distasonis	1	FALSE	FALSE	FALSE	FALSE
25	Faecalibacterium_prausnitzii	0	FALSE	FALSE	FALSE	FALSE
26	Roseburia_faecis	1	FALSE	FALSE	FALSE	FALSE
27	Coprococcus_comes	2	FALSE	FALSE	FALSE	FALSE
28	Barnesiella_intestinihominis	1	FALSE	FALSE	FALSE	FALSE
29	GGB3746_SGB5089	1	FALSE	FALSE	FALSE	FALSE
30	Intestinibacter_bartlettii	1	FALSE	FALSE	FALSE	FALSE
31	Desulfovibrio_SGB5077	3	FALSE	FALSE	FALSE	FALSE
32	Firmicutes_bacterium_AF16_15	2	FALSE	FALSE	FALSE	FALSE
33	Bacteroides_caccae	1	FALSE	FALSE	FALSE	FALSE
34	Ruminococcus_torques	1	FALSE	FALSE	FALSE	FALSE
35	GGB9342_SGB14306	2	FALSE	FALSE	FALSE	FALSE
36	Bacteroides_finegoldii	1	FALSE	FALSE	FALSE	FALSE
37	GGB9359_SGB14334	2	FALSE	FALSE	FALSE	FALSE
38	Dorea_formicigenerans	1	FALSE	FALSE	FALSE	FALSE
39	Veillonella_rogosae	2	FALSE	FALSE	FALSE	FALSE
40	Clostridium_sp_1001270J_160509_D11	1	FALSE	FALSE	FALSE	FALSE
41	Phocaeicola_dorei	2	FALSE	FALSE	FALSE	FALSE
42	Ruminococcus_bicirculans	1	FALSE	FALSE	FALSE	FALSE
43	Bacteroides_ovatus	1	FALSE	FALSE	FALSE	FALSE
