"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Klebsiella_pneumoniae|Klebsiella_pneumoniae" "LEfSe" "CTR" 4.70925816617181 0.000346420320510035 0.000346420320510035 "***"
"NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_vulgatus|Phocaeicola_vulgatus" "LEfSe" "CTR" 4.59786636568226 0.00708623130126573 0.00708623130126573 "**"
"NA|NA|NA|NA|NA|NA|Enterocloster_aldenensis|Enterocloster_aldenensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterocloster_aldenensis|Enterocloster_aldenensis" "LEfSe" "CTR" 3.8612770755478 0.0487592572873619 0.0487592572873619 "*"
"NA|NA|NA|NA|NA|NA|GGB9635_SGB15106|GGB9635_SGB15106" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9635_SGB15106|GGB9635_SGB15106" "LEfSe" "ADA" 3.81406252103779 0.0432274124211566 0.0432274124211566 "*"
"NA|NA|NA|NA|NA|NA|Blautia_sp_MSK_20_85|Blautia_sp_MSK_20_85" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_sp_MSK_20_85|Blautia_sp_MSK_20_85" "LEfSe" "ADA" 3.5194423083048 0.0432274124211566 0.0432274124211566 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF12_28|Clostridium_sp_AF12_28" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF12_28|Clostridium_sp_AF12_28" "LEfSe" "CTR" 3.51799739140467 0.0160128712204515 0.0160128712204515 "*"
"NA|NA|NA|NA|NA|NA|Coprococcus_comes|Coprococcus_comes" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Coprococcus_comes|Coprococcus_comes" "LEfSe" "ADA" 3.50488913896997 0.0331819705331745 0.0331819705331745 "*"
"NA|NA|NA|NA|NA|NA|Agathobaculum_butyriciproducens|Agathobaculum_butyriciproducens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Agathobaculum_butyriciproducens|Agathobaculum_butyriciproducens" "LEfSe" "ADA" 3.3321216587415 0.0188473096152004 0.0188473096152004 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_NSJ_42|Clostridium_sp_NSJ_42" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_NSJ_42|Clostridium_sp_NSJ_42" "LEfSe" "CTR" 3.32887015978846 0.0418312348149363 0.0418312348149363 "*"
"NA|NA|NA|NA|NA|NA|Parabacteroides_distasonis|Parabacteroides_distasonis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Parabacteroides_distasonis|Parabacteroides_distasonis" "LEfSe" "CTR" 3.2619037526899 0.030839447008363 0.030839447008363 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "LEfSe" "CTR" 3.09111090656096 0.0225966042951797 0.0225966042951797 "*"
"NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium|Lachnospiraceae_bacterium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospiraceae_bacterium|Lachnospiraceae_bacterium" "LEfSe" "ADA" 3.04667046020858 0.0145126296725331 0.0145126296725331 "*"
"NA|NA|NA|NA|NA|NA|GGB3363_SGB4448|GGB3363_SGB4448" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3363_SGB4448|GGB3363_SGB4448" "LEfSe" "CTR" 2.90941906143535 0.000555788113372373 0.000555788113372373 "***"
"NA|NA|NA|NA|NA|NA|Hungatella_hathewayi|Hungatella_hathewayi" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Hungatella_hathewayi|Hungatella_hathewayi" "LEfSe" "CTR" 2.90634127344116 0.0472830585334592 0.0472830585334592 "*"
