	taxa_id	W	detected_0.9	detected_0.8	detected_0.7	detected_0.6
1	Ruminococcus_bromii	333	TRUE	TRUE	TRUE	TRUE
2	Coprococcus_eutactus	1	FALSE	FALSE	FALSE	FALSE
3	Dialister_invisus	2	FALSE	FALSE	FALSE	FALSE
4	Eubacterium_rectale	1	FALSE	FALSE	FALSE	FALSE
5	Phocaeicola_vulgatus	338	TRUE	TRUE	TRUE	TRUE
6	Bacteroides_uniformis	0	FALSE	FALSE	FALSE	FALSE
7	GGB3619_SGB4894	7	FALSE	FALSE	FALSE	FALSE
8	Bacteroides_cellulosilyticus	3	FALSE	FALSE	FALSE	FALSE
9	Phocaeicola_massiliensis	213	FALSE	FALSE	FALSE	TRUE
10	GGB4684_SGB6478	4	FALSE	FALSE	FALSE	FALSE
11	Clostridium_sp_1001270H_150608_G6	2	FALSE	FALSE	FALSE	FALSE
12	Akkermansia_muciniphila	5	FALSE	FALSE	FALSE	FALSE
13	GGB3277_SGB4327	6	FALSE	FALSE	FALSE	FALSE
14	Alistipes_putredinis	0	FALSE	FALSE	FALSE	FALSE
15	Enterocloster_SGB14313	6	FALSE	FALSE	FALSE	FALSE
16	GGB9758_SGB15368	1	FALSE	FALSE	FALSE	FALSE
17	Roseburia_inulinivorans	3	FALSE	FALSE	FALSE	FALSE
18	Ruminococcus_lactaris	7	FALSE	FALSE	FALSE	FALSE
19	Bacteroides_xylanisolvens	1	FALSE	FALSE	FALSE	FALSE
20	Clostridium_sp_AM49_4BH	7	FALSE	FALSE	FALSE	FALSE
21	Lachnospira_sp_NSJ_43	4	FALSE	FALSE	FALSE	FALSE
22	GGB3256_SGB4303	3	FALSE	FALSE	FALSE	FALSE
23	Paraprevotella_clara	8	FALSE	FALSE	FALSE	FALSE
24	Eubacterium_SGB6276	1	FALSE	FALSE	FALSE	FALSE
25	Clostridium_SGB4648	6	FALSE	FALSE	FALSE	FALSE
26	Eubacterium_ventriosum	2	FALSE	FALSE	FALSE	FALSE
27	GGB9345_SGB14311	5	FALSE	FALSE	FALSE	FALSE
28	Odoribacter_splanchnicus	7	FALSE	FALSE	FALSE	FALSE
29	Dorea_longicatena	3	FALSE	FALSE	FALSE	FALSE
30	Parabacteroides_distasonis	1	FALSE	FALSE	FALSE	FALSE
31	Faecalibacterium_prausnitzii	333	TRUE	TRUE	TRUE	TRUE
32	Roseburia_faecis	1	FALSE	FALSE	FALSE	FALSE
33	Coprococcus_comes	2	FALSE	FALSE	FALSE	FALSE
34	Bacteroides_faecis	3	FALSE	FALSE	FALSE	FALSE
35	Barnesiella_intestinihominis	1	FALSE	FALSE	FALSE	FALSE
36	GGB3746_SGB5089	1	FALSE	FALSE	FALSE	FALSE
37	Intestinibacter_bartlettii	8	FALSE	FALSE	FALSE	FALSE
38	Desulfovibrio_SGB5077	3	FALSE	FALSE	FALSE	FALSE
39	Firmicutes_bacterium_AF16_15	25	FALSE	FALSE	FALSE	FALSE
40	Bacteroides_caccae	2	FALSE	FALSE	FALSE	FALSE
41	Ruminococcus_torques	3	FALSE	FALSE	FALSE	FALSE
42	GGB9342_SGB14306	3	FALSE	FALSE	FALSE	FALSE
43	Clostridium_sp_AF12_28	8	FALSE	FALSE	FALSE	FALSE
44	Bacteroides_finegoldii	2	FALSE	FALSE	FALSE	FALSE
45	GGB9359_SGB14334	3	FALSE	FALSE	FALSE	FALSE
46	Dorea_formicigenerans	2	FALSE	FALSE	FALSE	FALSE
47	Veillonella_rogosae	7	FALSE	FALSE	FALSE	FALSE
48	Clostridium_sp_1001270J_160509_D11	3	FALSE	FALSE	FALSE	FALSE
49	GGB9636_SGB15107	4	FALSE	FALSE	FALSE	FALSE
50	Phocaeicola_dorei	2	FALSE	FALSE	FALSE	FALSE
51	Ruminococcus_bicirculans	3	FALSE	FALSE	FALSE	FALSE
52	Bacteroides_ovatus	2	FALSE	FALSE	FALSE	FALSE
53	Lachnospiraceae_bacterium	170	FALSE	FALSE	FALSE	FALSE
54	Faecalibacillus_intestinalis	5	FALSE	FALSE	FALSE	FALSE
55	GGB3612_SGB4882	27	FALSE	FALSE	FALSE	FALSE
56	Blautia_wexlerae	4	FALSE	FALSE	FALSE	FALSE
57	Eubacterium_siraeum	1	FALSE	FALSE	FALSE	FALSE
58	Eubacteriaceae_bacterium	11	FALSE	FALSE	FALSE	FALSE
59	GGB3653_SGB4964	5	FALSE	FALSE	FALSE	FALSE
60	Staphylococcus_SGB6340	2	FALSE	FALSE	FALSE	FALSE
61	Parabacteroides_merdae	300	FALSE	TRUE	TRUE	TRUE
62	Phascolarctobacterium_faecium	1	FALSE	FALSE	FALSE	FALSE
63	Clostridiaceae_bacterium	3	FALSE	FALSE	FALSE	FALSE
64	Faecalicatena_fissicatena	280	FALSE	TRUE	TRUE	TRUE
65	GGB51269_SGB5062	3	FALSE	FALSE	FALSE	FALSE
66	Blautia_sp_Marseille_P3087	6	FALSE	FALSE	FALSE	FALSE
67	Butyricimonas_virosa	19	FALSE	FALSE	FALSE	FALSE
68	Escherichia_coli	1	FALSE	FALSE	FALSE	FALSE
69	Streptococcus_thermophilus	4	FALSE	FALSE	FALSE	FALSE
70	Bacteroides_stercoris	320	TRUE	TRUE	TRUE	TRUE
71	GGB9747_SGB15356	3	FALSE	FALSE	FALSE	FALSE
72	Clostridiales_bacterium_KLE1615	1	FALSE	FALSE	FALSE	FALSE
73	Blautia_faecis	204	FALSE	FALSE	FALSE	TRUE
74	GGB9512_SGB14909	4	FALSE	FALSE	FALSE	FALSE
75	Candidatus_Cibionibacter_quicibialis	310	TRUE	TRUE	TRUE	TRUE
76	Blautia_obeum	293	FALSE	TRUE	TRUE	TRUE
77	GGB9635_SGB15106	4	FALSE	FALSE	FALSE	FALSE
78	Coprobacter_secundus	7	FALSE	FALSE	FALSE	FALSE
79	Anaerostipes_hadrus	5	FALSE	FALSE	FALSE	FALSE
80	Lachnospiraceae_bacterium_AM48_27BH	2	FALSE	FALSE	FALSE	FALSE
81	Blautia_sp_MSK_20_85	7	FALSE	FALSE	FALSE	FALSE
82	Bacteroides_salyersiae	277	FALSE	TRUE	TRUE	TRUE
83	Fusicatenibacter_saccharivorans	273	FALSE	TRUE	TRUE	TRUE
84	Anaerobutyricum_hallii	281	FALSE	TRUE	TRUE	TRUE
85	Clostridium_fessum	1	FALSE	FALSE	FALSE	FALSE
86	Lachnospira_eligens	1	FALSE	FALSE	FALSE	FALSE
87	Clostridium_sp_AF34_10BH	2	FALSE	FALSE	FALSE	FALSE
88	Eubacterium_sp_AF16_48	8	FALSE	FALSE	FALSE	FALSE
89	Lachnospiraceae_bacterium_BX3	26	FALSE	FALSE	FALSE	FALSE
90	Streptococcus_salivarius	66	FALSE	FALSE	FALSE	FALSE
91	Clostridiaceae_unclassified_SGB4771	4	FALSE	FALSE	FALSE	FALSE
92	Haemophilus_parainfluenzae	3	FALSE	FALSE	FALSE	FALSE
93	Bacteroides_clarus	2	FALSE	FALSE	FALSE	FALSE
94	Roseburia_hominis	3	FALSE	FALSE	FALSE	FALSE
95	Blautia_SGB4815	3	FALSE	FALSE	FALSE	FALSE
96	Parasutterella_excrementihominis	2	FALSE	FALSE	FALSE	FALSE
97	GGB9712_SGB15244	16	FALSE	FALSE	FALSE	FALSE
98	Clostridium_sp_AF20_17LB	3	FALSE	FALSE	FALSE	FALSE
99	Clostridium_sp_AM22_11AC	1	FALSE	FALSE	FALSE	FALSE
100	Clostridiaceae_bacterium_AF18_31LB	2	FALSE	FALSE	FALSE	FALSE
101	Clostridiaceae_bacterium_Marseille_Q4149	4	FALSE	FALSE	FALSE	FALSE
102	Collinsella_SGB14861	13	FALSE	FALSE	FALSE	FALSE
103	Lacrimispora_celerecrescens	5	FALSE	FALSE	FALSE	FALSE
104	Roseburia_sp_AM16_25	2	FALSE	FALSE	FALSE	FALSE
105	Clostridium_sp_AF36_4	6	FALSE	FALSE	FALSE	FALSE
106	Oscillospiraceae_bacterium_Marseille_Q3528	6	FALSE	FALSE	FALSE	FALSE
