feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Phocaeicola_vulgatus	Group	CTR	4.43101786677509	0.796116965927908	144	126	1.26108175364423e-07	4.46422940790059e-05
Prevotella_copri_clade_A	Group	CTR	-3.94968571652458	0.804785859299034	144	27	2.4938949489889e-06	0.000441419405971036
Holdemanella_porci	Group	CTR	-3.01133944280482	0.745407772884565	144	29	8.72218055034578e-05	0.010292173049408
Phascolarctobacterium_faecium	Group	CTR	3.45577905657151	1.00209491688823	144	67	0.000742062343119362	0.0595459948615242
Phascolarctobacterium_succinatutens	Group	CTR	-0.914829892652173	0.268141810895383	144	48	0.000841045125162772	0.0595459948615242
Klebsiella_pneumoniae	Group	CTR	-1.7186206420601	0.530757434908802	144	29	0.0014983814495046	0.0778625033294585
Flavonifractor_plautii	Group	CTR	1.6722152730038	0.517759527620019	144	138	0.00153965402063901	0.0778625033294585
Prevotella_copri_clade_C	Group	CTR	-1.38177903939152	0.433498128447561	144	7	0.00176526777808434	0.0781130991802321
Ruminococcus_callidus	Group	CTR	-1.33324947932428	0.431286417834262	144	15	0.00239885995568399	0.0803119022132052
Holdemanella_biformis	Group	CTR	-0.860439207480064	0.279474183519636	144	12	0.00249556758289621	0.0803119022132052
Eggerthella_lenta	Group	CTR	2.63023501524577	0.84812801661333	144	99	0.00232510723031327	0.0803119022132052
Enterocloster_bolteae	Group	CTR	1.81171518934337	0.62564733586492	144	130	0.00438136029763492	0.12925012878023
Butyricimonas_faecihominis	Group	CTR	-1.40428061413662	0.492805492118894	144	33	0.00502975116480328	0.136963993256951
Megasphaera_micronuciformis	Group	CTR	-1.52491200192114	0.554553105325431	144	31	0.00673922507360119	0.170406119718201
Veillonella_atypica	Group	CTR	-2.39607231779707	0.912031719676148	144	68	0.00955523804303839	0.211409641702224
Veillonella_tobetsuensis	Group	CTR	-0.788079050514224	0.298698534555947	144	17	0.00925992053661401	0.211409641702224
Collinsella_aerofaciens	Group	CTR	-1.31026625526077	0.509470430840213	144	101	0.0111440550495208	0.22113573191079
Senegalimassilia_anaerobia	Group	CTR	-0.597128504073077	0.232474726925483	144	20	0.0112441897581758	0.22113573191079
GGB4578_SGB6328	Group	CTR	-0.418812183555878	0.164813156193223	144	6	0.0121234396330114	0.225878822636106
Blautia_massiliensis	Group	CTR	-1.52380114182247	0.612351571996786	144	97	0.0139861033846134	0.247554029907658
