feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Phocaeicola_vulgatus	Group	CTR	-2.93306997940276	0.634494649278977	145	135	8.38979328317595e-06	0.00296998682224429
Faecalicatena_fissicatena	Group	CTR	2.40927319301197	0.62663797458112	145	91	0.000181088580585255	0.0214404281628533
Bacteroides_thetaiotaomicron	Group	CTR	-2.49357180251525	0.648698564536253	145	126	0.000181698543752994	0.0214404281628533
Ruminococcus_bromii	Group	CTR	3.73797097277292	1.14213889615675	145	102	0.00133529617420673	0.0945389691338362
Blautia_obeum	Group	CTR	2.01503232236127	0.605943258546848	145	128	0.00112403851139247	0.0945389691338362
Blautia_wexlerae	Group	CTR	1.61547571161571	0.517108775448104	145	141	0.00216129192370219	0.0992227394250756
Bacteroides_salyersiae	Group	CTR	-2.24481922312606	0.705357610715451	145	46	0.00179371123797896	0.0992227394250756
Clostridiales_bacterium	Group	CTR	-2.27740333468373	0.735563424462513	145	114	0.0023610023007506	0.0992227394250756
Adlercreutzia_equolifaciens	Group	CTR	1.48849529646347	0.484069052811743	145	85	0.00252261201928158	0.0992227394250756
Clostridium_sp_AF34_13	Group	CTR	1.97643054082872	0.666444974797571	145	37	0.00354310542756449	0.114023574668894
Holdemania_filiformis	Group	CTR	-2.01200373047031	0.674063457651675	145	55	0.00333820192744426	0.114023574668894
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CTR	2.15180784363439	0.770176702329016	145	86	0.00592336552272753	0.161297799618888
Eubacterium_sp_AF34_35BH	Group	CTR	1.59211733079908	0.568369551821765	145	36	0.00579662227400779	0.161297799618888
Anaerobutyricum_hallii	Group	CTR	2.19744747428424	0.829152406154253	145	108	0.0089496316929451	0.226297829950183
Lachnospiraceae_bacterium	Group	CTR	1.30491321113576	0.511030587559879	145	92	0.0117208678595688	0.276612481485823
Faecalibacterium_prausnitzii	Group	CTR	0.700956125294713	0.280035507560174	145	143	0.0134363751354217	0.279792752819957
Parabacteroides_merdae	Group	CTR	-1.93847583103567	0.770525231454393	145	107	0.0129819205931822	0.279792752819957
Bacteroides_stercoris	Group	CTR	-2.76683518657705	1.11666223496812	145	104	0.014385729566178	0.282919348134833
Phocaeicola_massiliensis	Group	CTR	-1.95743030688182	0.888064402518406	145	57	0.0291175807746893	0.30550985208675
Lachnospira_sp_NSJ_43	Group	CTR	1.8394092078454	0.813834930442721	145	63	0.0253210411009687	0.30550985208675
Blautia_faecis	Group	CTR	1.07739675554847	0.468535226163114	145	136	0.0229250198141821	0.30550985208675
Anaerostipes_hadrus	Group	CTR	1.40175543304289	0.594193846522609	145	126	0.0196950339979149	0.30550985208675
Fusicatenibacter_saccharivorans	Group	CTR	1.37242793665734	0.626906674188756	145	131	0.0302057763362606	0.30550985208675
Lachnospiraceae_bacterium_BX3	Group	CTR	0.9052640026042	0.392624918220064	145	30	0.0225690691330586	0.30550985208675
Streptococcus_salivarius	Group	CTR	1.64006117069065	0.698768645863368	145	116	0.0203035692308099	0.30550985208675
Turicibacter_bilis	Group	CTR	1.34303982270326	0.589158762986443	145	47	0.0241147878158033	0.30550985208675
Clostridiales_Family_XIII_bacterium_BX16	Group	CTR	1.68898376181124	0.729923202083638	145	73	0.0221035222686086	0.30550985208675
Bifidobacterium_longum	Group	CTR	1.91810425311613	0.812829652415207	145	108	0.0196483406060653	0.30550985208675
GGB9760_SGB15373	Group	CTR	1.37516260878396	0.611432524874709	145	67	0.0260363918709913	0.30550985208675
Ruminococcus_sp_AF41_9	Group	CTR	1.21757885746009	0.550727047344068	145	19	0.028645463115823	0.30550985208675
Flavonifractor_plautii	Group	CTR	-1.12242064116962	0.500617144878153	145	129	0.0264969517776939	0.30550985208675
Butyricimonas_faecihominis	Group	CTR	-0.989521930965739	0.434733324586377	145	43	0.0243303549089857	0.30550985208675
GGB9619_SGB15067	Group	CTR	-1.31830169047759	0.575084831585558	145	51	0.0233443201884852	0.30550985208675
