"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "LEfSe" "ADA" 4.40991773205157 0.00535886959291034 0.00535886959291034 "**"
"NA|NA|NA|NA|NA|NA|Phocaeicola_massiliensis|Phocaeicola_massiliensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_massiliensis|Phocaeicola_massiliensis" "LEfSe" "ADA" 4.11303103944242 0.0123792518625082 0.0123792518625082 "*"
"NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "LEfSe" "ADA" 3.24909975063447 0.0267688142629038 0.0267688142629038 "*"
"NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "LEfSe" "CTR" 3.02651013698726 0.0294515756952795 0.0294515756952795 "*"
"NA|NA|NA|NA|NA|NA|Blautia_massiliensis|Blautia_massiliensis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Blautia_massiliensis|Blautia_massiliensis" "LEfSe" "CTR" 2.98950092918744 0.0385912181077787 0.0385912181077787 "*"
"NA|NA|NA|NA|NA|NA|Citrobacter_freundii|Citrobacter_freundii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Citrobacter_freundii|Citrobacter_freundii" "LEfSe" "CTR" 2.91951652302511 0.0166272833155847 0.0166272833155847 "*"
"NA|NA|NA|NA|NA|NA|Faecalicatena_fissicatena|Faecalicatena_fissicatena" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalicatena_fissicatena|Faecalicatena_fissicatena" "LEfSe" "CTR" 2.80772852345648 0.0486717145196419 0.0486717145196419 "*"
"NA|NA|NA|NA|NA|NA|GGB9760_SGB15373|GGB9760_SGB15373" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9760_SGB15373|GGB9760_SGB15373" "LEfSe" "CTR" 2.74686239298954 0.0354224858069217 0.0354224858069217 "*"
"NA|NA|NA|NA|NA|NA|Faecalibacillus_faecis|Faecalibacillus_faecis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacillus_faecis|Faecalibacillus_faecis" "LEfSe" "ADA" 2.61953382901565 0.030519971270683 0.030519971270683 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "LEfSe" "ADA" 2.6138394252831 0.0195544237711123 0.0195544237711123 "*"
"NA|NA|NA|NA|NA|NA|Butyricimonas_paravirosa|Butyricimonas_paravirosa" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Butyricimonas_paravirosa|Butyricimonas_paravirosa" "LEfSe" "ADA" 2.34786501287152 0.0409044013229562 0.0409044013229562 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "LEfSe" "CTR" 2.25192393763571 0.0316168033887118 0.0316168033887118 "*"
