"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Ruminococcus_bromii|Ruminococcus_bromii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_bromii|Ruminococcus_bromii" "LEfSe" "CTR" 4.6187362559413 0.043308142810792 0.043308142810792 "*"
"NA|NA|NA|NA|NA|NA|GGB3256_SGB4303|GGB3256_SGB4303" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3256_SGB4303|GGB3256_SGB4303" "LEfSe" "CTR" 3.90583526926456 0.0179604775260787 0.0179604775260787 "*"
"NA|NA|NA|NA|NA|NA|Oscillibacter_sp_ER4|Oscillibacter_sp_ER4" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Oscillibacter_sp_ER4|Oscillibacter_sp_ER4" "LEfSe" "ADA" 3.42237262391551 0.042066412206781 0.042066412206781 "*"
"NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_BX15|Dysosmobacter_sp_BX15" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_BX15|Dysosmobacter_sp_BX15" "LEfSe" "ADA" 3.32546853593263 0.042066412206781 0.042066412206781 "*"
"NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "LEfSe" "CTR" 3.26418987945027 0.020921335337794 0.020921335337794 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "LEfSe" "ADA" 3.2366867165207 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "LEfSe" "CTR" 3.15803675592271 0.042066412206781 0.042066412206781 "*"
"NA|NA|NA|NA|NA|NA|Eubacteriaceae_bacterium|Eubacteriaceae_bacterium" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Eubacteriaceae_bacterium|Eubacteriaceae_bacterium" "LEfSe" "ADA" 3.12978496702901 0.042066412206781 0.042066412206781 "*"
"NA|NA|NA|NA|NA|NA|Coprococcus_SGB4669|Coprococcus_SGB4669" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Coprococcus_SGB4669|Coprococcus_SGB4669" "LEfSe" "ADA" 3.04853842549087 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Dysosmobacter_welbionis|Dysosmobacter_welbionis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dysosmobacter_welbionis|Dysosmobacter_welbionis" "LEfSe" "CTR" 2.87854848963758 0.043308142810792 0.043308142810792 "*"
"NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Erysipelatoclostridium_ramosum|Erysipelatoclostridium_ramosum" "LEfSe" "CTR" 2.71078530794277 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Faecalibacillus_faecis|Faecalibacillus_faecis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Faecalibacillus_faecis|Faecalibacillus_faecis" "LEfSe" "ADA" 2.69874834328916 0.0383935805371095 0.0383935805371095 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "LEfSe" "CTR" 2.60181478063555 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Veillonella_atypica|Veillonella_atypica" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Veillonella_atypica|Veillonella_atypica" "LEfSe" "ADA" 2.42917895199354 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Veillonella_dispar|Veillonella_dispar" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Veillonella_dispar|Veillonella_dispar" "LEfSe" "ADA" 2.31856506341314 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "LEfSe" "CTR" 2.314595150385 0.0383935805371095 0.0383935805371095 "*"
"NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridia_bacterium_UC5_1_1D1|Clostridia_bacterium_UC5_1_1D1" "LEfSe" "CTR" 2.24544856667007 0.042066412206781 0.042066412206781 "*"
"NA|NA|NA|NA|NA|NA|GGB9719_SGB15272|GGB9719_SGB15272" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9719_SGB15272|GGB9719_SGB15272" "LEfSe" "CTR" 2.2403428141934 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "LEfSe" "CTR" 2.13915011531091 0.0472209040035773 0.0472209040035773 "*"
"NA|NA|NA|NA|NA|NA|Veillonella_rogosae|Veillonella_rogosae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Veillonella_rogosae|Veillonella_rogosae" "LEfSe" "ADA" 2.11301974272632 0.0472209040035773 0.0472209040035773 "*"
