feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Blautia_faecis	Group	CTR	-13.194272070786	2.55903350558793	14	14	0.000238622896090983	0.0399693350952397
Megamonas_funiformis	Group	CTR	9.00619756010694	1.65503212120738	14	3	0.00014965185294596	0.0399693350952397
Enterocloster_aldenensis	Group	CTR	4.51458408977487	1.14274274353304	14	4	0.00192550826512325	0.215015089605429
Faecalibacterium_prausnitzii	Group	CTR	-6.70507730926951	2.22271852791809	14	14	0.0107302851924084	0.628503111884114
Blautia_wexlerae	Group	CTR	-6.50120449148252	2.13190043695951	14	14	0.0100943183512217	0.628503111884114
Bifidobacterium_bifidum	Group	CTR	9.44956152502881	3.15950480344415	14	5	0.0112567721531483	0.628503111884114
Ruminococcus_bromii	Group	CTR	-9.92840675281339	6.63169716831989	14	12	0.160197000058435	0.805833250300239
Coprococcus_eutactus	Group	CTR	-1.6618996084314	2.59332829329617	14	6	0.533676155794425	0.805833250300239
Dialister_invisus	Group	CTR	-0.552076348126649	1.09461236680102	14	4	0.623142621396365	0.805833250300239
Eubacterium_rectale	Group	CTR	-7.76722704907282	4.98879904371388	14	12	0.145455180421702	0.805833250300239
Phocaeicola_vulgatus	Group	CTR	7.79023554808449	3.89390328762465	14	14	0.068579917788239	0.805833250300239
Bacteroides_uniformis	Group	CTR	4.27699154725308	5.21498834505965	14	13	0.42812995421176	0.805833250300239
GGB3619_SGB4894	Group	CTR	-2.13547802515176	3.17737571116457	14	6	0.514259531517226	0.805833250300239
Bacteroides_cellulosilyticus	Group	CTR	-3.25016214607713	3.92897995366646	14	7	0.424252798164658	0.805833250300239
Phocaeicola_massiliensis	Group	CTR	-1.72207360065789	3.64161597858874	14	7	0.644778855011822	0.805833250300239
GGB4684_SGB6478	Group	CTR	-1.38746298550056	3.41700046258504	14	3	0.691855259519494	0.805833250300239
Clostridium_sp_1001270H_150608_G6	Group	CTR	-1.24677496711476	2.68109928164613	14	4	0.650239532180921	0.805833250300239
Akkermansia_muciniphila	Group	CTR	-4.24183819095389	3.71419273070153	14	9	0.275704888917655	0.805833250300239
GGB3277_SGB4327	Group	CTR	-1.35343877257663	3.21260501839874	14	3	0.680990987077758	0.805833250300239
Alistipes_putredinis	Group	CTR	-7.1333121391467	7.48524540943664	14	8	0.35940099064494	0.805833250300239
Enterocloster_SGB14313	Group	CTR	-0.398190608320899	1.2125000650892	14	2	0.748265481074419	0.805833250300239
GGB9758_SGB15368	Group	CTR	-1.76284188509762	3.36487978187119	14	4	0.609891855011027	0.805833250300239
Roseburia_inulinivorans	Group	CTR	-9.86850795123495	5.45562104975979	14	12	0.0955767707038874	0.805833250300239
Ruminococcus_lactaris	Group	CTR	-2.14751031453055	2.35212569907529	14	8	0.379216304100996	0.805833250300239
Bacteroides_xylanisolvens	Group	CTR	7.05213849908199	2.96228066795379	14	6	0.0347220035517562	0.805833250300239
Clostridium_sp_AM49_4BH	Group	CTR	-3.58464262665	3.22997688055014	14	9	0.288828177946224	0.805833250300239
Lachnospira_sp_NSJ_43	Group	CTR	-1.32012629670014	2.52209341752988	14	4	0.610208729067308	0.805833250300239
GGB3256_SGB4303	Group	CTR	-3.3376256471371	4.57270167555788	14	7	0.479456676109396	0.805833250300239
Paraprevotella_clara	Group	CTR	-1.77929015075832	3.44319633713513	14	4	0.61471760128509	0.805833250300239
Eubacterium_SGB6276	Group	CTR	-1.36794233135198	2.18445789178243	14	5	0.542901774564306	0.805833250300239
Clostridium_SGB4648	Group	CTR	-0.809198923578371	2.73104319421899	14	2	0.772068917281596	0.805833250300239
Eubacterium_ventriosum	Group	CTR	-2.49039531640306	2.90082328353055	14	7	0.407430845803947	0.805833250300239
GGB9345_SGB14311	Group	CTR	-0.935746456665965	1.67419431766037	14	4	0.586493325451871	0.805833250300239
Odoribacter_splanchnicus	Group	CTR	-2.26380166630763	2.39429052684422	14	8	0.363053541019268	0.805833250300239
Dorea_longicatena	Group	CTR	-2.08546107772363	2.15502960617915	14	13	0.352285119929095	0.805833250300239
Parabacteroides_distasonis	Group	CTR	-2.06081522236484	2.52363979678074	14	7	0.430068069770191	0.805833250300239
Roseburia_faecis	Group	CTR	-2.53119289589053	2.3319130909007	14	10	0.299043934170965	0.805833250300239
Coprococcus_comes	Group	CTR	-3.15527483588268	2.39397794885744	14	13	0.212108135943595	0.805833250300239
Bacteroides_faecis	Group	CTR	0.823351444349477	0.660958373112728	14	2	0.236650645015991	0.805833250300239
Barnesiella_intestinihominis	Group	CTR	-3.43917041833837	3.98299842043888	14	7	0.404811202687361	0.805833250300239
GGB3746_SGB5089	Group	CTR	-3.08044858593504	3.35369967328543	14	8	0.376438566947127	0.805833250300239
Intestinibacter_bartlettii	Group	CTR	-2.79273005075583	3.13765943115375	14	8	0.390924794812015	0.805833250300239
Firmicutes_bacterium_AF16_15	Group	CTR	-2.04064389797934	2.57401286503877	14	10	0.443294224735797	0.805833250300239
Bacteroides_caccae	Group	CTR	-5.94238605573524	7.01447058457441	14	7	0.413482443416143	0.805833250300239
Ruminococcus_torques	Group	CTR	-3.5628887969495	1.87793538595325	14	14	0.0821158142348475	0.805833250300239
GGB9342_SGB14306	Group	CTR	-1.24441977213109	1.89214037650253	14	5	0.523160727737935	0.805833250300239
Clostridium_sp_AF12_28	Group	CTR	-0.258616279582186	0.715822963241927	14	2	0.724167084112391	0.805833250300239
Bacteroides_finegoldii	Group	CTR	-1.46702023314716	3.65575429887798	14	3	0.695260137087744	0.805833250300239
GGB9359_SGB14334	Group	CTR	-0.0769230769230774	0.287819798982611	14	1	0.793805888355452	0.805833250300239
Dorea_formicigenerans	Group	CTR	-1.87432043686723	2.37778450603249	14	13	0.445835651033827	0.805833250300239
Clostridium_sp_1001270J_160509_D11	Group	CTR	-1.54226271568705	2.49864027531321	14	5	0.548609254192167	0.805833250300239
GGB9636_SGB15107	Group	CTR	-0.888198848467761	1.70933891817948	14	4	0.612782039414749	0.805833250300239
Phocaeicola_dorei	Group	CTR	5.8028209879718	4.96224827954364	14	9	0.264948964007876	0.805833250300239
Ruminococcus_bicirculans	Group	CTR	-2.0196220530166	3.25939269097647	14	5	0.547085755405209	0.805833250300239
Bacteroides_ovatus	Group	CTR	2.51240325194851	4.10214438673486	14	9	0.551662465428722	0.805833250300239
Lachnospiraceae_bacterium	Group	CTR	-6.27997516836093	3.79045209516779	14	11	0.123456126382358	0.805833250300239
