feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Ruminococcus_bromii	Group	CTR	2.73331994653974	1.89282301107001	46	24	0.155809886306428	0.853241634973746
Coprococcus_eutactus	Group	CTR	2.1341576086533	1.01093082406636	46	22	0.0404822557115879	0.853241634973746
Eubacterium_rectale	Group	CTR	2.0123011745824	1.72116490897352	46	35	0.248637904313416	0.853241634973746
Bacteroides_uniformis	Group	CTR	0.699316925156092	0.765648577175833	46	46	0.36602829558294	0.853241634973746
Bacteroides_cellulosilyticus	Group	CTR	2.05361170066415	1.46424294056951	46	25	0.167780315576119	0.853241634973746
Akkermansia_muciniphila	Group	CTR	1.37741578696621	1.29200854950432	46	20	0.292191691825387	0.853241634973746
GGB3277_SGB4327	Group	CTR	0.926304261465629	0.722851431221945	46	12	0.206744873672676	0.853241634973746
Alistipes_putredinis	Group	CTR	1.76146705363466	1.54832876915384	46	32	0.261421013558162	0.853241634973746
GGB9758_SGB15368	Group	CTR	2.96346163096467	1.22016123714479	46	18	0.0193053227479729	0.853241634973746
Clostridium_sp_AM49_4BH	Group	CTR	2.07066791786014	1.43855837091744	46	18	0.157112692135838	0.853241634973746
Lachnospira_sp_NSJ_43	Group	CTR	0.966459298936503	0.951108450521627	46	15	0.315117915065175	0.853241634973746
GGB3256_SGB4303	Group	CTR	1.97242200662774	1.01969531603098	46	11	0.059519950217423	0.853241634973746
Paraprevotella_clara	Group	CTR	-1.74845099400751	1.11225509685028	46	18	0.123117609006526	0.853241634973746
Eubacterium_SGB6276	Group	CTR	0.450430811836034	0.359858302558402	46	9	0.217296670129447	0.853241634973746
Faecalibacterium_prausnitzii	Group	CTR	1.05255483985415	0.629063035137537	46	46	0.101382158954875	0.853241634973746
GGB3746_SGB5089	Group	CTR	2.17516652580477	0.958860028785104	46	26	0.0282584361154856	0.853241634973746
Desulfovibrio_SGB5077	Group	CTR	-1.02701777351819	0.983825724258677	46	12	0.302232255506945	0.853241634973746
Ruminococcus_torques	Group	CTR	-1.10317604413274	1.14640005511743	46	42	0.341159892876306	0.853241634973746
GGB9636_SGB15107	Group	CTR	-0.139744107021572	0.151980836800955	46	2	0.362855489538231	0.853241634973746
Ruminococcus_bicirculans	Group	CTR	2.96417222313873	1.25412133374321	46	26	0.0225828183385767	0.853241634973746
Bacteroides_ovatus	Group	CTR	1.27898580572971	0.951613274107846	46	43	0.185831932210374	0.853241634973746
Lachnospiraceae_bacterium	Group	CTR	0.950433561892239	1.00876087080345	46	23	0.351245444911879	0.853241634973746
Faecalibacillus_intestinalis	Group	CTR	1.35699046569015	1.2702529170474	46	34	0.291218704875714	0.853241634973746
Eubacterium_siraeum	Group	CTR	2.29857170294833	1.37837551216477	46	16	0.102499205514513	0.853241634973746
GGB3653_SGB4964	Group	CTR	-1.4571719622813	0.921946723515525	46	10	0.121146510825452	0.853241634973746
Phascolarctobacterium_faecium	Group	CTR	1.30814333217399	1.41313378223372	46	28	0.359649590758938	0.853241634973746
Clostridiaceae_bacterium	Group	CTR	2.19997016161915	1.20485695960934	46	39	0.0746535342081809	0.853241634973746
Faecalicatena_fissicatena	Group	CTR	0.772035646855375	0.768853127074364	46	28	0.320801944404699	0.853241634973746
Escherichia_coli	Group	CTR	-1.71772088678755	1.57907449650307	46	43	0.282605314226594	0.853241634973746
Bacteroides_stercoris	Group	CTR	-1.64890909045429	1.60390850436093	46	35	0.30954168799544	0.853241634973746
Clostridiales_bacterium_KLE1615	Group	CTR	1.13843062221517	0.919556163007062	46	41	0.222273270788546	0.853241634973746
Blautia_obeum	Group	CTR	-0.859283899808198	0.912093785799575	46	42	0.351285369562991	0.853241634973746
Anaerostipes_hadrus	Group	CTR	1.12046750311625	1.06854813734377	46	42	0.300093287818985	0.853241634973746
Lachnospiraceae_bacterium_AM48_27BH	Group	CTR	1.79564093059945	1.1175186580219	46	29	0.115249554490543	0.853241634973746
Bacteroides_salyersiae	Group	CTR	1.12156592639585	1.04843361998213	46	19	0.290563631392379	0.853241634973746
Fusicatenibacter_saccharivorans	Group	CTR	0.97450577815109	1.04150641976401	46	40	0.354550587519636	0.853241634973746
Anaerobutyricum_hallii	Group	CTR	1.30157901340062	0.92404793635266	46	38	0.16599217530542	0.853241634973746
Clostridium_fessum	Group	CTR	1.24559412378598	0.757969073561898	46	39	0.10744253333184	0.853241634973746
Lachnospira_eligens	Group	CTR	1.40447403915685	1.13422400939489	46	33	0.222182661902474	0.853241634973746
Eubacterium_sp_AF16_48	Group	CTR	-0.417447879618254	0.369688084359601	46	3	0.26493677224678	0.853241634973746
Bacteroides_clarus	Group	CTR	1.60418522303436	0.97565200444306	46	9	0.107258319638207	0.853241634973746
Roseburia_hominis	Group	CTR	1.24964799640539	1.28831329449605	46	31	0.337354761877124	0.853241634973746
Parasutterella_excrementihominis	Group	CTR	2.03209857189039	1.10603616844638	46	37	0.0729279059943915	0.853241634973746
GGB9712_SGB15244	Group	CTR	-0.75592108369017	0.426745510697964	46	7	0.0834265563248137	0.853241634973746
Clostridium_sp_AF20_17LB	Group	CTR	1.1927033690115	1.25858793859551	46	31	0.348482495030756	0.853241634973746
Clostridium_sp_AM22_11AC	Group	CTR	2.74571274367375	1.24399256574694	46	38	0.0325634055057926	0.853241634973746
Clostridiaceae_bacterium_Marseille_Q4149	Group	CTR	1.0187601232	1.03034479858989	46	14	0.328188670386163	0.853241634973746
Collinsella_SGB14861	Group	CTR	1.95458263592223	1.41542695480535	46	21	0.174279571587649	0.853241634973746
Clostridium_sp_AF36_4	Group	CTR	1.58513325208032	1.12219775202306	46	18	0.164829671909906	0.853241634973746
Coprobacter_fastidiosus	Group	CTR	1.08942893262171	0.904750940224151	46	14	0.234980845275674	0.853241634973746
Clostridium_sp_AF34_13	Group	CTR	3.36846026355611	1.2396686596739	46	12	0.00937824064956796	0.853241634973746
Alistipes_shahii	Group	CTR	1.55075657325475	1.21357341876143	46	31	0.208005485281838	0.853241634973746
Blautia_massiliensis	Group	CTR	1.87816735691027	1.0086878492337	46	38	0.0692913673501883	0.853241634973746
GGB14025_SGB14906	Group	CTR	0.0624999999999979	0.0451874253425763	46	1	0.173604280524165	0.853241634973746
Lacrimispora_amygdalina	Group	CTR	1.2198434665672	1.05985869553153	46	36	0.255969574526146	0.853241634973746
Alistipes_onderdonkii	Group	CTR	1.09607755323451	0.790069733485803	46	29	0.172332221949286	0.853241634973746
GGB33469_SGB15236	Group	CTR	-0.947855650780402	0.902535839566739	46	11	0.299354000646498	0.853241634973746
Blautia_luti	Group	CTR	0.846645563562585	0.752269017918221	46	17	0.266497631562561	0.853241634973746
GGB9713_SGB15249	Group	CTR	1.02968237767335	1.01895303328435	46	18	0.317766569249263	0.853241634973746
GGB9602_SGB15028	Group	CTR	-0.631869888006576	0.55172561013256	46	8	0.258292298206416	0.853241634973746
Oscillospiraceae_unclassified_SGB15256	Group	CTR	-0.0842236348389027	0.0824085428778635	46	2	0.312355414797916	0.853241634973746
GGB9602_SGB15031	Group	CTR	1.31777095837768	1.43993672210937	46	20	0.365096568261642	0.853241634973746
Romboutsia_timonensis	Group	CTR	1.2293676674731	1.16422510053333	46	29	0.296753062903753	0.853241634973746
GGB9559_SGB14969	Group	CTR	-0.781432280090529	0.452330162297723	46	6	0.0910793923848964	0.853241634973746
Lachnospiraceae_bacterium_Marseille_Q4251	Group	CTR	2.18568260260414	1.1029705953735	46	24	0.0537895382410825	0.853241634973746
Bifidobacterium_longum	Group	CTR	-2.1305499147423	1.55474486433269	46	36	0.177528051394911	0.853241634973746
Negativibacillus_massiliensis	Group	CTR	-0.825765849167487	0.812901051210261	46	6	0.315265841857725	0.853241634973746
Clostridium_sp_AF27_2AA	Group	CTR	1.20231229567771	1.00813709880557	46	17	0.239414927166454	0.853241634973746
GGB9707_SGB15229	Group	CTR	1.97057915094664	1.01119385966354	46	21	0.0577176513956128	0.853241634973746
Roseburia_intestinalis	Group	CTR	1.45432824568544	1.04834767136305	46	24	0.172350362041982	0.853241634973746
Butyricimonas_paravirosa	Group	CTR	1.51442555289514	0.639806708055363	46	6	0.0223970593438052	0.853241634973746
Alistipes_communis	Group	CTR	1.06011506554993	0.949568771076122	46	20	0.270303312068933	0.853241634973746
Ruminococcus_callidus	Group	CTR	-1.48277387069671	1.24481471458536	46	13	0.239976786161426	0.853241634973746
GGB9760_SGB15373	Group	CTR	0.999618671251144	1.03580445266168	46	21	0.339786719835862	0.853241634973746
GGB9642_SGB15119	Group	CTR	-0.339306435804809	0.251756013542188	46	7	0.18463468132581	0.853241634973746
Senegalimassilia_anaerobia	Group	CTR	0.575301872670713	0.542417176917259	46	8	0.294647253810209	0.853241634973746
Holdemanella_biformis	Group	CTR	-0.187707956446921	0.15242510516824	46	3	0.224686188817242	0.853241634973746
Desulfovibrio_SGB5076	Group	CTR	1.36958733266035	0.642294468348617	46	5	0.0385981764846675	0.853241634973746
Ruminococcus_sp_AF41_9	Group	CTR	0.372957178466506	0.156196911261339	46	3	0.0213124266484866	0.853241634973746
Streptococcus_parasanguinis	Group	CTR	-2.08974796434673	1.59411245858105	46	30	0.196686979338502	0.853241634973746
GGB9627_SGB15081	Group	CTR	1.11584499640529	0.518998296559292	46	12	0.0370915891796991	0.853241634973746
Clostridiales_bacterium	Group	CTR	-1.0233738377521	1.03070334761982	46	32	0.326193230862219	0.853241634973746
Gemmiger_SGB15299	Group	CTR	-0.956581743394001	0.440203810009222	46	9	0.0352037792894228	0.853241634973746
GGB9614_SGB15049	Group	CTR	1.65303710443934	0.905458933807085	46	26	0.0746970409364304	0.853241634973746
Veillonella_parvula	Group	CTR	-1.37902130881711	1.30577810736729	46	31	0.2966907081267	0.853241634973746
Faecalibacterium_SGB15315	Group	CTR	-0.3608032212542	0.3212102196296	46	3	0.267417850634542	0.853241634973746
GGB3278_SGB4328	Group	CTR	0.804600095343116	0.834541598650437	46	5	0.340253837005089	0.853241634973746
Phocaeicola_plebeius	Group	CTR	-1.77361715061762	1.7044212974815	46	19	0.303746633149406	0.853241634973746
Anaerobutyricum_soehngenii	Group	CTR	-1.2924484404092	1.12638070166366	46	31	0.257402881447043	0.853241634973746
GGB3109_SGB4119	Group	CTR	0.584092826663874	0.460476005228423	46	8	0.211305993471948	0.853241634973746
GGB9621_SGB15073	Group	CTR	0.117103553846959	0.0959617041926461	46	3	0.228845351617485	0.853241634973746
GGB6569_SGB9281	Group	CTR	1.14203202236279	0.681562539655817	46	6	0.100908206940526	0.853241634973746
Intestinimonas_butyriciproducens	Group	CTR	2.62735213370585	1.55665413229738	46	16	0.0985230165597938	0.853241634973746
Enterococcus_faecium	Group	CTR	-0.892454950117692	0.599623309734974	46	11	0.14378884675149	0.853241634973746
Clostridium_sp_NSJ_42	Group	CTR	1.23697021083062	0.747205868749428	46	11	0.104947348372876	0.853241634973746
Streptococcus_gordonii	Group	CTR	-1.28889286412592	1.09924618179672	46	19	0.247295856457279	0.853241634973746
GGB9524_SGB14924	Group	CTR	0.949940698698981	0.724085314303781	46	12	0.196351519098805	0.853241634973746
Streptococcus_mitis	Group	CTR	-1.5990779195874	1.05773323680377	46	29	0.137735147663648	0.853241634973746
Enterocloster_aldenensis	Group	CTR	-1.28581947365511	1.23145444472776	46	23	0.302120235201419	0.853241634973746
Gemella_sanguinis	Group	CTR	-2.5826401000468	1.29293450371352	46	23	0.0519769694889403	0.853241634973746
Clostridium_butyricum	Group	CTR	-0.921578369608337	0.814994828431178	46	21	0.264274564100431	0.853241634973746
Lacrimispora_saccharolytica	Group	CTR	0.559071626020764	0.263715947325575	46	4	0.0396841604242275	0.853241634973746
Streptococcus_vestibularis	Group	CTR	-1.67639308412564	0.838570543056879	46	14	0.0517965930445399	0.853241634973746
Allisonella_histaminiformans	Group	CTR	-1.03655822029734	0.730100299550028	46	10	0.162727809858098	0.853241634973746
Enterococcus_faecalis	Group	CTR	-0.861955383457507	0.502103989372257	46	9	0.0930694266566509	0.853241634973746
GGB9770_SGB15390	Group	CTR	0.862404018092824	0.403754621070142	46	3	0.0382846262675691	0.853241634973746
