feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus_SGB6340	Group	CTR	1.29002965963278	0.457379285765501	51	7	0.00720791566585305	0.508878846009225
Clostridium_sp_AF34_13	Group	CTR	2.40957487380237	0.845230040706784	51	12	0.00655086478931859	0.508878846009225
Ruminococcus_callidus	Group	CTR	-3.20128703541025	1.12234736706072	51	16	0.00657227696156841	0.508878846009225
Alistipes_indistinctus	Group	CTR	2.25192147331479	0.737525409407845	51	20	0.00373534294514955	0.508878846009225
Phocaeicola_plebeius	Group	CTR	-4.23376989568105	1.41072729079441	51	13	0.00428337809485256	0.508878846009225
Akkermansia_muciniphila	Group	CTR	3.31512165182696	1.35621931002006	51	23	0.0181544165854667	0.534042421222479
GGB9345_SGB14311	Group	CTR	2.10231133959189	0.845697703033013	51	11	0.0163817559813273	0.534042421222479
Clostridium_sp_AF12_28	Group	CTR	-1.4348350679012	0.575282094483289	51	12	0.0164333398792823	0.534042421222479
Coprococcus_SGB4669	Group	CTR	-1.43346426066822	0.577733783702392	51	13	0.0167771304446675	0.534042421222479
Alistipes_ihumii	Group	CTR	1.69999491082172	0.685516211949278	51	26	0.0170936336838652	0.534042421222479
Clostridia_bacterium_UC5_1_1D1	Group	CTR	2.2223232431661	0.877245479683189	51	25	0.0147439136913457	0.534042421222479
Bacteroides_intestinalis	Group	CTR	2.24024808972721	0.907329258561083	51	20	0.0170808625558246	0.534042421222479
Intestinimonas_butyriciproducens	Group	CTR	3.32349698605298	1.38531648471765	51	25	0.0203809411537852	0.553420940560476
Veillonella_parvula	Group	CTR	-2.27455630131537	0.970835377135453	51	28	0.0234139504708461	0.560508530916746
Eisenbergiella_massiliensis	Group	CTR	1.88701045804299	0.807446447318135	51	14	0.0238176429568022	0.560508530916746
Anaerobutyricum_hallii	Group	CTR	2.62877562280372	1.16563610570091	51	39	0.0288384779058822	0.636248918798525
Bacteroides_finegoldii	Group	CTR	-3.38163182718932	1.5439267954736	51	20	0.0334299007492577	0.694162056734586
GGB9760_SGB15373	Group	CTR	2.0043423507082	0.93671012576604	51	25	0.0377659524541551	0.701651642964039
GGB3278_SGB4328	Group	CTR	0.543590532108805	0.251529189856007	51	8	0.0359136597689542	0.701651642964039
Phocaeicola_vulgatus	Group	CTR	-1.51401299293301	0.746292714480501	51	50	0.0488025826739365	0.732425566125989
Bifidobacterium_adolescentis	Group	CTR	-2.1531247508122	1.06600189695369	51	18	0.0488885954858303	0.732425566125989
Bacteroides_fragilis	Group	CTR	3.15819779482871	1.54264375825179	51	26	0.0468768248832865	0.732425566125989
