,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-3_US-CRC-3_CHN_SH-CRC-2,CHN_SH-CRC-2,0.8247619047619048,0.6812037294005258,0.46880744838670935,0.733076923076923,0.7640750915750913,0.6266666666666666
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-3_US-CRC-3_CHN_SH-CRC-2,CHN_SH-CRC-2,0.8131168831168831,0.6544739609233889,0.43037217024322044,0.72,0.7204938394938395,0.6072727272727273
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-3_US-CRC-3_CHN_SH-CRC-2,CHN_SH-CRC-2,0.8131168831168831,0.6544739609233889,0.43037217024322044,0.72,0.7204938394938395,0.6072727272727273
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-3_US-CRC-3_CHN_SH-CRC-2,CHN_SH-CRC-2,0.8247619047619048,0.6812037294005258,0.46880744838670935,0.733076923076923,0.7640750915750913,0.6266666666666666
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.8405952380952383,0.7169317836858197,0.44821006517883677,0.7153846153846153,0.6656219676436395,0.7866666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.8201190476190477,0.6578431052502932,0.4552603148966255,0.7253846153846153,0.7767683982683984,0.5816666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.799047619047619,0.6643017370213771,0.3631275946227319,0.6784615384615384,0.6407136050224286,0.6983333333333331
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.81125,0.7474220709381127,0.5195586491746839,0.7569230769230768,0.7213027511703983,0.7816666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.766547619047619,0.6673461703491688,0.38086373273298546,0.6884615384615386,0.6649118642795112,0.6816666666666665
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.766547619047619,0.6673461703491688,0.38086373273298546,0.6884615384615386,0.6649118642795112,0.6816666666666665
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.81125,0.7474220709381127,0.5195586491746839,0.7569230769230768,0.7213027511703983,0.7816666666666667
,study_name,target_name,AUC,f1,mcc,accuracy,precision,recall
0,FR-CRC_AT-CRC_ITA-CRC_JPN-CRC_US-CRC-2_CHN_WF-CRC_CHN_SH-CRC-2_US-CRC-3_CHN_SH-CRC-4,CHN_SH-CRC-4,0.81125,0.7474220709381127,0.5195586491746839,0.7569230769230768,0.7213027511703983,0.7816666666666667
