feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Faecalibacillus_intestinalis	Group	CTR	0.957173876410733	0.174278858976961	24	2	1.61397873921597e-05	0.00474509749329495
Lachnospiraceae_bacterium	Group	CTR	4.37721584163187	1.06144028319126	24	5	0.000445868667112702	0.0436951293770448
Oscillospiraceae_bacterium	Group	CTR	1.85847669425481	0.434562487928824	24	4	0.000306966091031944	0.0436951293770448
Clostridium_SGB4909	Group	CTR	0.333333333333332	0.107443061870051	24	1	0.00519565676418823	0.169724787630149
Clostridium_sp_AF27_2AA	Group	CTR	1.32440707385742	0.399388236949753	24	3	0.0031398575995248	0.169724787630149
Clostridium_sp_NSJ_42	Group	CTR	0.333333333333334	0.107443061870051	24	1	0.00519565676418805	0.169724787630149
Vescimonas_SGB15087	Group	CTR	0.333333333333334	0.107443061870051	24	1	0.00519565676418806	0.169724787630149
GGB9453_SGB14844	Group	CTR	0.333333333333333	0.107443061870051	24	1	0.0051956567641882	0.169724787630149
GGB33512_SGB15201	Group	CTR	0.333333333333334	0.107443061870051	24	1	0.00519565676418804	0.169724787630149
Blautia_luti	Group	CTR	1.99626765341883	0.671203842334531	24	2	0.00700109419844083	0.187120154031055
Bifidobacterium_pseudocatenulatum	Group	CTR	1.86051586249257	0.623225137433084	24	5	0.00682294553240582	0.187120154031055
GGB3614_SGB4886	Group	CTR	1.63624696966456	0.557744523081863	24	2	0.00768645902030485	0.188318245997469
Butyricimonas_virosa	Group	CTR	1.27696401301503	0.445846685342679	24	2	0.00901668027288404	0.203915692325224
GGB9345_SGB14311	Group	CTR	0.872485451201586	0.323185837332765	24	2	0.0130891684200406	0.240513469718245
Roseburia_intestinalis	Group	CTR	4.03910240627632	1.48480089163095	24	16	0.012495497991417	0.240513469718245
Gemmiger_SGB15295	Group	CTR	2.22955340837983	0.819105285543308	24	6	0.0124495191156154	0.240513469718245
Alistipes_ihumii	Group	CTR	0.79448592354594	0.300280551275609	24	2	0.0147635872874745	0.241138592362084
Mesosutterella_multiformis	Group	CTR	2.00896137498417	0.757943031443812	24	3	0.0146086643365437	0.241138592362084
