feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Eubacterium_rectale	Group	CTR	8.58082840889113	1.68588956183938	10	8	0.000941652978522359	0.306037218019767
Blautia_SGB4815	Group	CTR	4.77525064201696	1.17768672401003	10	7	0.00365989085020082	0.346309534347173
Klebsiella_pneumoniae	Group	CTR	-5.26367618511674	1.33406329242076	10	8	0.00426227119196521	0.346309534347173
Adlercreutzia_equolifaciens	Group	CTR	4.50357849393874	1.07208703473955	10	7	0.00299341080712474	0.346309534347173
Alistipes_finegoldii	Group	CTR	5.62416089464577	1.48917185710348	10	5	0.00541356290647051	0.351881588920583
Lachnospiraceae_bacterium	Group	CTR	2.90181034646274	0.855677848795905	10	8	0.00948252203084042	0.513636610003856
Clostridiales_bacterium_KLE1615	Group	CTR	3.6545966628209	1.139700489301	10	8	0.0124873595518222	0.579770264906032
Bacteroides_uniformis	Group	CTR	2.15922438604864	1.3068400536235	10	9	0.137086406418763	0.750952598689238
Bacteroides_cellulosilyticus	Group	CTR	2.16573483690585	1.49425525111819	10	8	0.185273835060671	0.750952598689238
Enterocloster_SGB14313	Group	CTR	-1.11745871751156	0.888810793468891	10	2	0.244123733726812	0.750952598689238
Roseburia_inulinivorans	Group	CTR	2.93324262235516	1.67983114493756	10	9	0.118926611542823	0.750952598689238
Ruminococcus_lactaris	Group	CTR	3.63587438133385	1.98519432789031	10	5	0.104397591811729	0.750952598689238
Clostridium_sp_AM49_4BH	Group	CTR	0.2	0.2	10	1	0.346593507087333	0.750952598689238
Dorea_longicatena	Group	CTR	-1.82130542600064	0.874487410046119	10	8	0.0708159969029804	0.750952598689238
Parabacteroides_distasonis	Group	CTR	2.76854131465571	1.41021208099485	10	9	0.0852340996227539	0.750952598689238
Faecalibacterium_prausnitzii	Group	CTR	0.69231115087127	0.598863123876226	10	10	0.281018694100924	0.750952598689238
Desulfovibrio_SGB5077	Group	CTR	2.47733645292749	2.44474086994064	10	6	0.340564570820755	0.750952598689238
Firmicutes_bacterium_AF16_15	Group	CTR	1.8672142765106	1.75189801864375	10	8	0.317610300126262	0.750952598689238
Clostridium_sp_AF12_28	Group	CTR	-2.01094255119027	1.15761408435247	10	3	0.120566483227488	0.750952598689238
