"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Phocaeicola_plebeius|Phocaeicola_plebeius" "LEfSe" "ADA" 4.32156443527529 0.0491969404897508 0.0491969404897508 "*"
"NA|NA|NA|NA|NA|NA|Holdemanella_porci|Holdemanella_porci" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Holdemanella_porci|Holdemanella_porci" "LEfSe" "ADA" 3.40967993592371 0.0321536652308069 0.0321536652308069 "*"
"NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3277_SGB4327|GGB3277_SGB4327" "LEfSe" "ADA" 3.3197117889418 0.0470006672993486 0.0470006672993486 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_xylanisolvens|Bacteroides_xylanisolvens" "LEfSe" "CTR" 3.30920102581112 0.00403516817074291 0.00403516817074291 "**"
"NA|NA|NA|NA|NA|NA|GGB42994_SGB4746|GGB42994_SGB4746" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB42994_SGB4746|GGB42994_SGB4746" "LEfSe" "ADA" 2.91614305925738 0.0228170343994048 0.0228170343994048 "*"
"NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Ruminococcus_callidus|Ruminococcus_callidus" "LEfSe" "ADA" 2.68935186060986 0.047005501270602 0.047005501270602 "*"
"NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridium_sp_AF34_13|Clostridium_sp_AF34_13" "LEfSe" "ADA" 2.68474622118245 0.0370284063875145 0.0370284063875145 "*"
"NA|NA|NA|NA|NA|NA|Staphylococcus_SGB6340|Staphylococcus_SGB6340" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Staphylococcus_SGB6340|Staphylococcus_SGB6340" "LEfSe" "ADA" 2.62547030855958 0.0107540949735347 0.0107540949735347 "*"
"NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium_AF18_31LB|Clostridiaceae_bacterium_AF18_31LB" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Clostridiaceae_bacterium_AF18_31LB|Clostridiaceae_bacterium_AF18_31LB" "LEfSe" "CTR" 2.50884004829672 0.0478328800030118 0.0478328800030118 "*"
"NA|NA|NA|NA|NA|NA|GGB3109_SGB4119|GGB3109_SGB4119" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3109_SGB4119|GGB3109_SGB4119" "LEfSe" "ADA" 2.21378950354533 0.00584794020261567 0.00584794020261567 "**"
"NA|NA|NA|NA|NA|NA|GGB9719_SGB15272|GGB9719_SGB15272" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB9719_SGB15272|GGB9719_SGB15272" "LEfSe" "CTR" 2.16844347527695 0.0142358997229579 0.0142358997229579 "*"
"NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Gemmiger_SGB15299|Gemmiger_SGB15299" "LEfSe" "ADA" 2.15230295959325 0.00504447288055345 0.00504447288055345 "**"
"NA|NA|NA|NA|NA|NA|Merdimonas_faecis|Merdimonas_faecis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Merdimonas_faecis|Merdimonas_faecis" "LEfSe" "ADA" 1.96582961059542 0.0257001957400875 0.0257001957400875 "*"
"NA|NA|NA|NA|NA|NA|Anaerostipes_caccae|Anaerostipes_caccae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Anaerostipes_caccae|Anaerostipes_caccae" "LEfSe" "ADA" 1.9423115909124 0.0291858164421062 0.0291858164421062 "*"
"NA|NA|NA|NA|NA|NA|Streptococcus_infantis|Streptococcus_infantis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Streptococcus_infantis|Streptococcus_infantis" "LEfSe" "ADA" 1.90323979628498 0.0456671808374915 0.0456671808374915 "*"
