"Comparison" "Taxa" "Method" "Group" "LDA" "P.unadj" "P.adj" "Significance"
"NA|NA|NA|NA|NA|NA|Bacteroides_uniformis|Bacteroides_uniformis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_uniformis|Bacteroides_uniformis" "LEfSe" "CTR" 4.18424846548562 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3746_SGB5089|GGB3746_SGB5089" "LEfSe" "ADA" 4.04588158913448 0.0323129112432441 0.0323129112432441 "*"
"NA|NA|NA|NA|NA|NA|GGB3256_SGB4303|GGB3256_SGB4303" "ADA - CTR" "NA|NA|NA|NA|NA|NA|GGB3256_SGB4303|GGB3256_SGB4303" "LEfSe" "CTR" 3.89516178139133 0.0277078493580798 0.0277078493580798 "*"
"NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lacrimispora_amygdalina|Lacrimispora_amygdalina" "LEfSe" "ADA" 3.49512488313187 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Odoribacter_splanchnicus|Odoribacter_splanchnicus" "LEfSe" "CTR" 3.46558314075709 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_fragilis|Bacteroides_fragilis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_fragilis|Bacteroides_fragilis" "LEfSe" "CTR" 3.41058378965553 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Bacteroides_intestinalis|Bacteroides_intestinalis" "LEfSe" "CTR" 3.32368178486126 0.0192544063320428 0.0192544063320428 "*"
"NA|NA|NA|NA|NA|NA|Lachnospira_sp_NSJ_43|Lachnospira_sp_NSJ_43" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Lachnospira_sp_NSJ_43|Lachnospira_sp_NSJ_43" "LEfSe" "ADA" 3.2902475310245 0.0323129112432441 0.0323129112432441 "*"
"NA|NA|NA|NA|NA|NA|Enterocloster_bolteae|Enterocloster_bolteae" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Enterocloster_bolteae|Enterocloster_bolteae" "LEfSe" "CTR" 3.2857433242536 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_NSJ_60|Dysosmobacter_sp_NSJ_60" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Dysosmobacter_sp_NSJ_60|Dysosmobacter_sp_NSJ_60" "LEfSe" "CTR" 3.18467998979953 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Flavonifractor_plautii|Flavonifractor_plautii" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Flavonifractor_plautii|Flavonifractor_plautii" "LEfSe" "CTR" 3.03642110153743 0.0338948535246893 0.0338948535246893 "*"
"NA|NA|NA|NA|NA|NA|Intestinimonas_butyriciproducens|Intestinimonas_butyriciproducens" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Intestinimonas_butyriciproducens|Intestinimonas_butyriciproducens" "LEfSe" "CTR" 3.0221347860521 0.0192544063320428 0.0192544063320428 "*"
"NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "ADA - CTR" "NA|NA|NA|NA|NA|NA|Alistipes_indistinctus|Alistipes_indistinctus" "LEfSe" "CTR" 2.90365139814679 0.0338948535246893 0.0338948535246893 "*"
